target_name	normalized_abundance
pdn:HMPREF9137_1003|no_gene_symbols|calcium-translocating_P-type_ATPase_(EC:3.6.3.8)|K01537|no_pathway_id|Evalue:9.2e-303|gene:000000001	10
bth:BT_1525|no_gene_symbols|phosphatidylglycerophosphatase_A|K01095|Glycerophospholipid_metabolism;Metabolic_pathways|Evalue:9.2e-34|gene:000000002	11
k127_5709|flag=0|multi=29.9995|len=93030_4|#|4091|#|4969|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=6bp;gc_cont=0.352|unknown:000000001	7
bfg:BF638R_3807|no_gene_symbols|putative_exported_peptidase|no_ko_id|no_pathway_id|Evalue:1.3e-52|gene:000000003	28
bvu:BVU_0470|ndk|nucleoside_diphosphate_kinase|K00940|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:2.1e-50|gene:000000004	33
ppn:Palpr_2389|no_gene_symbols|ATP-dependent_DNA_helicase_recg_(EC:3.6.1.-)|K03655|Homologous_recombination|Evalue:5.2e-207|gene:000000005	9
bhl:Bache_0373|no_gene_symbols|alpha-N-acetylglucosaminidase_(EC:3.2.1.50)|K01205|Glycosaminoglycan_degradation;Metabolic_pathways;Lysosome|Evalue:5.6e-157|gene:000000006	6
bvu:BVU_0472|ispD|2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase_(EC:2.7.7.60)|K00991|Terpenoid_backbone_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:4.7e-41|gene:000000007	8
bhl:Bache_2932|no_gene_symbols|phospholipid/glycerol_acyltransferase|K00655|Glycerolipid_metabolism;Glycerophospholipid_metabolism;Metabolic_pathways|Evalue:1.6e-63|gene:000000008	7
tfo:BFO_0376|no_gene_symbols|glycosyltransferase_group_2_family_protein|no_ko_id|no_pathway_id|Evalue:6.4e-92|gene:000000009	10
pgt:PGTDC60_0429|nspC|carboxynorspermidine_decarboxylase|K13747|Arginine_and_proline_metabolism|Evalue:2.1e-131|gene:000000010	11
pdi:BDI_0939|no_gene_symbols|helicase|K03657|Nucleotide_excision_repair;Mismatch_repair|Evalue:2.3e-225|gene:000000011	10
bsa:Bacsa_1905|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.6e-12|gene:000000012	7
tfo:BFO_1112|rpoN|RNA_polymerase_sigma-54_factor|K03092|Two-component_system;Vibrio_cholerae_pathogenic_cycle|Evalue:5.9e-78|gene:000000013	11
pdi:BDI_3170|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.4e-16|gene:000000014	11
pdi:BDI_3172|no_gene_symbols|phosphoribosylaminoimidazole_carboxylase_catalytic_subunit_PurE|K01588|Purine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:7.3e-60|gene:000000015	17
pdi:BDI_3173|no_gene_symbols|4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_synthase|K03526|Terpenoid_backbone_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:3.3e-170|gene:000000016	18
pdi:BDI_2897|no_gene_symbols|zinc_protease_YmxG|no_ko_id|no_pathway_id|Evalue:1.1e-93|gene:000000017	16
mmz:MmarC7_0334|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.0e-17|gene:000000018	9
pdt:Prede_1902|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.2e-69|gene:000000019	8
nou:Natoc_2660|no_gene_symbols|glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:5.3e-16|gene:000000020	8
pdi:BDI_3347|no_gene_symbols|DNA_topoisomerase_IV_subunit_B|K02622|no_pathway_id|Evalue:1.4e-263|gene:000000021	20
bxy:BXY_21260|no_gene_symbols|Phosphopantetheine_adenylyltransferase_(EC:2.7.7.3)|K00954|Pantothenate_and_CoA_biosynthesis;Metabolic_pathways|Evalue:3.6e-40|gene:000000022	15
bsa:Bacsa_1491|no_gene_symbols|multifunctional_protein_surE|K03787|Purine_metabolism;Pyrimidine_metabolism;Nicotinate_and_nicotinamide_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:3.8e-68|gene:000000023	16
bsa:Bacsa_1680|no_gene_symbols|4Fe-4S_ferredoxin|no_ko_id|no_pathway_id|Evalue:2.9e-45|gene:000000024	11
pdi:BDI_3760|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.2e-89|gene:000000025	10
pdi:BDI_1733|no_gene_symbols|malic_enzyme_(EC:1.1.1.40)|K00029|Pyruvate_metabolism;Carbon_fixation_in_photosynthetic_organisms;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:7.9e-295|gene:000000026	14
k127_5709|flag=0|multi=29.9995|len=93030_29|#|34472|#|34675|#|-1|#|ID=1_29;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.475|unknown:000000002	189
tfo:BFO_0593|sulP|sulfate_permease|K03321|no_pathway_id|Evalue:2.3e-169|gene:000000027	12
k127_5709|flag=0|multi=29.9995|len=93030_31|#|36697|#|37539|#|-1|#|ID=1_31;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=14bp;gc_cont=0.503|unknown:000000003	31
tfo:BFO_1447|no_gene_symbols|outer_membrane_protein|K06142|no_pathway_id|Evalue:3.4e-17|gene:000000028	48
pdi:BDI_3700|no_gene_symbols|cationic_outer_membrane_protein_OmpH|K06142|no_pathway_id|Evalue:5.7e-52|gene:000000029	22
bhl:Bache_0323|no_gene_symbols|hypothetical_protein|K07277|no_pathway_id|Evalue:3.7e-296|gene:000000030	17
tfo:BFO_1444|uppS|di-transpoly-cis-decaprenylcistransferase|K00806|Terpenoid_backbone_biosynthesis;Biosynthesis_of_secondary_metabolites|Evalue:5.5e-81|gene:000000031	13
tfo:BFO_1443|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-35|gene:000000032	9
pdn:HMPREF9137_0561|no_gene_symbols|BNR/Asp-box_repeat-containing_protein|no_ko_id|no_pathway_id|Evalue:1.5e-10|gene:000000033	18
pdi:BDI_3695|no_gene_symbols|riboflavin_biosynthesis_protein_ribD|K11752|Riboflavin_metabolism;Metabolic_pathways|Evalue:2.2e-79|gene:000000034	8
tfo:BFO_1440|prmC|protein-(glutamine-N5)_methyltransferase|K02493|no_pathway_id|Evalue:4.8e-51|gene:000000035	9
pru:PRU_2397|no_gene_symbols|regulatory_protein_RecX|K03565|no_pathway_id|Evalue:2.9e-21|gene:000000036	6
bhl:Bache_0415|no_gene_symbols|OmpA/MotB_domain_protein|no_ko_id|no_pathway_id|Evalue:1.3e-80|gene:000000037	32
k127_5709|flag=0|multi=29.9995|len=93030_42|#|48757|#|49263|#|1|#|ID=1_42;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=15bp;gc_cont=0.566|unknown:000000004	6
