target_name	normalized_abundance
eel:EUBELI_01797|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.1e-127|gene:000000001	9
rix:RO1_23860|no_gene_symbols|Bacterial_mobilisation_protein_(MobC)./Ribbon-helix-helix_protein_copG_family.|no_ko_id|no_pathway_id|Evalue:1.8e-23|gene:000000002	7
k127_5352|flag=0|multi=69.0139|len=46878_4|#|2466|#|3002|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.432|unknown:000000001	10
rix:RO1_23840|no_gene_symbols|StbA_protein.|no_ko_id|no_pathway_id|Evalue:3.2e-45|gene:000000003	9
coo:CCU_23990|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-27|gene:000000004	6
eel:EUBELI_01802|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.3e-28|gene:000000005	10
rim:ROI_30900|no_gene_symbols|Site-specific_recombinase_XerD|no_ko_id|no_pathway_id|Evalue:1.4e-165|gene:000000006	12
rto:RTO_31950|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-08|gene:000000007	8
eel:EUBELI_01805|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.0e-60|gene:000000008	11
rho:RHOM_13030|no_gene_symbols|GMP_synthase|K01951|Purine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:1.8e-274|gene:000000009	79
aeq:AEQU_1867|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-268|gene:000000010	73
k127_5352|flag=0|multi=69.0139|len=46878_14|#|12377|#|12571|#|-1|#|ID=1_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.446|unknown:000000002	10
k127_5352|flag=0|multi=69.0139|len=46878_15|#|12665|#|12937|#|-1|#|ID=1_15;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.498|unknown:000000003	26
rho:RHOM_15300|no_gene_symbols|penicillinase_repressor|K07737|no_pathway_id|Evalue:5.6e-60|gene:000000011	19
rho:RHOM_15305|no_gene_symbols|Beta-lactamase|no_ko_id|no_pathway_id|Evalue:1.7e-292|gene:000000012	13
rho:RHOM_15325|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-197|gene:000000013	10
rho:RHOM_15330|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-191|gene:000000014	6
lay:LAB52_09878|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-37|gene:000000015	46
dhd:Dhaf_4948|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-58|gene:000000016	75
ddl:Desdi_1421|no_gene_symbols|HipA-like_protein|no_ko_id|no_pathway_id|Evalue:6.5e-60|gene:000000017	67
sgy:Sgly_0849|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.5e-28|gene:000000018	62
eel:EUBELI_01527|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.4e-04|gene:000000019	11
k127_5352|flag=0|multi=69.0139|len=46878_25|#|21381|#|21563|#|-1|#|ID=1_25;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.421|unknown:000000004	10
aoe:Clos_0765|no_gene_symbols|membrane_associated_protein|no_ko_id|no_pathway_id|Evalue:1.4e-14|gene:000000020	24
coo:CCU_23940|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-22|gene:000000021	12
rto:RTO_00530|no_gene_symbols|23S_rRNA_m(5)U-1939_methyltransferase_(EC:2.1.1.-)|K03215|no_pathway_id|Evalue:9.5e-174|gene:000000022	23
bpb:bpr_I2836|no_gene_symbols|HD_domain-containing_protein|K03698|no_pathway_id|Evalue:1.9e-125|gene:000000023	25
bpb:bpr_I2835|no_gene_symbols|serine_protease_HtrA_family_protein_(EC:3.4.21.-)|no_ko_id|no_pathway_id|Evalue:4.6e-75|gene:000000024	18
ele:Elen_2156|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.9e-80|gene:000000025	13
rum:CK1_00840|no_gene_symbols|MutS2_family_protein|K07456|Mismatch_repair|Evalue:2.2e-239|gene:000000026	28
rim:ROI_14320|no_gene_symbols|Response_regulators_consisting_of_a_CheY-like_receiver_domain_and_a_winged-helix_DNA-binding_domain|no_ko_id|no_pathway_id|Evalue:2.3e-104|gene:000000027	30
bpb:bpr_I2832|no_gene_symbols|two_component_system_histidine_kinase_(EC:2.7.13.3)|no_ko_id|no_pathway_id|Evalue:3.2e-177|gene:000000028	33
coo:CCU_13370|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-56|gene:000000029	28
cdf:CD630_18870|no_gene_symbols|RNA_polymerase_sigma_factor|no_ko_id|no_pathway_id|Evalue:1.2e-15|gene:000000030	14
fjo:Fjoh_1885|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.0e-23|gene:000000031	65
rix:RO1_31910|no_gene_symbols|N-acetylmuramoyl-L-alanine_amidase_(EC:3.5.1.28)|K01448|no_pathway_id|Evalue:1.4e-56|gene:000000032	29
fpr:FP2_24040|no_gene_symbols|ABC-type_Mn2+/Zn2+_transport_systems_permease_components|K09816|ABC_transporters|Evalue:4.5e-91|gene:000000033	29
coo:CCU_22850|no_gene_symbols|ABC-type_Mn/Zn_transport_systems_ATPase_component_(EC:3.6.3.-)|K09817|ABC_transporters|Evalue:2.4e-77|gene:000000034	41
rto:RTO_15180|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.5e-09|gene:000000035	26
k127_5352|flag=0|multi=69.0139|len=46878_42|#|40768|#|41106|#|-1|#|ID=1_42;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.504|unknown:000000005	18
rbr:RBR_05130|no_gene_symbols|Serine/threonine_protein_kinase_(EC:2.7.11.1)|K08884|no_pathway_id|Evalue:1.4e-144|gene:000000036	23
era:ERE_23980|no_gene_symbols|Serine/threonine_protein_phosphatase|no_ko_id|no_pathway_id|Evalue:1.6e-56|gene:000000037	67
ere:EUBREC_1112|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.0e-18|gene:000000038	71
bpb:bpr_I0276|no_gene_symbols|cell_wall_hydrolase|no_ko_id|no_pathway_id|Evalue:1.9e-63|gene:000000039	78
bpb:bpr_I0274|upp|uracil_phosphoribosyltransferase_(EC:2.4.2.9)|K00761|Pyrimidine_metabolism;Metabolic_pathways|Evalue:1.4e-97|gene:000000040	80
bpb:bpr_I0273|rpiB1|ribose_5-phosphate_isomerase_RpiB1_(EC:5.3.1.6)|K01808|Pentose_phosphate_pathway;Fructose_and_mannose_metabolism;Carbon_fixation_in_photosynthetic_organisms;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:1.5e-50|gene:000000041	64
bpb:bpr_I2605|ftsE|cell_division_ATP-binding_protein_FtsE|K09812|ABC_transporters|Evalue:1.4e-96|gene:000000042	67
bpb:bpr_I2604|ftsX|cell_division_permease_FtsX|K09811|ABC_transporters|Evalue:4.9e-91|gene:000000043	73
bpb:bpr_I2603|no_gene_symbols|metallopeptidase_M23_family_protein|no_ko_id|no_pathway_id|Evalue:2.3e-54|gene:000000044	46
bpb:bpr_I2602|no_gene_symbols|peptidase_(EC:3.4.21.-)|K03797|no_pathway_id|Evalue:2.2e-116|gene:000000045	53
csh:Closa_0347|no_gene_symbols|radical_SAM_protein|no_ko_id|no_pathway_id|Evalue:5.9e-165|gene:000000046	27
rto:RTO_04180|no_gene_symbols|Domain_of_unknown_function_(DUF2828).|no_ko_id|no_pathway_id|Evalue:1.0e-129|gene:000000047	26
k127_23247|flag=0|multi=58.0084|len=91604_7|#|8670|#|8927|#|1|#|ID=2_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.403|unknown:000000006	30
gxy:GLX_31760|no_gene_symbols|pilus_retraction_motor_protein|no_ko_id|no_pathway_id|Evalue:1.3e-11|gene:000000048	22
cae:SMB_G3423|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-51|gene:000000049	21
cac:CA_C3385|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-98|gene:000000050	18
cbt:CLH_2909|no_gene_symbols|spore_cortex-lytic_protein|no_ko_id|no_pathway_id|Evalue:2.7e-111|gene:000000051	25
ere:EUBREC_2788|no_gene_symbols|excinuclease_ABC_subunit_B|K03702|Nucleotide_excision_repair|Evalue:3.9e-298|gene:000000052	38
csh:Closa_2954|no_gene_symbols|excinuclease_ABC_subunit_A|K03701|Nucleotide_excision_repair|Evalue:0.0e+00|gene:000000053	35
