target_name	normalized_abundance
bfr:BF1643|no_gene_symbols|glutamine_ABC_transporter_glutamine-binding_protein|no_ko_id|no_pathway_id|Evalue:1.0e-34|gene:000000001	28
fin:KQS_10360|no_gene_symbols|Thioredoxin_family_protein|K03671|no_pathway_id|Evalue:5.1e-27|gene:000000002	64
ppn:Palpr_0856|no_gene_symbols|ABC_transporter|K09812|ABC_transporters|Evalue:6.3e-72|gene:000000003	34
cbe:Cbei_2592|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.4e-70|gene:000000004	51
tfo:BFO_3144|no_gene_symbols|outer_membrane_efflux_protein|no_ko_id|no_pathway_id|Evalue:4.3e-26|gene:000000005	54
bsa:Bacsa_1319|no_gene_symbols|CzcA_family_heavy_metal_efflux_pump|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000006	40
tfo:BFO_3142|no_gene_symbols|RND_family_efflux_transporter_MFP_subunit|no_ko_id|no_pathway_id|Evalue:1.8e-45|gene:000000007	43
pdi:BDI_2839|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.4e-14|gene:000000008	24
dor:Desor_4358|no_gene_symbols|ATPase|no_ko_id|no_pathway_id|Evalue:1.5e-210|gene:000000009	33
pmz:HMPREF0659_A5168|no_gene_symbols|hypothetical_protein|K06889|no_pathway_id|Evalue:7.2e-86|gene:000000010	38
ptq:P700755_001034|no_gene_symbols|DNA_repair_protein_or_nuclease_RadC|K03630|no_pathway_id|Evalue:2.6e-45|gene:000000011	31
tfo:BFO_0376|no_gene_symbols|glycosyltransferase_group_2_family_protein|no_ko_id|no_pathway_id|Evalue:1.5e-85|gene:000000012	33
pgt:PGTDC60_0429|nspC|carboxynorspermidine_decarboxylase|K13747|Arginine_and_proline_metabolism|Evalue:2.6e-126|gene:000000013	37
pdi:BDI_0939|no_gene_symbols|helicase|K03657|Nucleotide_excision_repair;Mismatch_repair|Evalue:1.6e-210|gene:000000014	32
bxy:BXY_37500|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.2e-13|gene:000000015	23
bhl:Bache_0698|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.6e-60|gene:000000016	35
osp:Odosp_0641|no_gene_symbols|OmpA/MotB_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:4.9e-38|gene:000000017	76
pro:HMPREF0669_01193|no_gene_symbols|hypothetical_protein|K01176|Starch_and_sucrose_metabolism;Metabolic_pathways;Carbohydrate_digestion_and_absorption|Evalue:5.8e-155|gene:000000018	55
k127_2393|flag=0|multi=129.0107|len=129764_19|#|25038|#|25448|#|-1|#|ID=1_19;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=10bp;gc_cont=0.504|unknown:000000001	54
bth:BT_0543|no_gene_symbols|glutamine_synthetase|K01915|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;Glyoxylate_and_dicarboxylate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids;Two-component_system;Glutamatergic_synapse;GABAergic_synapse|Evalue:3.5e-300|gene:000000019	54
bfs:BF2659|no_gene_symbols|phosphoribosylpyrophosphate_amidotransferase|no_ko_id|no_pathway_id|Evalue:1.3e-207|gene:000000020	50
tfo:BFO_1079|no_gene_symbols|heavy_metal-associated_domain-containing_protein|K07089|no_pathway_id|Evalue:3.3e-106|gene:000000021	32
tfo:BFO_0028|no_gene_symbols|polysaccharide_deacetylase|no_ko_id|no_pathway_id|Evalue:3.4e-154|gene:000000022	73
pru:PRU_0793|no_gene_symbols|family_25_glycosyl_hydrolase_(EC:3.2.1.17)|K07273|no_pathway_id|Evalue:1.1e-37|gene:000000023	29
pro:HMPREF0669_00044|no_gene_symbols|exodeoxyribonuclease_III_(xth)|K01142|Base_excision_repair|Evalue:1.4e-102|gene:000000024	29
tfo:BFO_3328|rpmE|50S_ribosomal_protein_L31|no_ko_id|no_pathway_id|Evalue:1.0e-33|gene:000000025	131
bth:BT_1056|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.3e-43|gene:000000026	26
bth:BT_1055|no_gene_symbols|pyruvate_formate-lyase_activating_enzyme|no_ko_id|no_pathway_id|Evalue:2.7e-62|gene:000000027	30
