target_name	normalized_abundance
k127_3593|flag=1|multi=8.9883|len=11104_1|#|82|#|582|#|1|#|ID=1_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.479|unknown:000000001	13
k127_3593|flag=1|multi=8.9883|len=11104_2|#|766|#|909|#|1|#|ID=1_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.458|unknown:000000002	14
k127_3593|flag=1|multi=8.9883|len=11104_3|#|935|#|1135|#|1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.502|unknown:000000003	20
esu:EUS_02800|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-06|gene:000000001	18
spa:M6_Spy0738|no_gene_symbols|phage_protein|no_ko_id|no_pathway_id|Evalue:8.9e-24|gene:000000002	44
elm:ELI_2585|no_gene_symbols|transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:1.1e-12|gene:000000003	25
fpr:FP2_12990|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.9e-35|gene:000000004	12
slp:Slip_2335|no_gene_symbols|metal_dependent_phosphohydrolase|no_ko_id|no_pathway_id|Evalue:3.8e-29|gene:000000005	31
k127_3593|flag=1|multi=8.9883|len=11104_9|#|5875|#|6081|#|-1|#|ID=1_9;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.531|unknown:000000004	12
btg:BTB_502p05130|no_gene_symbols|guanosine_polyphosphate_pyrophosphohydrolase/synthetase|no_ko_id|no_pathway_id|Evalue:3.5e-24|gene:000000006	31
k127_3593|flag=1|multi=8.9883|len=11104_11|#|7372|#|7989|#|1|#|ID=1_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.519|unknown:000000005	27
k127_3593|flag=1|multi=8.9883|len=11104_12|#|8115|#|8381|#|1|#|ID=1_12;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.517|unknown:000000006	23
k127_3593|flag=1|multi=8.9883|len=11104_13|#|8469|#|8921|#|1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.501|unknown:000000007	20
