target_name	normalized_abundance
rum:CK1_24920|no_gene_symbols|transcriptional_regulator_PadR_family|K10947|no_pathway_id|Evalue:5.8e-22|gene:000000001	4
sph:MGAS10270_Spy1923|no_gene_symbols|hypothetical_membrane_associated_protein|no_ko_id|no_pathway_id|Evalue:4.0e-15|gene:000000002	10
k127_1940|flag=0|multi=26.6120|len=10343_3|#|1666|#|2748|#|1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.466|unknown:000000001	7
k127_1940|flag=0|multi=26.6120|len=10343_4|#|2853|#|3251|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.436|unknown:000000002	28
coo:CCU_16200|no_gene_symbols|Response_regulator_of_the_LytR/AlgR_family|no_ko_id|no_pathway_id|Evalue:3.3e-27|gene:000000003	13
k127_1940|flag=0|multi=26.6120|len=10343_6|#|3914|#|4390|#|1|#|ID=1_6;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.358|unknown:000000003	5
k127_1940|flag=0|multi=26.6120|len=10343_7|#|4377|#|4688|#|1|#|ID=1_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.337|unknown:000000004	2
cle:Clole_4204|no_gene_symbols|methyl-accepting_chemotaxis_sensory_transducer|no_ko_id|no_pathway_id|Evalue:6.0e-28|gene:000000004	12
rho:RHOM_11340|no_gene_symbols|preprotein_translocase_subunit_SecG|K03075|Protein_export;Bacterial_secretion_system|Evalue:1.0e-22|gene:000000005	29
rix:RO1_27190|no_gene_symbols|RNAse_R_(EC:3.1.-.-)|K12573|RNA_degradation|Evalue:2.0e-284|gene:000000006	17
rim:ROI_38690|no_gene_symbols|SsrA-binding_protein|K03664|no_pathway_id|Evalue:9.7e-67|gene:000000007	21
ckn:Calkro_0661|no_gene_symbols|ribonuclease_h|K03469|DNA_replication|Evalue:3.7e-45|gene:000000008	22
cay:CEA_G3034|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.0e-04|gene:000000009	9
sgy:Sgly_0913|no_gene_symbols|CopY_family_transcriptional_regulator|K07737|no_pathway_id|Evalue:2.1e-35|gene:000000010	6
