target_name	normalized_abundance
ppn:Palpr_0426|no_gene_symbols|RNA_polymerase_sigma-24_subunit_ecf_subfamily|K03088|no_pathway_id|Evalue:2.3e-51|gene:000000001	2
pit:PIN17_0036|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.5e-12|gene:000000002	15
afd:Alfi_2703|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.2e-42|gene:000000003	3
k127_2931|flag=0|multi=17.0255|len=7378_4|#|5274|#|5849|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606|unknown:000000001	2
k127_2931|flag=0|multi=17.0255|len=7378_5|#|5852|#|7078|#|-1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=5bp;gc_cont=0.554|unknown:000000002	4
k127_3719|flag=1|multi=15.9869|len=12403_1|#|202|#|702|#|1|#|ID=2_1;partial=00;start_type=GTG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.477|unknown:000000003	2
str:Sterm_2401|no_gene_symbols|dTDP-glucose_46-dehydratase|K01710|Streptomycin_biosynthesis;Polyketide_sugar_unit_biosynthesis;Biosynthesis_of_vancomycin_group_antibiotics;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:1.1e-106|gene:000000004	4
pru:PRU_0726|no_gene_symbols|hypothetical_protein|K07054|no_pathway_id|Evalue:6.4e-80|gene:000000005	5
ppn:Palpr_1368|diaminohydroxyphosphoribosylaminopyrimidine|Evalue:2.3e-76|gene:000000006	4
bfs:BF2792|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.1e-39|gene:000000007	4
pdi:BDI_3696|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.2e-19|gene:000000008	5
ppn:Palpr_1442|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-12|gene:000000009	5
pdi:BDI_3698|no_gene_symbols|UDP_pyrophosphate_synthetase|K00806|Terpenoid_backbone_biosynthesis;Biosynthesis_of_secondary_metabolites|Evalue:1.3e-79|gene:000000010	6
bhl:Bache_0323|no_gene_symbols|hypothetical_protein|K07277|no_pathway_id|Evalue:6.9e-287|gene:000000011	5
pdi:BDI_3700|no_gene_symbols|cationic_outer_membrane_protein_OmpH|K06142|no_pathway_id|Evalue:1.0e-53|gene:000000012	4
ppn:Palpr_1446|no_gene_symbols|outer_membrane_chaperone_skp_(omph)|K06142|no_pathway_id|Evalue:1.1e-20|gene:000000013	16
bacc:BRDCF_05555|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.2e-86|gene:000000014	7
ddf:DEFDS_0382|no_gene_symbols|glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:3.7e-13|gene:000000015	7
pdt:Prede_1902|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.6e-61|gene:000000016	5
k127_13035|flag=0|multi=11.9996|len=22719_4|#|3146|#|3658|#|-1|#|ID=3_4;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=7bp;gc_cont=0.559|unknown:000000004	4
k127_13035|flag=0|multi=11.9996|len=22719_5|#|3724|#|4290|#|-1|#|ID=3_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587|unknown:000000005	6
bxy:BXY_01550|no_gene_symbols|Protein_of_unknown_function_(DUF3078).|no_ko_id|no_pathway_id|Evalue:3.4e-51|gene:000000017	5
tgu:101232874|no_gene_symbols|demethylmenaquinone_methyltransferase-like|no_ko_id|no_pathway_id|Evalue:1.5e-61|gene:000000018	7
pgn:PGN_0976|no_gene_symbols|phosphoribosylaminoimidazole-succinocarboxamide_synthase|K01923|Purine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:1.8e-136|gene:000000019	10
k127_13035|flag=0|multi=11.9996|len=22719_9|#|7775|#|8371|#|1|#|ID=3_9;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=9bp;gc_cont=0.578|unknown:000000006	5
bsa:Bacsa_1339|no_gene_symbols|family_2_glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:4.8e-140|gene:000000020	5
bxy:BXY_41320|no_gene_symbols|Nitroreductase|no_ko_id|no_pathway_id|Evalue:1.1e-39|gene:000000021	3
k127_13035|flag=0|multi=11.9996|len=22719_12|#|9884|#|10438|#|1|#|ID=3_12;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=7bp;gc_cont=0.580|unknown:000000007	2
bhl:Bache_1659|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.3e-22|gene:000000022	4
ash:AL1_21000|no_gene_symbols|Short-chain_dehydrogenases_of_various_substrate_specificities|no_ko_id|no_pathway_id|Evalue:6.0e-58|gene:000000023	3
tfo:BFO_1303|no_gene_symbols|putative_S-adenosylmethionine:tRNA_ribosyltransferase-isomerase|K07568|no_pathway_id|Evalue:4.3e-122|gene:000000024	4
bbe:BBR47_57430|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-26|gene:000000025	2
k127_13035|flag=0|multi=11.9996|len=22719_17|#|15041|#|15598|#|-1|#|ID=3_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.520|unknown:000000008	2
k127_13035|flag=0|multi=11.9996|len=22719_18|#|16119|#|16346|#|-1|#|ID=3_18;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=14bp;gc_cont=0.583|unknown:000000009	5
bth:BT_0809|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-12|gene:000000026	4
bvu:BVU_3061|no_gene_symbols|lipoprotein_signal_peptidase|K03101|Protein_export|Evalue:1.1e-50|gene:000000027	5
bvu:BVU_3060|no_gene_symbols|DnaK_suppressor_protein|no_ko_id|no_pathway_id|Evalue:1.4e-39|gene:000000028	5
pdi:BDI_0448|ileS|isoleucyl-tRNA_synthetase_(EC:6.1.1.5)|K01870|Aminoacyl-tRNA_biosynthesis|Evalue:0.0e+00|gene:000000029	6
pgi:PG2117|rpsP|30S_ribosomal_protein_S16|K02959|Ribosome|Evalue:1.3e-46|gene:000000030	88
bvu:BVU_0116|no_gene_symbols|beta-xylosidase/alpha-L-arabinofuranosidase|no_ko_id|no_pathway_id|Evalue:1.9e-112|gene:000000031	3
