target_name	normalized_abundance
mar:MAE_44630|pphA|protein_serin/threonin_phosphatase|K01090|no_pathway_id|Evalue:7.5e-14|gene:000000001	3
mmt:Metme_1005|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.2e-23|gene:000000002	4
pdn:HMPREF9137_2168|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.9e-49|gene:000000003	6
osp:Odosp_3617|no_gene_symbols|DNA_primase|no_ko_id|no_pathway_id|Evalue:8.2e-294|gene:000000004	3
bxy:BXY_01120|no_gene_symbols|diaminopimelate_epimerase_(EC:5.1.1.7)|K01778|Lysine_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:1.8e-153|gene:000000005	12
bxy:BXY_01110|no_gene_symbols|LL-diaminopimelate_aminotransferase_apoenzyme_(EC:2.6.1.83)|K10206|Lysine_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:2.5e-247|gene:000000006	18
bxy:BXY_01100|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.6e-128|gene:000000007	15
bxy:BXY_01090|no_gene_symbols|nitrogen_regulatory_protein_P-II|K04751|Two-component_system|Evalue:6.3e-58|gene:000000008	8
bth:BT_0544|no_gene_symbols|ammonium_transporter|K03320|no_pathway_id|Evalue:8.3e-242|gene:000000009	7
bth:BT_0543|no_gene_symbols|glutamine_synthetase|K01915|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;Glyoxylate_and_dicarboxylate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids;Two-component_system;Glutamatergic_synapse;GABAergic_synapse|Evalue:0.0e+00|gene:000000010	15
bxy:BXY_28940|no_gene_symbols|Membrane-associated_lipoprotein_involved_in_thiamine_biosynthesis|no_ko_id|no_pathway_id|Evalue:1.5e-141|gene:000000011	2
bxy:BXY_28930|no_gene_symbols|Predicted_dehydrogenases_and_related_proteins|no_ko_id|no_pathway_id|Evalue:9.9e-266|gene:000000012	3
bxy:BXY_28920|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.3e-32|gene:000000013	3
bxy:BXY_28910|no_gene_symbols|Predicted_dehydrogenases_and_related_proteins|no_ko_id|no_pathway_id|Evalue:4.5e-258|gene:000000014	4
bxy:BXY_28800|no_gene_symbols|DNA_topoisomerase_IV_subunit_A_(EC:5.99.1.-_5.99.1.3)|K02621|no_pathway_id|Evalue:0.0e+00|gene:000000015	26
bxy:BXY_28790|no_gene_symbols|Protein_of_unknown_function_(DUF3316).|no_ko_id|no_pathway_id|Evalue:3.6e-160|gene:000000016	14
bxy:BXY_28780|no_gene_symbols|Periplasmic_protease|no_ko_id|no_pathway_id|Evalue:1.2e-211|gene:000000017	13
bth:BT_4009|no_gene_symbols|integrase|no_ko_id|no_pathway_id|Evalue:4.8e-34|gene:000000018	20
bth:BT_4035|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-35|gene:000000019	18
bth:BT_4036|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.0e-71|gene:000000020	18
bxy:BXY_28600|no_gene_symbols|Outer_membrane_receptor_proteins_mostly_Fe_transport|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000021	3
bxy:BXY_28590|no_gene_symbols|SusD_family.|no_ko_id|no_pathway_id|Evalue:3.5e-299|gene:000000022	5
