target_name	normalized_abundance
bsa:Bacsa_2597|no_gene_symbols|TonB-dependent_receptor|no_ko_id|no_pathway_id|Evalue:3.7e-282|gene:000000001	8
bsa:Bacsa_2598|no_gene_symbols|RagB/SusD_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:4.6e-76|gene:000000002	8
pdt:Prede_1017|no_gene_symbols|lysophospholipase_L1-like_esterase|no_ko_id|no_pathway_id|Evalue:5.5e-05|gene:000000003	16
psn:Pedsa_3724|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-127|gene:000000004	7
lan:Lacal_2697|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.3e-05|gene:000000005	16
k127_10792|flag=0|multi=123.0000|len=15178_6|#|10731|#|11042|#|1|#|ID=1_6;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.538|unknown:000000001	17
bvu:BVU_2078|no_gene_symbols|phosphodiesterase|K06950|no_pathway_id|Evalue:2.8e-195|gene:000000006	24
bvu:BVU_1828|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.8e-136|gene:000000007	12
cpi:Cpin_0675|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-11|gene:000000008	3
k127_10792|flag=0|multi=123.0000|len=15178_10|#|14829|#|15002|#|-1|#|ID=1_10;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;gc_cont=0.408|unknown:000000002	5
osp:Odosp_0644|no_gene_symbols|Glucosamine--fructose-6-phosphate_aminotransferase_(isomerizing)_(EC:2.6.1.16)|K00820|Alanine,_aspartate,_and_glutamate_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:7.4e-235|gene:000000009	8
mcj:MCON_0162|rbrA|rubrerythrin|no_ko_id|no_pathway_id|Evalue:1.1e-46|gene:000000010	5
bvu:BVU_1261|no_gene_symbols|D-mannonate_oxidoreductase_(EC:1.1.1.131)|no_ko_id|no_pathway_id|Evalue:3.2e-118|gene:000000011	7
fba:FIC_01740|no_gene_symbols|mannonate_dehydratase_(EC:4.2.1.8)|K01686|Pentose_and_glucuronate_interconversions;Metabolic_pathways|Evalue:1.8e-154|gene:000000012	7
bsa:Bacsa_3563|no_gene_symbols|KDPG_and_KHG_aldolase|K01625|Pentose_phosphate_pathway;Arginine_and_proline_metabolism;Glyoxylate_and_dicarboxylate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:3.7e-112|gene:000000013	36
bsa:Bacsa_0716|no_gene_symbols|alpha-L-arabinofuranosidase|K01209|Amino_sugar_and_nucleotide_sugar_metabolism;Biosynthesis_of_secondary_metabolites|Evalue:6.2e-195|gene:000000014	31
