target_name	normalized_abundance
k127_5307|flag=1|multi=6.0000|len=3370_1|#|30|#|911|#|1|#|ID=1_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.469|unknown:000000001	13
k127_5307|flag=1|multi=6.0000|len=3370_2|#|1043|#|1306|#|1|#|ID=1_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.367|unknown:000000002	9
ccb:Clocel_1793|no_gene_symbols|30S_ribosomal_protein_S15|K02956|Ribosome|Evalue:2.4e-27|gene:000000001	23
tte:TTE1387|Pnp|polynucleotide_phosphorylase|K00962|Purine_metabolism;Pyrimidine_metabolism;RNA_degradation|Evalue:8.3e-179|gene:000000002	30
bpb:bpr_I1188|no_gene_symbols|ABC_transporter_ATP-binding_protein/permease|K06147|no_pathway_id|Evalue:5.0e-113|gene:000000003	16
cce:Ccel_1769|no_gene_symbols|ABC_transporter|K06147|no_pathway_id|Evalue:9.8e-147|gene:000000004	15
mpg:Theba_0043|no_gene_symbols|Zn-dependent_protease-like_protein|no_ko_id|no_pathway_id|Evalue:1.8e-18|gene:000000005	14
clb:Clo1100_0141|no_gene_symbols|putative_Zn-dependent_protease-like_protein|K03592|no_pathway_id|Evalue:2.8e-32|gene:000000006	20
clb:Clo1100_0140|no_gene_symbols|putative_Zn-dependent_protease-like_protein|K03568|no_pathway_id|Evalue:1.9e-123|gene:000000007	14
k127_7645|flag=1|multi=8.0000|len=12489_6|#|5826|#|6221|#|-1|#|ID=2_6;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.449|unknown:000000003	21
acl:ACL_1219|no_gene_symbols|ABC_transporter_ATPase|K10823|ABC_transporters|Evalue:4.6e-111|gene:000000008	29
bprs:CK3_16600|no_gene_symbols|ABC-type_dipeptide/oligopeptide/nickel_transport_system_ATPase_component|K15583|ABC_transporters|Evalue:2.2e-90|gene:000000009	25
acl:ACL_1221|no_gene_symbols|ABC_transporter_permease|K15582|ABC_transporters|Evalue:7.8e-44|gene:000000010	21
acl:ACL_1222|no_gene_symbols|ABC_transporter_permease|K15581|ABC_transporters|Evalue:5.0e-60|gene:000000011	22
k127_8511|flag=1|multi=6.0000|len=6204_1|#|95|#|541|#|1|#|ID=3_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.488|unknown:000000004	29
k127_8511|flag=1|multi=6.0000|len=6204_2|#|763|#|1434|#|1|#|ID=3_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.487|unknown:000000005	30
k127_8511|flag=1|multi=6.0000|len=6204_3|#|1455|#|1793|#|1|#|ID=3_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.496|unknown:000000006	45
scp:HMPREF0833_11394|cls|cardiolipin_synthetase_(EC:2.7.8.-)|K06131|Glycerophospholipid_metabolism;Metabolic_pathways|Evalue:5.7e-116|gene:000000012	19
fpr:FP2_28050|no_gene_symbols|Phosphoribosylamine-glycine_ligase|no_ko_id|no_pathway_id|Evalue:1.1e-133|gene:000000013	23
fpr:FP2_28030|no_gene_symbols|Predicted_hydrolase_of_the_alpha/beta_superfamily|no_ko_id|no_pathway_id|Evalue:5.2e-70|gene:000000014	19
cct:CC1_06490|no_gene_symbols|Lysophospholipase|no_ko_id|no_pathway_id|Evalue:7.7e-67|gene:000000015	16
coo:CCU_19120|no_gene_symbols|ABC-type_antimicrobial_peptide_transport_system_ATPase_component|no_ko_id|no_pathway_id|Evalue:3.1e-144|gene:000000016	18
eel:EUBELI_20357|no_gene_symbols|glutamyl-tRNA_synthetase|K01885|Porphyrin_and_chlorophyll_metabolism;Aminoacyl-tRNA_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:6.5e-182|gene:000000017	15
eha:Ethha_2232|no_gene_symbols|helix-turn-helix_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:3.7e-18|gene:000000018	12
k127_8720|flag=1|multi=4.1822|len=5984_1|#|1|#|174|#|-1|#|ID=5_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.351|unknown:000000007	4
clj:CLJU_c21250|no_gene_symbols|MiaB_protein|K06168|no_pathway_id|Evalue:1.6e-125|gene:000000019	8
cct:CC1_17990|no_gene_symbols|DNA_mismatch_repair_protein_MutS|K03555|Mismatch_repair|Evalue:5.6e-217|gene:000000020	11
eel:EUBELI_00991|no_gene_symbols|DNA_mismatch_repair_protein_MutL|K03572|Mismatch_repair|Evalue:4.3e-94|gene:000000021	10
k127_11940|flag=0|multi=7.0000|len=3257_1|#|1|#|1230|#|1|#|ID=6_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535|unknown:000000008	37
tte:TTE1253|no_gene_symbols|metallo-beta-lactamase_superfamily_hydrolase|K12574|RNA_degradation|Evalue:1.3e-159|gene:000000022	17
bpb:bpr_I1348|hemN1|oxygen-independent_coproporphyrinogen_III_oxidase_HemN1_(EC:1.3.99.22)|K02495|Porphyrin_and_chlorophyll_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:3.3e-23|gene:000000023	11
cno:NT01CX_1846|no_gene_symbols|metallo-beta-lactamase_family_protein|no_ko_id|no_pathway_id|Evalue:2.2e-31|gene:000000024	13
toc:Toce_1364|no_gene_symbols|(p)ppGpp_synthetase_I_SpoT/RelA_(EC:2.7.6.5)|K00951|Purine_metabolism|Evalue:2.0e-103|gene:000000025	14
mas:Mahau_0364|no_gene_symbols|Orn/Lys/Arg_decarboxylase_major_subunit|no_ko_id|no_pathway_id|Evalue:1.4e-41|gene:000000026	21
esr:ES1_09440|no_gene_symbols|Lysyl-tRNA_synthetase_(class_II)_(EC:6.1.1.6)|K04567|Aminoacyl-tRNA_biosynthesis|Evalue:1.1e-183|gene:000000027	25
tye:THEYE_A0541|no_gene_symbols|transcription_elongation_factor_GreA|K03624|no_pathway_id|Evalue:6.8e-28|gene:000000028	12
swo:Swol_0081|no_gene_symbols|stage_V_sporulation_protein_B|K06409|no_pathway_id|Evalue:2.2e-40|gene:000000029	14
k127_23066|flag=1|multi=7.0000|len=5425_2|#|934|#|4809|#|-1|#|ID=9_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.528|unknown:000000009	13
cso:CLS_00870|no_gene_symbols|transcriptional_regulator_AbrB_family|K04769|no_pathway_id|Evalue:2.6e-05|gene:000000030	8
cle:Clole_1647|no_gene_symbols|UvrABC_system_protein_C|K03703|Nucleotide_excision_repair|Evalue:1.8e-104|gene:000000031	10
ddl:Desdi_1109|no_gene_symbols|transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:1.9e-16|gene:000000032	7
apr:Apre_0987|no_gene_symbols|heavy_metal_translocating_P-type_ATPase|K17686|no_pathway_id|Evalue:2.2e-65|gene:000000033	17
k127_47583|flag=1|multi=5.0000|len=3621_1|#|37|#|990|#|-1|#|ID=11_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.459|unknown:000000010	14
era:ERE_09310|no_gene_symbols|phosphoesterase_MJ0936_family|K07095|no_pathway_id|Evalue:1.6e-21|gene:000000034	14
str:Sterm_2970|no_gene_symbols|RdgB/HAM1_family_non-canonical_purine_NTP_pyrophosphatase|K02428|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways|Evalue:3.4e-37|gene:000000035	11
ccl:Clocl_1148|no_gene_symbols|rRNA_methylase_putative_group_2|K03216|no_pathway_id|Evalue:5.6e-57|gene:000000036	7
