target_name	normalized_abundance
bth:BT_2829|argS|arginyl-tRNA_synthetase_(EC:6.1.1.19)|K01887|Aminoacyl-tRNA_biosynthesis|Evalue:1.6e-247|gene:000000001	27
bxy:BXY_22320|no_gene_symbols|Arylsulfatase_A_and_related_enzymes|no_ko_id|no_pathway_id|Evalue:1.4e-221|gene:000000002	18
bvu:BVU_3807|no_gene_symbols|alanine_dehydrogenase|K00259|Alanine,_aspartate,_and_glutamate_metabolism;Taurine_and_hypotaurine_metabolism;Metabolic_pathways|Evalue:3.6e-160|gene:000000003	37
pdi:BDI_1992|no_gene_symbols|hemolysin-like_protein|no_ko_id|no_pathway_id|Evalue:2.0e-112|gene:000000004	19
k127_11418|flag=0|multi=42.0372|len=35800_5|#|6448|#|7047|#|1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;gc_cont=0.505|unknown:000000001	9
chu:CHU_0758|no_gene_symbols|4'-phosphopantetheinyl_transferase|no_ko_id|no_pathway_id|Evalue:1.9e-08|gene:000000005	9
bth:BT_3560|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.3e-146|gene:000000006	36
asl:Aeqsu_1502|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.3e-22|gene:000000007	45
bth:BT_3562|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.9e-19|gene:000000008	42
bfg:BF638R_4337|no_gene_symbols|hypothetical_protein|K15923|Other_glycan_degradation|Evalue:3.3e-252|gene:000000009	24
bth:BT_2549|no_gene_symbols|carboxypeptidase|K01297|no_pathway_id|Evalue:1.6e-62|gene:000000010	8
ppn:Palpr_2236|no_gene_symbols|fe-s_oxidoreductase|no_ko_id|no_pathway_id|Evalue:3.5e-77|gene:000000011	9
pdi:BDI_3305|no_gene_symbols|hypothetical_protein|K09808|ABC_transporters|Evalue:3.4e-71|gene:000000012	11
pdi:BDI_3304|no_gene_symbols|ribosome-binding_factor_A|K02834|no_pathway_id|Evalue:2.5e-33|gene:000000013	18
ppn:Palpr_1274|no_gene_symbols|O-methyltransferase_family_protein|no_ko_id|no_pathway_id|Evalue:9.5e-65|gene:000000014	11
pdi:BDI_1235|trmD|tRNA_(guanine-N(1)-)-methyltransferase_(EC:2.1.1.31)|K00554|no_pathway_id|Evalue:3.2e-103|gene:000000015	10
pru:PRU_2563|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.9e-77|gene:000000016	37
pit:PIN17_A0550|no_gene_symbols|heptosyltransferase_domain_protein|no_ko_id|no_pathway_id|Evalue:3.6e-88|gene:000000017	28
osp:Odosp_2843|no_gene_symbols|Holliday_junction_ATP-dependent_DNA_helicase_ruvB|K03551|Homologous_recombination|Evalue:3.8e-140|gene:000000018	16
