target_name	normalized_abundance
lbf:LBF_2371|lnt-2|apolipoprotein_N-acyltransferase|K03820|no_pathway_id|Evalue:7.3e-16|gene:000000001	60
rho:RHOM_06165|no_gene_symbols|GCN5-like_N-acetyltransferase|no_ko_id|no_pathway_id|Evalue:2.3e-45|gene:000000002	43
esr:ES1_00410|no_gene_symbols|Antirepressor_regulating_drug_resistance_predicted_signal_transduction_N-terminal_membrane_component|no_ko_id|no_pathway_id|Evalue:5.6e-110|gene:000000003	34
ert:EUR_05160|no_gene_symbols|Predicted_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:1.0e-31|gene:000000004	30
elm:ELI_1488|no_gene_symbols|acetyltransferase|no_ko_id|no_pathway_id|Evalue:1.6e-37|gene:000000005	14
tep:TepRe1_0924|no_gene_symbols|metal_dependent_phosphohydrolase|K06950|no_pathway_id|Evalue:6.0e-63|gene:000000006	14
k127_2012|flag=0|multi=59.2134|len=20169_1|#|1|#|165|#|1|#|ID=2_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.376|unknown:000000001	54
ova:OBV_10270|pscK|pseudouridine_kinase_(EC:2.7.1.-)|K16328|Pyrimidine_metabolism|Evalue:2.7e-104|gene:000000007	14
ova:OBV_10260|no_gene_symbols|hypothetical_protein|K16329|Pyrimidine_metabolism|Evalue:5.3e-133|gene:000000008	16
rho:RHOM_11905|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.2e-83|gene:000000009	96
rum:CK1_04300|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.5e-28|gene:000000010	20
cbk:CLL_A3162|no_gene_symbols|spore_cortex-lytic_enzyme_pre-pro-form|no_ko_id|no_pathway_id|Evalue:4.2e-36|gene:000000011	18
k127_2012|flag=0|multi=59.2134|len=20169_7|#|6561|#|7025|#|-1|#|ID=2_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.441|unknown:000000002	16
euc:EC1_13600|no_gene_symbols|Protein_of_unknown_function_(DUF1393).|no_ko_id|no_pathway_id|Evalue:1.4e-43|gene:000000012	10
cbe:Cbei_2856|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.8e-43|gene:000000013	17
k127_2012|flag=0|multi=59.2134|len=20169_10|#|8629|#|8883|#|1|#|ID=2_10;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.408|unknown:000000003	8
k127_2012|flag=0|multi=59.2134|len=20169_11|#|8919|#|9158|#|1|#|ID=2_11;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.342|unknown:000000004	3
sri:SELR_02760|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-31|gene:000000014	10
k127_2012|flag=0|multi=59.2134|len=20169_13|#|10393|#|10578|#|1|#|ID=2_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.360|unknown:000000005	17
pjd:Pjdr2_1608|no_gene_symbols|resolvase|no_ko_id|no_pathway_id|Evalue:1.2e-63|gene:000000015	24
fpa:FPR_20230|no_gene_symbols|Putative_peptidoglycan-binding_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:9.4e-31|gene:000000016	10
apr:Apre_1070|no_gene_symbols|HAD-superfamily_hydrolase|no_ko_id|no_pathway_id|Evalue:2.6e-52|gene:000000017	9
rho:RHOM_10945|no_gene_symbols|glycoside_hydrolase_family_protein|K01224|no_pathway_id|Evalue:4.0e-143|gene:000000018	29
rim:ROI_38010|no_gene_symbols|galactokinase_(EC:2.7.1.6)|K00849|Galactose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:5.4e-159|gene:000000019	118
bpb:bpr_I2842|galT|galactose-1-phosphate_uridylyltransferase_GalT_(EC:2.7.7.10)|K00965|Galactose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Prolactin_signaling_pathway|Evalue:1.8e-202|gene:000000020	197
cpy:Cphy_3585|no_gene_symbols|LacI_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:1.5e-88|gene:000000021	182
rho:RHOM_10955|no_gene_symbols|L-rhamnose_operon_transcriptional_activator|no_ko_id|no_pathway_id|Evalue:4.3e-65|gene:000000022	156
rho:RHOM_15665|lysS|lysyl-tRNA_synthetase_(EC:6.1.1.6)|K04567|Aminoacyl-tRNA_biosynthesis|Evalue:4.7e-248|gene:000000023	43
bpb:bpr_I2758|greA_B1|transcription_elongation_factor_GreA/GreB1|K03624|no_pathway_id|Evalue:5.2e-55|gene:000000024	23
rto:RTO_30520|no_gene_symbols|tRNA-U20-dihydrouridine_synthase|no_ko_id|no_pathway_id|Evalue:5.7e-125|gene:000000025	20
rho:RHOM_15685|no_gene_symbols|pantothenate_kinase|K03525|Pantothenate_and_CoA_biosynthesis;Metabolic_pathways|Evalue:3.5e-90|gene:000000026	17
k127_2728|flag=0|multi=53.3697|len=4625_1|#|3|#|128|#|-1|#|ID=4_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.413|unknown:000000006	4
ccb:Clocel_0458|no_gene_symbols|CopY_family_transcriptional_repressor|K07737|no_pathway_id|Evalue:1.1e-20|gene:000000027	3
bpb:bpr_I0735|addA|ATP-dependent_nuclease_subunit_A_AddA|K16898|no_pathway_id|Evalue:3.9e-216|gene:000000028	21
k127_2979|flag=0|multi=50.4739|len=17745_1|#|1|#|162|#|1|#|ID=5_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.296|unknown:000000007	16
k127_2979|flag=0|multi=50.4739|len=17745_2|#|548|#|850|#|1|#|ID=5_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.333|unknown:000000008	15
ccb:Clocel_2610|no_gene_symbols|N-acetyl-gamma-glutamyl-phosphate_reductase_(EC:1.2.1.38)|K00145|Arginine_and_proline_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:3.6e-121|gene:000000029	35
rix:RO1_40030|no_gene_symbols|tRNA_and_rRNA_cytosine-C5-methylases|no_ko_id|no_pathway_id|Evalue:4.0e-151|gene:000000030	16
rix:RO1_40080|no_gene_symbols|putative_efflux_protein_MATE_family|no_ko_id|no_pathway_id|Evalue:6.5e-156|gene:000000031	11
elm:ELI_1773|no_gene_symbols|putative_efflux_protein|no_ko_id|no_pathway_id|Evalue:3.9e-161|gene:000000032	11
rho:RHOM_08650|no_gene_symbols|Bmp_family_protein|K07335|no_pathway_id|Evalue:1.4e-125|gene:000000033	222
rho:RHOM_08645|no_gene_symbols|ABC_transporter-like_protein|K02056|no_pathway_id|Evalue:1.1e-244|gene:000000034	43
rho:RHOM_08640|no_gene_symbols|ABC_transporter_permease|K02057|no_pathway_id|Evalue:1.3e-141|gene:000000035	43
rho:RHOM_08635|no_gene_symbols|ABC_transporter_permease|K02057|no_pathway_id|Evalue:2.3e-128|gene:000000036	59
k127_2979|flag=0|multi=50.4739|len=17745_11|#|11986|#|12240|#|-1|#|ID=5_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.388|unknown:000000009	9
rto:RTO_18720|no_gene_symbols|Predicted_metal-binding_protein_related_to_the_C-terminal_domain_of_SecA|no_ko_id|no_pathway_id|Evalue:3.8e-64|gene:000000037	63
k127_2979|flag=0|multi=50.4739|len=17745_13|#|13855|#|14673|#|1|#|ID=5_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.396|unknown:000000010	16
k127_2979|flag=0|multi=50.4739|len=17745_14|#|14688|#|14891|#|1|#|ID=5_14;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.368|unknown:000000011	17
ert:EUR_18290|no_gene_symbols|threonyl-tRNA_synthetase/Ser-tRNA(Thr)_hydrolase_(EC:3.1.1.-_6.1.1.3)|K01868|Aminoacyl-tRNA_biosynthesis|Evalue:3.8e-306|gene:000000038	37
rho:RHOM_09240|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.8e-16|gene:000000039	20
k127_3265|flag=0|multi=45.9982|len=21193_1|#|3|#|248|#|1|#|ID=6_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.366|unknown:000000012	25
k127_3265|flag=0|multi=45.9982|len=21193_2|#|324|#|791|#|1|#|ID=6_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.372|unknown:000000013	8
tgu:101232917|no_gene_symbols|resolvase_homolog_YokA-like|no_ko_id|no_pathway_id|Evalue:1.9e-32|gene:000000040	232
bpb:bpr_I0842|aroQ|3-dehydroquinate_dehydratase_(EC:4.2.1.10)|K03786|Phenylalanine,_tyrosine,_and_tryptophan_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:1.8e-51|gene:000000041	17
cai:Caci_5338|no_gene_symbols|xylose_isomerase|no_ko_id|no_pathway_id|Evalue:1.5e-08|gene:000000042	25
cbe:Cbei_4843|no_gene_symbols|oxidoreductase_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:1.2e-155|gene:000000043	35
hhd:HBHAL_4570|no_gene_symbols|xylose_isomerase_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:2.9e-52|gene:000000044	26
ere:EUBREC_2883|no_gene_symbols|hypothetical_oxidoreductase_YdgJ|no_ko_id|no_pathway_id|Evalue:5.1e-116|gene:000000045	25
cbe:Cbei_4842|no_gene_symbols|xylose_isomerase_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:3.2e-136|gene:000000046	30
csb:CLSA_c21720|ydeC|HTH-type_transcriptional_regulator_YdeC|no_ko_id|no_pathway_id|Evalue:2.2e-37|gene:000000047	20
cpy:Cphy_2532|no_gene_symbols|shikimate_kinase_(EC:2.7.1.71)|K00891|Phenylalanine,_tyrosine,_and_tryptophan_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:3.7e-36|gene:000000048	24
coo:CCU_07080|no_gene_symbols|shikimate_dehydrogenase_(EC:1.1.1.25)|no_ko_id|no_pathway_id|Evalue:9.3e-82|gene:000000049	13
rho:RHOM_05105|no_gene_symbols|hypothetical_protein|K07015|no_pathway_id|Evalue:3.6e-67|gene:000000050	15
bpb:bpr_I1856|no_gene_symbols|peptide_ABC_transporter_ATP-binding_protein|no_ko_id|no_pathway_id|Evalue:7.2e-67|gene:000000051	15
k127_3265|flag=0|multi=45.9982|len=21193_15|#|11755|#|11910|#|-1|#|ID=6_15;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.327|unknown:000000014	6
bpb:bpr_I1857|no_gene_symbols|peptide_ABC_transporter_ATP-binding_protein|K02032|no_pathway_id|Evalue:5.7e-91|gene:000000052	13
cct:CC1_16000|no_gene_symbols|ABC-type_dipeptide/oligopeptide/nickel_transport_systems_permease_components|K02034|no_pathway_id|Evalue:3.9e-84|gene:000000053	16
bpb:bpr_I1859|no_gene_symbols|peptide_ABC_transporter_permease|K02033|no_pathway_id|Evalue:9.5e-101|gene:000000054	17
bpb:bpr_I1860|no_gene_symbols|peptide_ABC_transporter_substrate-binding_protein|K02035|no_pathway_id|Evalue:9.7e-170|gene:000000055	71
rix:RO1_39520|no_gene_symbols|transcriptional_regulator_NrdR|K07738|no_pathway_id|Evalue:4.2e-67|gene:000000056	14
rix:RO1_39510|no_gene_symbols|sporulation_protein_YlmC/YmxH_family|no_ko_id|no_pathway_id|Evalue:3.7e-14|gene:000000057	2
ccb:Clocel_0035|no_gene_symbols|glycoside_hydrolase_family_protein|K05349|Cyanoamino_acid_metabolism;Starch_and_sucrose_metabolism;Phenylpropanoid_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:1.9e-205|gene:000000058	50
k127_3265|flag=0|multi=45.9982|len=21193_23|#|21070|#|21192|#|-1|#|ID=6_23;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.309|unknown:000000015	10
k127_3432|flag=1|multi=51.0000|len=11412_1|#|1002|#|1400|#|1|#|ID=7_1;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.253|unknown:000000016	5
bprs:CK3_00590|no_gene_symbols|Rubrerythrin|no_ko_id|no_pathway_id|Evalue:3.6e-89|gene:000000059	648
bprs:CK3_00600|no_gene_symbols|Fe2+/Zn2+_uptake_regulation_proteins|K09825|no_pathway_id|Evalue:1.3e-30|gene:000000060	609
bpb:bpr_I0037|no_gene_symbols|two_component_system_histidine_kinase_(EC:2.7.13.3)|no_ko_id|no_pathway_id|Evalue:1.6e-118|gene:000000061	45
bpb:bpr_I0038|no_gene_symbols|two_component_system_response_regulator|no_ko_id|no_pathway_id|Evalue:5.2e-109|gene:000000062	54
rho:RHOM_02300|no_gene_symbols|hypothetical_protein|K06180|no_pathway_id|Evalue:4.6e-44|gene:000000063	44
k127_3432|flag=1|multi=51.0000|len=11412_7|#|5848|#|6243|#|1|#|ID=7_7;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.427|unknown:000000017	176
k127_3432|flag=1|multi=51.0000|len=11412_8|#|6462|#|6884|#|1|#|ID=7_8;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.414|unknown:000000018	94
k127_3432|flag=1|multi=51.0000|len=11412_9|#|7136|#|7402|#|1|#|ID=7_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.431|unknown:000000019	97
k127_3432|flag=1|multi=51.0000|len=11412_10|#|7557|#|8237|#|1|#|ID=7_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.432|unknown:000000020	73
ecas:ECBG_00174|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-04|gene:000000064	47
cml:BN424_3369|no_gene_symbols|response_regulator|no_ko_id|no_pathway_id|Evalue:1.6e-13|gene:000000065	73
rix:RO1_00260|no_gene_symbols|Histidine_kinase-_DNA_gyrase_B-_and_HSP90-like_ATPase.|no_ko_id|no_pathway_id|Evalue:2.9e-15|gene:000000066	47
