target_name	normalized_abundance
rix:RO1_27610|no_gene_symbols|aldose_1-epimerase_(EC:5.1.3.3)|K01785|Glycolysis/Gluconeogenesis;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments|Evalue:8.1e-114|gene:000000001	34
rho:RHOM_05025|no_gene_symbols|hemerythrin|K07216|no_pathway_id|Evalue:4.6e-80|gene:000000002	7
sbh:SBI_00991|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.3e-77|gene:000000003	7
cbe:Cbei_1914|no_gene_symbols|biotin_synthase|K01012|Biotin_metabolism;Metabolic_pathways|Evalue:1.3e-110|gene:000000004	5
ccl:Clocl_3225|no_gene_symbols|hypothetical_protein|K03523|ABC_transporters|Evalue:1.4e-54|gene:000000005	7
bprl:CL2_01740|no_gene_symbols|Glutamate_dehydrogenase/leucine_dehydrogenase_(EC:1.4.1.4)|K00262|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;Nitrogen_metabolism;Metabolic_pathways|Evalue:6.3e-228|gene:000000006	51
rim:ROI_01410|no_gene_symbols|probable_proton-coupled_thiamine_transporter_YuaJ|K16789|no_pathway_id|Evalue:5.2e-56|gene:000000007	6
esr:ES1_23380|no_gene_symbols|Transcriptional_regulators|K02103|no_pathway_id|Evalue:1.2e-64|gene:000000008	8
rob:CK5_33000|no_gene_symbols|Response_regulator_containing_CheY-like_receiver_domain_and_AraC-type_DNA-binding_domain|K07720|Two-component_system|Evalue:5.0e-102|gene:000000009	10
cpy:Cphy_1976|no_gene_symbols|methyl-accepting_chemotaxis_sensory_transducer|K03406|Two-component_system;Bacterial_chemotaxis|Evalue:3.5e-45|gene:000000010	11
rho:RHOM_14470|no_gene_symbols|30S_ribosomal_protein_S11|K02948|Ribosome|Evalue:2.5e-55|gene:000000011	183
rob:CK5_20860|no_gene_symbols|SSU_ribosomal_protein_S4P|K02986|Ribosome|Evalue:1.4e-94|gene:000000012	65
rho:RHOM_14460|no_gene_symbols|DNA-directed_RNA_polymerase_subunit_alpha|K03040|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;RNA_polymerase|Evalue:3.1e-160|gene:000000013	76
rho:RHOM_14450|rplQ|50S_ribosomal_protein_L17|K02879|Ribosome|Evalue:5.9e-76|gene:000000014	72
ova:OBV_05240|no_gene_symbols|sodium/proline_symporter|K11928|no_pathway_id|Evalue:5.3e-178|gene:000000015	17
cls:CXIVA_24740|HcaD|NAD-dependent_dehydrogenase|no_ko_id|no_pathway_id|Evalue:3.5e-40|gene:000000016	8
csr:Cspa_c49100|no_gene_symbols|FAD-dependent_pyridine_nucleotide-disulfide_oxidoreductase|no_ko_id|no_pathway_id|Evalue:1.4e-141|gene:000000017	8
csr:Cspa_c49100|no_gene_symbols|FAD-dependent_pyridine_nucleotide-disulfide_oxidoreductase|no_ko_id|no_pathway_id|Evalue:1.2e-86|gene:000000018	6
csr:Cspa_c49090|no_gene_symbols|NAD(P)H-nitrite_reductase|no_ko_id|no_pathway_id|Evalue:8.1e-40|gene:000000019	6
dor:Desor_2686|no_gene_symbols|glycine/D-amino_acid_oxidase_deaminating|K00303|Glycine,_serine,_and_threonine_metabolism;Metabolic_pathways|Evalue:6.2e-160|gene:000000020	7
cls:CXIVA_24770|no_gene_symbols|hypothetical_protein|K01750|Arginine_and_proline_metabolism;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:1.3e-157|gene:000000021	8
csr:Cspa_c49060|no_gene_symbols|transcriptional_regulator_AraC_family|no_ko_id|no_pathway_id|Evalue:5.5e-33|gene:000000022	8
cls:CXIVA_24760|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-35|gene:000000023	6
cls:CXIVA_24750|PotE|amino_acid_transporter|no_ko_id|no_pathway_id|Evalue:2.0e-176|gene:000000024	8
cpy:Cphy_1889|no_gene_symbols|Ig_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:2.9e-29|gene:000000025	10
rho:RHOM_04865|no_gene_symbols|anaerobic_ribonucleoside_triphosphate_reductase_(EC:1.17.4.2)|K00527|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways|Evalue:0.0e+00|gene:000000026	10
bprs:CK3_21370|no_gene_symbols|anaerobic_ribonucleoside-triphosphate_reductase_activating_protein_(EC:1.97.1.4)|K04068|no_pathway_id|Evalue:9.2e-66|gene:000000027	9
csh:Closa_2280|no_gene_symbols|ABC_transporter|no_ko_id|no_pathway_id|Evalue:1.1e-48|gene:000000028	6
csh:Closa_2279|no_gene_symbols|inner-membrane_translocator|K02057|no_pathway_id|Evalue:7.6e-120|gene:000000029	5
csh:Closa_2278|no_gene_symbols|inner-membrane_translocator|K02057|no_pathway_id|Evalue:9.9e-133|gene:000000030	3
csh:Closa_2277|no_gene_symbols|multi-sensor_signal_transduction_histidine_kinase|K07718|Two-component_system|Evalue:1.3e-212|gene:000000031	5
csh:Closa_2276|no_gene_symbols|LacI_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:9.5e-238|gene:000000032	7
saci:Sinac_2793|no_gene_symbols|beta-xylosidase|no_ko_id|no_pathway_id|Evalue:1.1e-83|gene:000000033	6
fpa:FPR_20960|no_gene_symbols|ABC-type_multidrug_transport_system_ATPase_and_permease_components|K06147|no_pathway_id|Evalue:8.4e-189|gene:000000034	7
rto:RTO_22850|no_gene_symbols|ABC-type_multidrug_transport_system_ATPase_and_permease_components|K06147|no_pathway_id|Evalue:6.2e-226|gene:000000035	7
tpi:TREPR_1256|no_gene_symbols|hybrid_sensory_kinase|no_ko_id|no_pathway_id|Evalue:3.5e-106|gene:000000036	6
