target_name	normalized_abundance
k127_841|flag=1|multi=5.0000|len=6133_1|#|1|#|1170|#|1|#|ID=1_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.597|unknown:000000001	27
ccl:Clocl_2904|no_gene_symbols|DnaJ-class_molecular_chaperone_with_C-terminal_Zn_finger_domain|no_ko_id|no_pathway_id|Evalue:4.5e-09|gene:000000001	34
elm:ELI_2258|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-19|gene:000000002	35
elm:ELI_2257|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.9e-44|gene:000000003	35
ova:OBV_17840|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.6e-107|gene:000000004	51
cdf:CD630_06950|no_gene_symbols|exported_metalloendopeptidase|no_ko_id|no_pathway_id|Evalue:5.4e-52|gene:000000005	49
tsu:Tresu_1414|no_gene_symbols|MATE_efflux_family_protein|no_ko_id|no_pathway_id|Evalue:1.5e-128|gene:000000006	51
ova:OBV_45370|no_gene_symbols|putative_ABC_transporter_ATP-binding_protein|K01990|no_pathway_id|Evalue:7.2e-87|gene:000000007	30
ova:OBV_45360|no_gene_symbols|putative_GntR_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:8.7e-45|gene:000000008	20
bprs:CK3_14700|no_gene_symbols|FOG:_TPR_repeat_SEL1_subfamily|K07126|no_pathway_id|Evalue:3.6e-11|gene:000000009	49
ova:OBV_27730|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.3e-128|gene:000000010	27
ova:OBV_27740|cls|cardiolipin_synthase_(EC:2.7.8.-)|K06131|Glycerophospholipid_metabolism;Metabolic_pathways|Evalue:5.5e-215|gene:000000011	36
ova:OBV_27750|pncB|nicotinate_phosphoribosyltransferase_(EC:2.4.2.11)|K00763|Nicotinate_and_nicotinamide_metabolism;Metabolic_pathways|Evalue:8.3e-45|gene:000000012	26
