target_name	normalized_abundance
coo:CCU_12160|no_gene_symbols|Beta-propeller_domains_of_methanol_dehydrogenase_type|K06872|no_pathway_id|Evalue:1.2e-15|gene:000000001	17
tco:Theco_0238|no_gene_symbols|TFIIB_zinc-binding_protein|no_ko_id|no_pathway_id|Evalue:6.7e-49|gene:000000002	24
rho:RHOM_03365|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.2e-15|gene:000000003	34
rho:RHOM_03360|no_gene_symbols|acriflavin_resistance_protein|K03296|no_pathway_id|Evalue:1.8e-252|gene:000000004	36
bpb:bpr_I1827|no_gene_symbols|RNA_polymerase_sigma_factor_sigma-70_family_protein|K03091|no_pathway_id|Evalue:4.6e-56|gene:000000005	18
rim:ROI_10260|no_gene_symbols|rRNA_methylase_putative_group_3_(EC:2.1.1.-)|K03218|no_pathway_id|Evalue:4.4e-114|gene:000000006	21
bpb:bpr_I1829|no_gene_symbols|ribonuclease_III|K11145|no_pathway_id|Evalue:4.4e-33|gene:000000007	26
rho:RHOM_11205|no_gene_symbols|cysteinyl-tRNA_synthetase|K01883|Aminoacyl-tRNA_biosynthesis|Evalue:6.3e-226|gene:000000008	30
rix:RO1_22440|no_gene_symbols|serine_O-acetyltransferase_(EC:2.3.1.30)|K00640|Cysteine_and_methionine_metabolism;Sulfur_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:2.0e-68|gene:000000009	27
cct:CC1_20450|no_gene_symbols|2C-methyl-D-erythritol_24-cyclodiphosphate_synthase_(EC:4.6.1.12)|K01770|Terpenoid_backbone_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:4.6e-65|gene:000000010	42
cct:CC1_23380|no_gene_symbols|Superfamily_II_DNA_and_RNA_helicases|K05592|RNA_degradation|Evalue:7.2e-142|gene:000000011	55
cpy:Cphy_2726|no_gene_symbols|YlmC/YmxH_family_sporulation_protein|no_ko_id|no_pathway_id|Evalue:3.3e-15|gene:000000012	9
awo:Awo_c06700|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-40|gene:000000013	10
k127_4433|flag=1|multi=11.0000|len=5118_1|#|1|#|321|#|-1|#|ID=4_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.561|unknown:000000001	7
rum:CK1_32220|no_gene_symbols|hypothetical_protein|K02945|Ribosome|Evalue:6.6e-104|gene:000000014	20
apo:Arcpr_0544|no_gene_symbols|molybdenum_cofactor_biosynthesis_protein_A|K03639|Folate_biosynthesis;Metabolic_pathways;Sulfur_relay_system|Evalue:1.8e-22|gene:000000015	46
aba:Acid345_0874|no_gene_symbols|radical_SAM_protein|no_ko_id|no_pathway_id|Evalue:1.3e-39|gene:000000016	39
k127_4433|flag=1|multi=11.0000|len=5118_5|#|4798|#|5079|#|1|#|ID=4_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.362|unknown:000000002	21
bprl:CL2_18830|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.7e-80|gene:000000017	18
bprl:CL2_18830|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.4e-07|gene:000000018	13
bpb:bpr_I2279|rarA|recombination_factor_protein_RarA|K07478|no_pathway_id|Evalue:8.0e-199|gene:000000019	25
bpb:bpr_I2276|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.6e-41|gene:000000020	18
bprs:CK3_32850|no_gene_symbols|radical_SAM_protein_TIGR01212_family|K07139|no_pathway_id|Evalue:1.9e-91|gene:000000021	19
rim:ROI_11900|no_gene_symbols|Malic_enzyme_(EC:1.1.1.38)|K00027|Pyruvate_metabolism;Carbon_metabolism;Two-component_system|Evalue:8.0e-179|gene:000000022	26
bprl:CL2_20060|no_gene_symbols|carbamoyl-phosphate_synthase_large_subunit_(EC:6.3.5.5)|K01955|Pyrimidine_metabolism;Alanine,_aspartate,_and_glutamate_metabolism;Metabolic_pathways|Evalue:0.0e+00|gene:000000023	73
fpr:FP2_12450|no_gene_symbols|Predicted_transcription_factor_homolog_of_eukaryotic_MBF1|no_ko_id|no_pathway_id|Evalue:9.1e-09|gene:000000024	17
fpa:FPR_14290|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.8e-28|gene:000000025	48
rho:RHOM_15365|no_gene_symbols|putative_adenine-specific_DNA_methylase|no_ko_id|no_pathway_id|Evalue:2.2e-182|gene:000000026	23
fsc:FSU_2146|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.1e-122|gene:000000027	21
rix:RO1_22250|no_gene_symbols|Melibiase.|no_ko_id|no_pathway_id|Evalue:8.1e-188|gene:000000028	22
bpb:bpr_I2251|hsp90|molecular_chaperone_Hsp90|K04079|Protein_processing_in_endoplasmic_reticulum;PI3K-Akt_signaling_pathway;Antigen_processing_and_presentation;NOD-like_receptor_signaling_pathway;Plant-pathogen_interaction;Progesterone-mediated_oocyte_maturation;Estrogen_signaling_pathway;Pathways_in_cancer;Prostate_cancer|Evalue:2.9e-262|gene:000000029	130
k127_6630|flag=0|multi=13.0083|len=21179_1|#|3|#|152|#|1|#|ID=9_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.353|unknown:000000003	13
