target_name	normalized_abundance
rho:RHOM_08470|no_gene_symbols|N-acetylmuramoyl-L-alanine_amidase_C-terminus|no_ko_id|no_pathway_id|Evalue:1.8e-71|gene:000000001	28
rum:CK1_18840|no_gene_symbols|SSU_ribosomal_protein_S15P|K02956|Ribosome|Evalue:5.6e-35|gene:000000002	74
eel:EUBELI_00900|no_gene_symbols|polynucleotide_phosphorylase/polyadenylase|K00962|Purine_metabolism;Pyrimidine_metabolism;RNA_degradation|Evalue:1.5e-166|gene:000000003	31
k127_108|flag=1|multi=5.0000|len=2712_1|#|1|#|1188|#|1|#|ID=2_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.543|unknown:000000001	24
k127_108|flag=1|multi=5.0000|len=2712_2|#|1240|#|1359|#|1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.492|unknown:000000002	5
rix:RO1_15750|no_gene_symbols|Site-specific_recombinases_DNA_invertase_Pin_homologs|no_ko_id|no_pathway_id|Evalue:8.8e-126|gene:000000004	5
k127_404|flag=1|multi=6.0000|len=6731_1|#|3|#|353|#|-1|#|ID=3_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.570|unknown:000000003	6
k127_404|flag=1|multi=6.0000|len=6731_2|#|316|#|519|#|-1|#|ID=3_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.534|unknown:000000004	6
csh:Closa_4081|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.0e-143|gene:000000005	8
mas:Mahau_0168|no_gene_symbols|alpha-N-acetylgalactosaminidase_(EC:3.2.1.49)|no_ko_id|no_pathway_id|Evalue:7.7e-119|gene:000000006	8
lbf:LBF_0747|no_gene_symbols|alpha-galactosidase|K07407|Galactose_metabolism;Glycerolipid_metabolism;Sphingolipid_metabolism;Glycosphingolipid_biosynthesis-globo_series|Evalue:1.3e-43|gene:000000007	8
sta:STHERM_c08500|no_gene_symbols|transcriptional_regulatory_protein|no_ko_id|no_pathway_id|Evalue:3.2e-11|gene:000000008	7
aeq:AEQU_1867|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.0e-238|gene:000000009	4
rix:RO1_02610|no_gene_symbols|DNA-directed_RNA_polymerase_subunit_beta_(EC:2.7.7.6)|K03043|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;RNA_polymerase|Evalue:2.6e-135|gene:000000010	37
cle:Clole_3557|no_gene_symbols|50S_ribosomal_protein_L7/L12|K02935|Ribosome|Evalue:1.5e-41|gene:000000011	152
ere:EUBREC_0376|no_gene_symbols|50S_ribosomal_protein_L10|K02864|Ribosome|Evalue:3.5e-60|gene:000000012	88
bpb:bpr_I2299|rplA|50S_ribosomal_protein_L1|K02863|Ribosome|Evalue:9.2e-106|gene:000000013	102
rim:ROI_07570|no_gene_symbols|LSU_ribosomal_protein_L11P|K02867|Ribosome|Evalue:2.2e-65|gene:000000014	91
bpb:bpr_I2301|nusG|transcription_termination/antitermination_factor_NusG|K02601|no_pathway_id|Evalue:1.0e-77|gene:000000015	48
rho:RHOM_00940|no_gene_symbols|hypothetical_protein|K03073|Protein_export;Bacterial_secretion_system|Evalue:3.3e-11|gene:000000016	29
cls:CXIVA_03040|no_gene_symbols|hypothetical_protein|K02913|Ribosome|Evalue:1.6e-18|gene:000000017	38
rix:RO1_27960|no_gene_symbols|Transposase.|no_ko_id|no_pathway_id|Evalue:5.8e-06|gene:000000018	17
asf:SFBM_0128|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.4e-144|gene:000000019	5
cpy:Cphy_2957|no_gene_symbols|phage_protein|no_ko_id|no_pathway_id|Evalue:2.0e-62|gene:000000020	5
k127_2311|flag=1|multi=6.0000|len=4445_4|#|2325|#|2882|#|1|#|ID=6_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.513|unknown:000000005	5
rto:RTO_01020|no_gene_symbols|Phage_XkdN-like_protein.|no_ko_id|no_pathway_id|Evalue:9.8e-29|gene:000000021	6
cct:CC1_32350|no_gene_symbols|Putative_peptidoglycan_binding_domain.|no_ko_id|no_pathway_id|Evalue:2.3e-103|gene:000000022	12
bpb:bpr_I2220|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.5e-16|gene:000000023	8
rim:ROI_01700|no_gene_symbols|putative_enoyl-(acyl-carrier-protein)_reductase_II_(EC:1.3.1.-)|K02371|Fatty_acid_biosynthesis;Metabolic_pathways;Fatty_acid_metabolism|Evalue:3.4e-124|gene:000000024	6
bprl:CL2_05890|no_gene_symbols|malonyl_CoA-acyl_carrier_protein_transacylase_(EC:2.3.1.39)|K00645|Fatty_acid_biosynthesis;Metabolic_pathways;Fatty_acid_metabolism|Evalue:3.2e-101|gene:000000025	7
ert:EUR_06150|no_gene_symbols|3-oxoacyl-(acyl-carrier-protein)_reductase_(EC:1.1.1.100)|K00059|Fatty_acid_biosynthesis;Biotin_metabolism;Biosynthesis_of_unsaturated_fatty_acids;Metabolic_pathways;Fatty_acid_metabolism|Evalue:2.3e-86|gene:000000026	7
era:ERE_13340|no_gene_symbols|3-oxoacyl-[acyl-carrier-protein]_synthase_2_(EC:2.3.1.179)|K09458|Fatty_acid_biosynthesis;Biotin_metabolism;Metabolic_pathways;Fatty_acid_metabolism|Evalue:1.2e-183|gene:000000027	8
rim:ROI_01740|no_gene_symbols|beta-hydroxyacyl-[acyl_carrier_protein]_dehydratase_FabZ_(EC:4.2.1.-)|K02372|Fatty_acid_biosynthesis;Biotin_metabolism;Metabolic_pathways;Fatty_acid_metabolism|Evalue:7.8e-55|gene:000000028	6
rim:ROI_01750|no_gene_symbols|acetyl-CoA_carboxylase_carboxyltransferase_subunit_alpha_(EC:6.4.1.2)|K01963|Fatty_acid_biosynthesis;Tetracycline_biosynthesis;Pyruvate_metabolism;Propanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Fatty_acid_metabolism|Evalue:6.3e-22|gene:000000029	10
rho:RHOM_03365|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.1e-18|gene:000000030	7
rix:RO1_03040|no_gene_symbols|Cation/multidrug_efflux_pump|no_ko_id|no_pathway_id|Evalue:3.6e-216|gene:000000031	5
cdf:CD630_02760|no_gene_symbols|AraC_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:4.7e-15|gene:000000032	4
k127_3298|flag=1|multi=7.0000|len=3556_2|#|1458|#|1796|#|1|#|ID=9_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.513|unknown:000000006	3
dra:DR_0188|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.4e-17|gene:000000033	6
cle:Clole_2615|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.3e-26|gene:000000034	4
k127_3502|flag=1|multi=7.0000|len=2993_1|#|2|#|451|#|-1|#|ID=10_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.578|unknown:000000007	1
csh:Closa_3063|no_gene_symbols|DNA_polymerase_III_subunit_epsilon_(EC:2.7.7.7)|K02342|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;DNA_replication;Mismatch_repair;Homologous_recombination|Evalue:2.5e-28|gene:000000035	1
cpy:Cphy_0952|no_gene_symbols|N-acetyltransferase_GCN5|no_ko_id|no_pathway_id|Evalue:1.3e-47|gene:000000036	1
bpb:bpr_I0934|no_gene_symbols|LacI_family_transcriptional_regulator|K02529|no_pathway_id|Evalue:1.1e-107|gene:000000037	1
bfi:CIY_04130|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-15|gene:000000038	1
ccl:Clocl_2413|no_gene_symbols|ABC_transporter_ATPase|no_ko_id|no_pathway_id|Evalue:1.7e-108|gene:000000039	1
rim:ROI_38860|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.4e-40|gene:000000040	2
bprs:CK3_27260|no_gene_symbols|Predicted_membrane_protein_involved_in_D-alanine_export|no_ko_id|no_pathway_id|Evalue:3.6e-165|gene:000000041	1
bprs:CK3_27250|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.9e-93|gene:000000042	1
ash:AL1_09840|no_gene_symbols|helicase_putative_RecD/TraA_family_(EC:3.1.11.5)|K03581|Homologous_recombination|Evalue:3.2e-228|gene:000000043	1
