target_name	normalized_abundance
ova:OBV_01430|pyrG|CTP_synthase_(EC:6.3.4.2)|K01937|Pyrimidine_metabolism;Metabolic_pathways|Evalue:2.4e-210|gene:000000001	38
fpr:FP2_28020|no_gene_symbols|branched_chain_amino_acid_aminotransferase_apoenzyme_(EC:2.6.1.42)|K00826|Valine,_leucine_and_isoleucine_degradation;Valine,_leucine_and_isoleucine_biosynthesis;Pantothenate_and_CoA_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:1.0e-132|gene:000000002	15
ova:OBV_36980|no_gene_symbols|putative_hydrolase|no_ko_id|no_pathway_id|Evalue:4.3e-183|gene:000000003	13
ova:OBV_36970|rplI|50S_ribosomal_protein_L9|K02939|Ribosome|Evalue:1.9e-43|gene:000000004	19
k127_264|flag=0|multi=6.4520|len=7902_5|#|5516|#|5785|#|1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633|unknown:000000001	14
ova:OBV_36960|dnaB|replicative_DNA_helicase_(EC:3.6.1.-)|K02314|DNA_replication;Cell_cycle-Caulobacter|Evalue:3.5e-133|gene:000000005	16
ova:OBV_36950|tilS|tRNA(Ile)-lysidine_synthetase_(EC:6.3.4.-)|K04075|no_pathway_id|Evalue:4.8e-49|gene:000000006	9
ova:OBV_39870|no_gene_symbols|putative_surface_layer_protein|no_ko_id|no_pathway_id|Evalue:5.8e-234|gene:000000007	8
ova:OBV_39860|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.6e-10|gene:000000008	7
ova:OBV_29640|rpoB|DNA-directed_RNA_polymerase_beta_chain_(EC:2.7.7.6)|K03043|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;RNA_polymerase|Evalue:0.0e+00|gene:000000009	31
ova:OBV_06130|cdd|cytidine_deaminase_(EC:3.5.4.5)|K01489|Pyrimidine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:1.1e-39|gene:000000010	10
k127_956|flag=1|multi=5.9433|len=6564_3|#|3809|#|4576|#|1|#|ID=3_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.654|unknown:000000002	11
elm:ELI_0476|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-144|gene:000000011	13
ova:OBV_18800|no_gene_symbols|putative_zinc_transporter|K07238|no_pathway_id|Evalue:1.1e-13|gene:000000012	6
k127_1155|flag=1|multi=4.0000|len=5469_1|#|1|#|714|#|-1|#|ID=4_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.597|unknown:000000003	12
ova:OBV_28480|gcp|O-sialoglycoprotein_endopeptidase_(EC:3.4.24.57)|K01409|no_pathway_id|Evalue:9.0e-150|gene:000000013	3
ova:OBV_28460|no_gene_symbols|ribosomal-protein-alanine_acetyltransferase_(EC:2.3.1.-)|K03789|no_pathway_id|Evalue:4.5e-57|gene:000000014	5
sgy:Sgly_1755|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-12|gene:000000015	4
ova:OBV_28450|polA|DNA_polymerase_I_(EC:2.7.7.7)|K02335|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;DNA_replication;Base_excision_repair;Nucleotide_excision_repair;Homologous_recombination|Evalue:1.1e-287|gene:000000016	6
efa:EF2324|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.7e-145|gene:000000017	19
dae:Dtox_1482|no_gene_symbols|SpoVG_family_protein|K06412|no_pathway_id|Evalue:1.8e-14|gene:000000018	12
fpr:FP2_12830|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.6e-55|gene:000000019	16
