target_name	normalized_abundance
bfs:BF1549|upfY|transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:1.0e-08|gene:000000001	18
k127_22154|flag=0|multi=121.1807|len=66508_3|#|1091|#|1678|#|1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.395|unknown:000000001	12
pdi:BDI_3825|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.0e-46|gene:000000002	18
pru:PRU_0439|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.5e-89|gene:000000003	15
osp:Odosp_0966|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-61|gene:000000004	24
bvu:BVU_3973|no_gene_symbols|glycosyl_transferase_family_protein|no_ko_id|no_pathway_id|Evalue:8.3e-38|gene:000000005	21
rix:RO1_05420|no_gene_symbols|Acyltransferase_family.|no_ko_id|no_pathway_id|Evalue:2.7e-05|gene:000000006	13
bvu:BVU_1069|no_gene_symbols|glycosyl_transferase_family_protein|no_ko_id|no_pathway_id|Evalue:5.8e-36|gene:000000007	26
bth:BT_1352|no_gene_symbols|glycosyltransferase|no_ko_id|no_pathway_id|Evalue:4.3e-47|gene:000000008	23
bfg:BF638R_2809|no_gene_symbols|putative_glycosyltransferase|no_ko_id|no_pathway_id|Evalue:1.3e-41|gene:000000009	23
k127_22154|flag=0|multi=121.1807|len=66508_12|#|10670|#|11920|#|1|#|ID=1_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.391|unknown:000000002	16
k127_22154|flag=0|multi=121.1807|len=66508_13|#|11931|#|12074|#|1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;gc_cont=0.396|unknown:000000003	18
amu:Amuc_2088|no_gene_symbols|group_1_glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:6.5e-94|gene:000000010	23
blh:BaLi_c07690|no_gene_symbols|acyltransferase_3|no_ko_id|no_pathway_id|Evalue:3.1e-11|gene:000000011	18
bsa:Bacsa_2761|no_gene_symbols|group_1_glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:4.4e-100|gene:000000012	22
pdi:BDI_2205|no_gene_symbols|colanic_acid_biosynthesis_acetyltransferase_WcaF|K03818|no_pathway_id|Evalue:1.3e-62|gene:000000013	26
osp:Odosp_2994|no_gene_symbols|polysaccharide_biosynthesis_protein|no_ko_id|no_pathway_id|Evalue:3.6e-104|gene:000000014	16
k127_22154|flag=0|multi=121.1807|len=66508_19|#|18384|#|19628|#|1|#|ID=1_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.514|unknown:000000004	14
bsa:Bacsa_2766|no_gene_symbols|family_2_glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:9.6e-86|gene:000000015	16
pdt:Prede_2106|no_gene_symbols|anaerobic_ribonucleoside-triphosphate_reductase|K00527|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways|Evalue:0.0e+00|gene:000000016	25
pdt:Prede_2105|no_gene_symbols|anaerobic_ribonucleoside-triphosphate_reductase_activating_protein|K04068|no_pathway_id|Evalue:3.7e-43|gene:000000017	14
k127_22154|flag=0|multi=121.1807|len=66508_23|#|23659|#|24183|#|1|#|ID=1_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.535|unknown:000000005	47
