target_name	normalized_abundance
esr:ES1_18180|no_gene_symbols|conserved_hypothetical_protein_(putative_transposase_or_invertase)|no_ko_id|no_pathway_id|Evalue:4.1e-51|gene:000000001	18
ral:Rumal_3780|no_gene_symbols|Resolvase_domain|no_ko_id|no_pathway_id|Evalue:6.6e-152|gene:000000002	4
k127_5696|flag=0|multi=53.0468|len=5275_3|#|2517|#|2702|#|-1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.382|unknown:000000001	2
ccb:Clocel_3955|no_gene_symbols|sigma-70_region_4_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:1.4e-14|gene:000000003	1
esu:EUS_23750|no_gene_symbols|Transposase_DDE_domain.|no_ko_id|no_pathway_id|Evalue:2.2e-74|gene:000000004	81
esu:EUS_22270|no_gene_symbols|Predicted_membrane_protein|no_ko_id|no_pathway_id|Evalue:4.1e-55|gene:000000005	7
esu:EUS_12510|no_gene_symbols|ADP-ribose_pyrophosphatase|no_ko_id|no_pathway_id|Evalue:8.2e-30|gene:000000006	43
ral:Rumal_1522|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.3e-16|gene:000000007	26
ral:Rumal_2946|no_gene_symbols|alpha-L-arabinofuranosidase|K01209|Amino_sugar_and_nucleotide_sugar_metabolism;Biosynthesis_of_secondary_metabolites|Evalue:1.2e-179|gene:000000008	42
ral:Rumal_2344|no_gene_symbols|branched-chain_amino_acid_aminotransferase_(EC:2.6.1.42)|K00826|Valine,_leucine_and_isoleucine_degradation;Valine,_leucine_and_isoleucine_biosynthesis;Pantothenate_and_CoA_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:6.5e-135|gene:000000009	30
