target_name	normalized_abundance
wpi:WPa_0285|no_gene_symbols|Putative_transposase_(fragment)|no_ko_id|no_pathway_id|Evalue:6.4e-05|gene:000000001	23
k127_1041|flag=0|multi=40.0351|len=17625_2|#|166|#|459|#|1|#|ID=1_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357|unknown:000000001	15
cle:Clole_3676|no_gene_symbols|CopY_family_transcriptional_regulator|K07737|no_pathway_id|Evalue:2.6e-17|gene:000000002	21
dhd:Dhaf_1934|no_gene_symbols|peptidase_M56_BlaR1|no_ko_id|no_pathway_id|Evalue:5.5e-27|gene:000000003	28
ape:APE_0955|no_gene_symbols|voltage-gated_potassium_channel|K10716|no_pathway_id|Evalue:4.5e-07|gene:000000004	61
bfi:CIY_13270|no_gene_symbols|transcriptional_regulator_MerR_family|no_ko_id|no_pathway_id|Evalue:5.5e-64|gene:000000005	24
fpr:FP2_23550|no_gene_symbols|Fe2+/Zn2+_uptake_regulation_proteins|K09825|no_pathway_id|Evalue:1.4e-26|gene:000000006	130
rbr:RBR_11360|no_gene_symbols|Rubrerythrin|no_ko_id|no_pathway_id|Evalue:3.2e-85|gene:000000007	157
dmi:Desmer_2585|no_gene_symbols|methyl-accepting_chemotaxis_protein|no_ko_id|no_pathway_id|Evalue:3.2e-39|gene:000000008	188
rto:RTO_22570|no_gene_symbols|Protein_of_unknown_function_(DUF1703)./Predicted_AAA-ATPase.|no_ko_id|no_pathway_id|Evalue:2.0e-165|gene:000000009	59
esu:EUS_22090|no_gene_symbols|Na+-driven_multidrug_efflux_pump|no_ko_id|no_pathway_id|Evalue:2.9e-140|gene:000000010	61
gpa:GPA_23740|no_gene_symbols|Transcriptional_regulators|no_ko_id|no_pathway_id|Evalue:5.0e-23|gene:000000011	22
k127_1041|flag=0|multi=40.0351|len=17625_13|#|12269|#|12460|#|1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.469|unknown:000000002	13
rim:ROI_39410|no_gene_symbols|Transposase_and_inactivated_derivatives|K07491|no_pathway_id|Evalue:1.0e-43|gene:000000012	23
rim:ROI_33850|no_gene_symbols|Methyl-accepting_chemotaxis_protein|K03406|Two-component_system;Bacterial_chemotaxis|Evalue:2.1e-110|gene:000000013	142
rho:RHOM_13030|no_gene_symbols|GMP_synthase|K01951|Purine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:5.3e-274|gene:000000014	115
