target_name	normalized_abundance
hmo:HM1_0145|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-07|gene:000000001	45
mer:H729_07530|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.4e-41|gene:000000002	78
cac:CA_P0003|no_gene_symbols|ChW_repeat-/cell_adhesion_domain-containing_transglutaminase-like_protease|no_ko_id|no_pathway_id|Evalue:1.2e-11|gene:000000003	73
rbr:RBR_05630|no_gene_symbols|Helix-turn-helix.|no_ko_id|no_pathway_id|Evalue:1.5e-18|gene:000000004	4
nat:NJ7G_0915|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.0e-08|gene:000000005	22
dec:DCF50_p777|no_gene_symbols|Tryptophan_synthase_beta_chain_like_protein_(EC:4.2.1.20)|K06001|Glycine,_serine,_and_threonine_metabolism;Phenylalanine,_tyrosine,_and_tryptophan_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:1.6e-202|gene:000000006	51
bprs:CK3_32700|no_gene_symbols|Na/Pi-cotransporter|K03324|no_pathway_id|Evalue:3.7e-84|gene:000000007	72
rix:RO1_08620|no_gene_symbols|Alpha-L-arabinofuranosidase_(EC:3.2.1.55)|no_ko_id|no_pathway_id|Evalue:5.9e-174|gene:000000008	69
lsp:Bsph_0743|no_gene_symbols|xanthine_phosphoribosyltransferase|K03816|Purine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:2.1e-47|gene:000000009	43
cpy:Cphy_0764|no_gene_symbols|basic_membrane_lipoprotein|K07335|no_pathway_id|Evalue:6.1e-60|gene:000000010	72
cpy:Cphy_0765|no_gene_symbols|ABC_transporter|K02056|no_pathway_id|Evalue:9.6e-163|gene:000000011	58
cpy:Cphy_0766|no_gene_symbols|inner-membrane_translocator|K02057|no_pathway_id|Evalue:9.6e-63|gene:000000012	50
cpy:Cphy_0767|no_gene_symbols|inner-membrane_translocator|K02057|no_pathway_id|Evalue:1.3e-65|gene:000000013	59
tbe:Trebr_0398|no_gene_symbols|glutamine_synthetase_catalytic_subunit|K01915|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;Glyoxylate_and_dicarboxylate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids;Two-component_system;Glutamatergic_synapse;GABAergic_synapse|Evalue:1.1e-239|gene:000000014	68
ova:OBV_21460|no_gene_symbols|hypothetical_protein|K07137|no_pathway_id|Evalue:6.0e-221|gene:000000015	62
coo:CCU_08950|no_gene_symbols|deoxyuridine_5'-triphosphate_nucleotidohydrolase_(EC:3.6.1.23)|K01520|Pyrimidine_metabolism;Metabolic_pathways|Evalue:6.8e-46|gene:000000016	49
ral:Rumal_1608|no_gene_symbols|tRNA_(guanine-N(7)-)-methyltransferase|K03439|no_pathway_id|Evalue:2.9e-59|gene:000000017	35
apv:Apar_0835|no_gene_symbols|glycosyl_transferase_family_protein|no_ko_id|no_pathway_id|Evalue:1.2e-32|gene:000000018	67
rbr:RBR_19890|no_gene_symbols|ABC-type_multidrug_transport_system_ATPase_component|K11050|ABC_transporters|Evalue:2.5e-85|gene:000000019	60
cef:CE1962|no_gene_symbols|hypothetical_protein|K11051|ABC_transporters|Evalue:3.7e-23|gene:000000020	49
lad:LA14_1348|no_gene_symbols|putative_aminoglycoside_3'-phosphotransferase_(EC:2.7.1.95)|no_ko_id|no_pathway_id|Evalue:3.1e-73|gene:000000021	29
bst:GYO_0113|radA|DNA_repair_protein_RadA|K04485|no_pathway_id|Evalue:4.3e-123|gene:000000022	56
bpo:BP951000_1619|no_gene_symbols|nuclease-like_protein|no_ko_id|no_pathway_id|Evalue:1.1e-35|gene:000000023	50
fpa:FPR_27620|no_gene_symbols|2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase/2-C-methyl-D-erythritol_24-cyclodiphosphate_synthase_(EC:2.7.7.60_4.6.1.12)|K12506|Terpenoid_backbone_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:7.7e-57|gene:000000024	50
ckr:CKR_0133|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.1e-20|gene:000000025	19
ccl:Clocl_0655|no_gene_symbols|DNA-directed_RNA_polymerase_subunit_beta_(EC:2.7.7.6)|K03043|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;RNA_polymerase|Evalue:0.0e+00|gene:000000026	67
mas:Mahau_2163|no_gene_symbols|DNA-directed_RNA_polymerase_subunit_beta'_(EC:2.7.7.6)|K03046|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;RNA_polymerase|Evalue:0.0e+00|gene:000000027	61
ckr:CKR_2204|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-20|gene:000000028	56
rch:RUM_05760|no_gene_symbols|ABC-type_multidrug_transport_system_ATPase_component|K11050|ABC_transporters|Evalue:7.8e-105|gene:000000029	62
rch:RUM_05750|no_gene_symbols|ABC-2_type_transporter.|K11051|ABC_transporters|Evalue:2.3e-77|gene:000000030	60
pre:PCA10_02930|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.1e-08|gene:000000031	21
btc:CT43_CH4857|no_gene_symbols|ArsR_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:4.3e-19|gene:000000032	32
k127_2594|flag=0|multi=36.0002|len=124981_33|#|47739|#|48416|#|1|#|ID=1_33;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.535|unknown:000000001	56
cpr:CPR_1591|no_gene_symbols|ATP-dependent_DNA_helicase_UvrD|K03657|Nucleotide_excision_repair;Mismatch_repair|Evalue:1.5e-35|gene:000000033	59
bprl:CL2_09000|no_gene_symbols|HAD_superfamily_(subfamily_IA)_hydrolase_TIGR02254_(EC:3.8.1.2)|K01560|Chlorocyclohexane_and_chlorobenzene_degradation;Chloroalkane_and_chloroalkene_degradation;Metabolic_pathways;Microbial_metabolism_in_diverse_environments|Evalue:8.3e-35|gene:000000034	55
gpa:GPA_31410|no_gene_symbols|ABC-type_multidrug_transport_system_ATPase_component|K09697|ABC_transporters;Two-component_system|Evalue:5.5e-91|gene:000000035	41
rix:RO1_21360|no_gene_symbols|ABC-2_type_transporter.|K09696|ABC_transporters;Two-component_system|Evalue:5.6e-39|gene:000000036	44
