target_name	normalized_abundance
eel:EUBELI_01797|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.1e-127|gene:000000001	158
rix:RO1_23860|no_gene_symbols|Bacterial_mobilisation_protein_(MobC)./Ribbon-helix-helix_protein_copG_family.|no_ko_id|no_pathway_id|Evalue:1.8e-23|gene:000000002	62
k127_5352|flag=0|multi=69.0139|len=46878_4|#|2466|#|3002|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.432|unknown:000000001	92
rix:RO1_23840|no_gene_symbols|StbA_protein.|no_ko_id|no_pathway_id|Evalue:3.2e-45|gene:000000003	133
coo:CCU_23990|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-27|gene:000000004	79
eel:EUBELI_01802|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.3e-28|gene:000000005	59
rim:ROI_30900|no_gene_symbols|Site-specific_recombinase_XerD|no_ko_id|no_pathway_id|Evalue:1.4e-165|gene:000000006	101
rto:RTO_31950|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-08|gene:000000007	7
eel:EUBELI_01805|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.0e-60|gene:000000008	76
rho:RHOM_13030|no_gene_symbols|GMP_synthase|K01951|Purine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:1.8e-274|gene:000000009	106
aeq:AEQU_1867|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-268|gene:000000010	119
k127_5352|flag=0|multi=69.0139|len=46878_14|#|12377|#|12571|#|-1|#|ID=1_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.446|unknown:000000002	15
k127_5352|flag=0|multi=69.0139|len=46878_15|#|12665|#|12937|#|-1|#|ID=1_15;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.498|unknown:000000003	36
rho:RHOM_15300|no_gene_symbols|penicillinase_repressor|K07737|no_pathway_id|Evalue:5.6e-60|gene:000000011	65
rho:RHOM_15305|no_gene_symbols|Beta-lactamase|no_ko_id|no_pathway_id|Evalue:1.7e-292|gene:000000012	113
rho:RHOM_15325|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-197|gene:000000013	128
rho:RHOM_15330|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-191|gene:000000014	108
lay:LAB52_09878|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-37|gene:000000015	111
dhd:Dhaf_4948|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-58|gene:000000016	61
ddl:Desdi_1421|no_gene_symbols|HipA-like_protein|no_ko_id|no_pathway_id|Evalue:6.5e-60|gene:000000017	59
sgy:Sgly_0849|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.5e-28|gene:000000018	63
eel:EUBELI_01527|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.4e-04|gene:000000019	68
k127_5352|flag=0|multi=69.0139|len=46878_25|#|21381|#|21563|#|-1|#|ID=1_25;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.421|unknown:000000004	10
aoe:Clos_0765|no_gene_symbols|membrane_associated_protein|no_ko_id|no_pathway_id|Evalue:1.4e-14|gene:000000020	99
coo:CCU_23940|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-22|gene:000000021	22
rto:RTO_00530|no_gene_symbols|23S_rRNA_m(5)U-1939_methyltransferase_(EC:2.1.1.-)|K03215|no_pathway_id|Evalue:9.5e-174|gene:000000022	89
bpb:bpr_I2836|no_gene_symbols|HD_domain-containing_protein|K03698|no_pathway_id|Evalue:1.9e-125|gene:000000023	104
bpb:bpr_I2835|no_gene_symbols|serine_protease_HtrA_family_protein_(EC:3.4.21.-)|no_ko_id|no_pathway_id|Evalue:4.6e-75|gene:000000024	115
ele:Elen_2156|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.9e-80|gene:000000025	88
rum:CK1_00840|no_gene_symbols|MutS2_family_protein|K07456|Mismatch_repair|Evalue:2.2e-239|gene:000000026	84
rim:ROI_14320|no_gene_symbols|Response_regulators_consisting_of_a_CheY-like_receiver_domain_and_a_winged-helix_DNA-binding_domain|no_ko_id|no_pathway_id|Evalue:2.3e-104|gene:000000027	78
bpb:bpr_I2832|no_gene_symbols|two_component_system_histidine_kinase_(EC:2.7.13.3)|no_ko_id|no_pathway_id|Evalue:3.2e-177|gene:000000028	81
coo:CCU_13370|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-56|gene:000000029	98
cdf:CD630_18870|no_gene_symbols|RNA_polymerase_sigma_factor|no_ko_id|no_pathway_id|Evalue:1.2e-15|gene:000000030	67
fjo:Fjoh_1885|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.0e-23|gene:000000031	115
rix:RO1_31910|no_gene_symbols|N-acetylmuramoyl-L-alanine_amidase_(EC:3.5.1.28)|K01448|no_pathway_id|Evalue:1.4e-56|gene:000000032	94
fpr:FP2_24040|no_gene_symbols|ABC-type_Mn2+/Zn2+_transport_systems_permease_components|K09816|ABC_transporters|Evalue:4.5e-91|gene:000000033	91
coo:CCU_22850|no_gene_symbols|ABC-type_Mn/Zn_transport_systems_ATPase_component_(EC:3.6.3.-)|K09817|ABC_transporters|Evalue:2.4e-77|gene:000000034	87
rto:RTO_15180|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.5e-09|gene:000000035	89
k127_5352|flag=0|multi=69.0139|len=46878_42|#|40768|#|41106|#|-1|#|ID=1_42;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.504|unknown:000000005	85
rbr:RBR_05130|no_gene_symbols|Serine/threonine_protein_kinase_(EC:2.7.11.1)|K08884|no_pathway_id|Evalue:1.4e-144|gene:000000036	114
era:ERE_23980|no_gene_symbols|Serine/threonine_protein_phosphatase|no_ko_id|no_pathway_id|Evalue:1.6e-56|gene:000000037	109
ere:EUBREC_1112|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.0e-18|gene:000000038	93
bpb:bpr_I0276|no_gene_symbols|cell_wall_hydrolase|no_ko_id|no_pathway_id|Evalue:1.9e-63|gene:000000039	75
bpb:bpr_I0274|upp|uracil_phosphoribosyltransferase_(EC:2.4.2.9)|K00761|Pyrimidine_metabolism;Metabolic_pathways|Evalue:1.4e-97|gene:000000040	51
bpb:bpr_I0273|rpiB1|ribose_5-phosphate_isomerase_RpiB1_(EC:5.3.1.6)|K01808|Pentose_phosphate_pathway;Fructose_and_mannose_metabolism;Carbon_fixation_in_photosynthetic_organisms;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:1.5e-50|gene:000000041	62
bpb:bpr_I2605|ftsE|cell_division_ATP-binding_protein_FtsE|K09812|ABC_transporters|Evalue:1.4e-96|gene:000000042	51
