target_name	normalized_abundance
ccm:Ccan_22550|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.0e-13|gene:000000001	53
k127_25356|flag=0|multi=30.1647|len=2847_2|#|606|#|2018|#|-1|#|ID=1_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.449|unknown:000000001	53
shg:Sph21_4412|no_gene_symbols|transposase_IS4_family_protein|no_ko_id|no_pathway_id|Evalue:8.1e-35|gene:000000002	32
afd:Alfi_2633|no_gene_symbols|transposase_family_protein|no_ko_id|no_pathway_id|Evalue:3.5e-20|gene:000000003	20
k127_29752|flag=0|multi=28.0412|len=12432_2|#|455|#|643|#|1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=4bp;gc_cont=0.450|unknown:000000002	4
k127_29752|flag=0|multi=28.0412|len=12432_3|#|1035|#|1172|#|1|#|ID=2_3;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=5bp;gc_cont=0.399|unknown:000000003	4
k127_29752|flag=0|multi=28.0412|len=12432_4|#|1178|#|1513|#|1|#|ID=2_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.488|unknown:000000004	24
k127_29752|flag=0|multi=28.0412|len=12432_5|#|1621|#|2058|#|1|#|ID=2_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374|unknown:000000005	29
k127_29752|flag=0|multi=28.0412|len=12432_6|#|2061|#|2489|#|1|#|ID=2_6;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=14bp;gc_cont=0.378|unknown:000000006	35
k127_29752|flag=0|multi=28.0412|len=12432_8|#|2591|#|3064|#|1|#|ID=2_8;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.376|unknown:000000007	42
k127_29752|flag=0|multi=28.0412|len=12432_9|#|3074|#|3910|#|1|#|ID=2_9;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=5bp;gc_cont=0.387|unknown:000000008	43
k127_29752|flag=0|multi=28.0412|len=12432_10|#|3912|#|4280|#|1|#|ID=2_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.377|unknown:000000009	20
pru:PRU_2004|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.3e-59|gene:000000004	51
pru:PRU_2004|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.9e-69|gene:000000005	41
k127_29752|flag=0|multi=28.0412|len=12432_13|#|6343|#|6618|#|1|#|ID=2_13;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.362|unknown:000000010	11
k127_29752|flag=0|multi=28.0412|len=12432_14|#|6693|#|7199|#|1|#|ID=2_14;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=9bp;gc_cont=0.387|unknown:000000011	34
k127_29752|flag=0|multi=28.0412|len=12432_15|#|7154|#|7372|#|1|#|ID=2_15;partial=00;start_type=TTG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.356|unknown:000000012	13
atm:ANT_28630|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.5e-37|gene:000000006	36
tva:TVAG_190460|no_gene_symbols|surface_antigen_BspA-like|no_ko_id|no_pathway_id|Evalue:6.2e-04|gene:000000007	45
pit:PIN17_A2016|no_gene_symbols|ADP-ribosylglycohydrolase|K05521|no_pathway_id|Evalue:2.8e-51|gene:000000008	55
pdn:HMPREF9137_1874|no_gene_symbols|ADP-ribosylglycohydrolase|K05521|no_pathway_id|Evalue:7.0e-20|gene:000000009	35
bfg:BF638R_2637|no_gene_symbols|putative_transport-related_membrane_protein|K03748|no_pathway_id|Evalue:2.7e-37|gene:000000010	38
k127_29752|flag=0|multi=28.0412|len=12432_21|#|11747|#|12430|#|-1|#|ID=2_21;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.447|unknown:000000013	25
k127_52131|flag=0|multi=35.1457|len=5825_1|#|2|#|148|#|-1|#|ID=3_1;partial=10;start_type=GTG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.381|unknown:000000014	33
k127_52131|flag=0|multi=35.1457|len=5825_2|#|169|#|468|#|-1|#|ID=3_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;gc_cont=0.327|unknown:000000015	16
k127_52131|flag=0|multi=35.1457|len=5825_3|#|473|#|658|#|-1|#|ID=3_3;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=13bp;gc_cont=0.296|unknown:000000016	3
k127_52131|flag=0|multi=35.1457|len=5825_4|#|603|#|1496|#|-1|#|ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.405|unknown:000000017	57
k127_52131|flag=0|multi=35.1457|len=5825_5|#|1497|#|2444|#|-1|#|ID=3_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.387|unknown:000000018	54
cyt:cce_4321|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.0e-82|gene:000000011	49
k127_54337|flag=0|multi=27.0367|len=7749_1|#|3|#|197|#|-1|#|ID=4_1;partial=10;start_type=ATG;rbs_motif=AAA;rbs_spacer=5bp;gc_cont=0.446|unknown:000000019	7
synp:Syn7502_01430|no_gene_symbols|DNA_uptake_Rossmann_fold_nucleotide-binding_protein|no_ko_id|no_pathway_id|Evalue:1.5e-11|gene:000000012	23
