target_name	normalized_abundance
bfg:BF638R_4233|no_gene_symbols|putative_phosphoribulose/uridine_kinase|K00876|Pyrimidine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:1.5e-173|gene:000000001	590
osp:Odosp_0277|no_gene_symbols|peptidase_C11_clostripain|no_ko_id|no_pathway_id|Evalue:1.2e-28|gene:000000002	599
osp:Odosp_0593|no_gene_symbols|MscS_Mechanosensitive_ion_channel|K03442|no_pathway_id|Evalue:2.1e-73|gene:000000003	465
bsa:Bacsa_1562|no_gene_symbols|single-stranded-DNA-specific_exonuclease_RecJ|K07462|Base_excision_repair;Mismatch_repair;Homologous_recombination|Evalue:3.5e-215|gene:000000004	527
bfr:BF3933|no_gene_symbols|ATP-dependent_DNA_helicase_RecQ|K03654|RNA_degradation|Evalue:5.2e-175|gene:000000005	641
hhy:Halhy_5557|no_gene_symbols|TonB-dependent_receptor_plug|no_ko_id|no_pathway_id|Evalue:2.2e-231|gene:000000006	588
dfe:Dfer_1572|no_gene_symbols|RagB/SusD_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:2.0e-82|gene:000000007	633
k127_3248|flag=0|multi=406.5332|len=43443_8|#|13799|#|15247|#|1|#|ID=1_8;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;gc_cont=0.504|unknown:000000001	505
evi:Echvi_2662|no_gene_symbols|beta-14-xylanase|no_ko_id|no_pathway_id|Evalue:4.9e-71|gene:000000008	587
xce:Xcel_2665|no_gene_symbols|glycoside_hydrolase_family_35|no_ko_id|no_pathway_id|Evalue:6.4e-116|gene:000000009	566
bxy:BXY_46620|no_gene_symbols|Domain_of_unknown_function_(DUF303)._(EC:3.1.1.53)|K05970|no_pathway_id|Evalue:2.7e-164|gene:000000010	547
pdt:Prede_1973|no_gene_symbols|glycoside/pentoside/hexuronide_transporter|no_ko_id|no_pathway_id|Evalue:4.4e-195|gene:000000011	748
bvu:BVU_0041|no_gene_symbols|beta-xylanase|K01181|no_pathway_id|Evalue:9.4e-129|gene:000000012	639
bsa:Bacsa_2801|no_gene_symbols|xylan_14-beta-xylosidase_(EC:3.2.1.37_3.2.1.55)|no_ko_id|no_pathway_id|Evalue:2.3e-145|gene:000000013	561
bxy:BXY_46590|no_gene_symbols|Alpha-glucuronidase_(EC:3.2.1.139)|K01235|no_pathway_id|Evalue:2.3e-245|gene:000000014	579
bsa:Bacsa_1636|no_gene_symbols|lipase/acylhydrolase|no_ko_id|no_pathway_id|Evalue:8.3e-101|gene:000000015	577
