target_name	normalized_abundance
osp:Odosp_0329|no_gene_symbols|Phosphonate-transporting_ATPase_(EC:3.6.3.28)|K02003|no_pathway_id|Evalue:5.6e-101|gene:000000001	299
bfg:BF638R_1904|no_gene_symbols|ABC_transporter_permease|K02004|no_pathway_id|Evalue:1.6e-153|gene:000000002	548
bfg:BF638R_3172|no_gene_symbols|hypothetical_protein|K16211|no_pathway_id|Evalue:1.1e-179|gene:000000003	388
pdi:BDI_1200|no_gene_symbols|endonuclease_IV|K01151|Base_excision_repair|Evalue:2.3e-106|gene:000000004	343
bvu:BVU_0351|hisS|histidyl-tRNA_synthetase_(EC:6.1.1.21)|K01892|Aminoacyl-tRNA_biosynthesis|Evalue:1.4e-177|gene:000000005	301
tfo:BFO_1576|no_gene_symbols|hypothetical_protein|K02066|no_pathway_id|Evalue:1.5e-72|gene:000000006	461
pdi:BDI_2402|no_gene_symbols|ABC_transporter_ATP-binding_protein|K02065|no_pathway_id|Evalue:6.9e-94|gene:000000007	367
osp:Odosp_2540|no_gene_symbols|anaerobic_ribonucleoside-triphosphate_reductase_activating_protein|K04068|no_pathway_id|Evalue:2.0e-43|gene:000000008	425
pdi:BDI_3407|no_gene_symbols|anaerobic_ribonucleoside_triphosphate_reductase_(EC:1.17.4.2)|K00527|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways|Evalue:0.0e+00|gene:000000009	507
msu:MS1490|no_gene_symbols|hypothetical_protein|K07025|no_pathway_id|Evalue:3.0e-26|gene:000000010	340
bfr:BF3194|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.3e-19|gene:000000011	140
k127_2023|flag=0|multi=300.1310|len=47166_12|#|11649|#|11810|#|1|#|ID=1_12;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=10bp;gc_cont=0.253|unknown:000000001	14
bvu:BVU_2239|murB|UDP-N-acetylenolpyruvoylglucosamine_reductase_(EC:1.1.1.158)|K00075|Amino_sugar_and_nucleotide_sugar_metabolism;Peptidoglycan_biosynthesis;Metabolic_pathways|Evalue:1.2e-69|gene:000000012	382
bvu:BVU_1648|no_gene_symbols|UDP-N-acetylglucosamine_1-carboxyvinyltransferase_(EC:2.5.1.7)|K00790|Amino_sugar_and_nucleotide_sugar_metabolism;Peptidoglycan_biosynthesis;Metabolic_pathways|Evalue:2.4e-163|gene:000000013	454
bsa:Bacsa_1550|no_gene_symbols|RelA/SpoT_family_protein_(EC:2.7.6.5)|K00951|Purine_metabolism|Evalue:1.5e-237|gene:000000014	431
k127_2023|flag=0|multi=300.1310|len=47166_16|#|16476|#|17333|#|1|#|ID=1_16;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=10bp;gc_cont=0.453|unknown:000000002	322
bfr:BF2749|no_gene_symbols|ribonuclease_BN|K07058|no_pathway_id|Evalue:1.2e-88|gene:000000015	467
pru:PRU_2834|no_gene_symbols|endoribonuclease_L-PSP|K07567|no_pathway_id|Evalue:1.3e-37|gene:000000016	137
pdi:BDI_0359|no_gene_symbols|serine_protease|no_ko_id|no_pathway_id|Evalue:2.7e-113|gene:000000017	493
ebi:EbC_18910|nlpC|lipoprotein|no_ko_id|no_pathway_id|Evalue:1.3e-24|gene:000000018	331
bfg:BF638R_2338|no_gene_symbols|putative_peptidase|no_ko_id|no_pathway_id|Evalue:1.5e-64|gene:000000019	362
bfg:BF638R_1604|no_gene_symbols|putative_transmembrane_glycosyltransferase|no_ko_id|no_pathway_id|Evalue:1.2e-49|gene:000000020	429
pmz:HMPREF0659_A7406|folB|dihydroneopterin_aldolase_(EC:4.1.2.25)|K01633|Folate_biosynthesis;Metabolic_pathways|Evalue:3.2e-14|gene:000000021	181
bsa:Bacsa_0971|no_gene_symbols|cobalamin_synthesis_protein_P47K|no_ko_id|no_pathway_id|Evalue:1.1e-146|gene:000000022	384
bvu:BVU_2939|no_gene_symbols|ATP-binding_component_of_ABC_transporter|K15738|no_pathway_id|Evalue:6.2e-178|gene:000000023	367
pdi:BDI_3598|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.2e-10|gene:000000024	145
bxy:BXY_39800|no_gene_symbols|Histidine_acid_phosphatase.|no_ko_id|no_pathway_id|Evalue:1.7e-57|gene:000000025	495
bth:BT_1678|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-54|gene:000000026	392
tfo:BFO_3326|no_gene_symbols|nitroreductase_family_protein|no_ko_id|no_pathway_id|Evalue:5.6e-47|gene:000000027	303
pro:HMPREF0669_01304|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.5e-18|gene:000000028	423
shg:Sph21_2480|no_gene_symbols|glycoside_hydrolase|no_ko_id|no_pathway_id|Evalue:9.1e-110|gene:000000029	480
psn:Pedsa_3369|no_gene_symbols|esterase/lipase-like_protein|no_ko_id|no_pathway_id|Evalue:5.4e-64|gene:000000030	487
tfo:BFO_0019|no_gene_symbols|putative_dihydroorotate_oxidase_electron_transfer_subunit|K02823|no_pathway_id|Evalue:7.5e-72|gene:000000031	278
bfs:BF2483|pyrD1|dihydroorotate_dehydrogenase_1B_(EC:1.3.3.1)|K00226|Pyrimidine_metabolism;Metabolic_pathways|Evalue:5.2e-120|gene:000000032	400
k127_2023|flag=0|multi=300.1310|len=47166_36|#|37435|#|37830|#|1|#|ID=1_36;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=14bp;gc_cont=0.447|unknown:000000003	228
k127_2023|flag=0|multi=300.1310|len=47166_37|#|37868|#|38320|#|1|#|ID=1_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.459|unknown:000000004	310
bbd:Belba_2228|no_gene_symbols|translation_initiation_factor_eIF-1/SUI1-like_protein|K03113|RNA_transport|Evalue:2.2e-12|gene:000000033	171
tfo:BFO_1900|no_gene_symbols|UvrD/REP_helicase|no_ko_id|no_pathway_id|Evalue:7.8e-126|gene:000000034	435
mel:Metbo_2159|no_gene_symbols|polymorphic_outer_membrane_protein|no_ko_id|no_pathway_id|Evalue:6.9e-08|gene:000000035	584
osp:Odosp_3628|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.5e-84|gene:000000036	276
osp:Odosp_3627|no_gene_symbols|abortive_infection_protein|K06926|no_pathway_id|Evalue:9.9e-140|gene:000000037	232
k127_10279|flag=0|multi=228.7900|len=5936_3|#|2412|#|2591|#|-1|#|ID=2_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.467|unknown:000000005	16
k127_10279|flag=0|multi=228.7900|len=5936_4|#|2895|#|3131|#|1|#|ID=2_4;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=12bp;gc_cont=0.443|unknown:000000006	86
pgt:PGTDC60_1037|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.2e-15|gene:000000038	85
tfo:BFO_1270|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.5e-40|gene:000000039	182
bfr:BF0107|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.4e-157|gene:000000040	349
k127_10279|flag=0|multi=228.7900|len=5936_8|#|5230|#|5487|#|1|#|ID=2_8;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.422|unknown:000000007	116
bfs:BF1224|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.9e-10|gene:000000041	114
bfr:BF0110|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.9e-23|gene:000000042	54
k127_13207|flag=0|multi=297.4291|len=23779_1|#|1|#|150|#|-1|#|ID=3_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.553|unknown:000000008	10
cmp:Cha6605_6014|no_gene_symbols|Mg-dependent_DNase|K03424|no_pathway_id|Evalue:6.0e-31|gene:000000043	299
bcl:ABC4087|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.7e-106|gene:000000044	390
bcl:ABC4088|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.3e-16|gene:000000045	245
bcl:ABC4089|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.0e-103|gene:000000046	323
bvu:BVU_3740|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.6e-22|gene:000000047	98
fte:Fluta_1694|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.4e-57|gene:000000048	467
pmz:HMPREF0659_A5687|no_gene_symbols|ATPase/histidine_kinase/DNA_gyrase_B/HSP90_domain_protein|no_ko_id|no_pathway_id|Evalue:1.5e-40|gene:000000049	428
pmz:HMPREF0659_A5686|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.3e-58|gene:000000050	362
pru:PRU_2887|no_gene_symbols|type_I_restriction-modification_system_subunit_M|K03427|no_pathway_id|Evalue:8.5e-149|gene:000000051	463
apv:Apar_0198|no_gene_symbols|restriction_modification_system_DNA_specificity_domain-containing_protein|K01154|no_pathway_id|Evalue:7.8e-41|gene:000000052	348
pru:PRU_2890|no_gene_symbols|type_I_restriction-modification_system_R_subunit|K01153|no_pathway_id|Evalue:1.8e-274|gene:000000053	409
amac:MASE_18495|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-29|gene:000000054	245
k127_13207|flag=0|multi=297.4291|len=23779_14|#|17787|#|18050|#|1|#|ID=3_14;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=4bp;gc_cont=0.352|unknown:000000009	95
wvi:Weevi_0067|no_gene_symbols|excinuclease_ABC_C_subunit_domain-containing_protein|K09968|no_pathway_id|Evalue:3.7e-10|gene:000000055	313
gpb:HDN1F_11630|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.6e-81|gene:000000056	392
bsa:Bacsa_1304|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.9e-126|gene:000000057	323
bfg:BF638R_3060|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.7e-79|gene:000000058	328
k127_13207|flag=0|multi=297.4291|len=23779_19|#|23267|#|23545|#|1|#|ID=3_19;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.459|unknown:000000010	110
k127_13207|flag=0|multi=297.4291|len=23779_20|#|23550|#|23735|#|1|#|ID=3_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.435|unknown:000000011	33
bxy:BXY_08460|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.8e-13|gene:000000059	476
amu:Amuc_1522|no_gene_symbols|type_III_restriction_protein_res_subunit|K01156|no_pathway_id|Evalue:0.0e+00|gene:000000060	534
k127_26951|flag=0|multi=288.8553|len=20437_5|#|4703|#|5323|#|-1|#|ID=4_5;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.296|unknown:000000012	94
amu:Amuc_1521|no_gene_symbols|DNA_methylase_N-4/N-6_domain-containing_protein|K07316|no_pathway_id|Evalue:3.8e-192|gene:000000061	373
sgp:SpiGrapes_2852|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.4e-68|gene:000000062	406
amu:Amuc_1520|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-39|gene:000000063	268
k127_26951|flag=0|multi=288.8553|len=20437_9|#|9933|#|10178|#|-1|#|ID=4_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.370|unknown:000000013	104
k127_26951|flag=0|multi=288.8553|len=20437_10|#|10230|#|10604|#|-1|#|ID=4_10;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=13bp;gc_cont=0.317|unknown:000000014	152
