target_name	normalized_abundance
wpi:WPa_0285|no_gene_symbols|Putative_transposase_(fragment)|no_ko_id|no_pathway_id|Evalue:6.4e-05|gene:000000001	27
k127_1041|flag=0|multi=40.0351|len=17625_2|#|166|#|459|#|1|#|ID=1_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357|unknown:000000001	24
cle:Clole_3676|no_gene_symbols|CopY_family_transcriptional_regulator|K07737|no_pathway_id|Evalue:2.6e-17|gene:000000002	35
dhd:Dhaf_1934|no_gene_symbols|peptidase_M56_BlaR1|no_ko_id|no_pathway_id|Evalue:5.5e-27|gene:000000003	85
ape:APE_0955|no_gene_symbols|voltage-gated_potassium_channel|K10716|no_pathway_id|Evalue:4.5e-07|gene:000000004	57
bfi:CIY_13270|no_gene_symbols|transcriptional_regulator_MerR_family|no_ko_id|no_pathway_id|Evalue:5.5e-64|gene:000000005	53
fpr:FP2_23550|no_gene_symbols|Fe2+/Zn2+_uptake_regulation_proteins|K09825|no_pathway_id|Evalue:1.4e-26|gene:000000006	32
rbr:RBR_11360|no_gene_symbols|Rubrerythrin|no_ko_id|no_pathway_id|Evalue:3.2e-85|gene:000000007	48
dmi:Desmer_2585|no_gene_symbols|methyl-accepting_chemotaxis_protein|no_ko_id|no_pathway_id|Evalue:3.2e-39|gene:000000008	70
rto:RTO_22570|no_gene_symbols|Protein_of_unknown_function_(DUF1703)./Predicted_AAA-ATPase.|no_ko_id|no_pathway_id|Evalue:2.0e-165|gene:000000009	66
esu:EUS_22090|no_gene_symbols|Na+-driven_multidrug_efflux_pump|no_ko_id|no_pathway_id|Evalue:2.9e-140|gene:000000010	48
gpa:GPA_23740|no_gene_symbols|Transcriptional_regulators|no_ko_id|no_pathway_id|Evalue:5.0e-23|gene:000000011	28
k127_1041|flag=0|multi=40.0351|len=17625_13|#|12269|#|12460|#|1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.469|unknown:000000002	15
rim:ROI_39410|no_gene_symbols|Transposase_and_inactivated_derivatives|K07491|no_pathway_id|Evalue:1.0e-43|gene:000000012	69
rim:ROI_33850|no_gene_symbols|Methyl-accepting_chemotaxis_protein|K03406|Two-component_system;Bacterial_chemotaxis|Evalue:2.1e-110|gene:000000013	51
rho:RHOM_13030|no_gene_symbols|GMP_synthase|K01951|Purine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:5.3e-274|gene:000000014	75
k127_5389|flag=0|multi=48.0798|len=123969_1|#|1|#|11607|#|-1|#|ID=2_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.401|unknown:000000003	121
k127_5389|flag=0|multi=48.0798|len=123969_2|#|12312|#|13202|#|-1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.418|unknown:000000004	66
k127_5389|flag=0|multi=48.0798|len=123969_3|#|13199|#|13576|#|-1|#|ID=2_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.418|unknown:000000005	34
aoe:Clos_2183|no_gene_symbols|ECF_subfamily_RNA_polymerase_sigma-24_factor|K03088|no_pathway_id|Evalue:6.5e-27|gene:000000015	40
sphm:G432_18415|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.6e-29|gene:000000016	76
sphm:G432_18410|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.8e-70|gene:000000017	59
sphm:G432_18420|no_gene_symbols|putative_adenine-specific_DNA-methyltransferase|no_ko_id|no_pathway_id|Evalue:6.3e-45|gene:000000018	91
sphm:G432_18425|no_gene_symbols|DNA_modification_methylase|no_ko_id|no_pathway_id|Evalue:1.2e-73|gene:000000019	70
csh:Closa_3186|no_gene_symbols|major_facilitator_superfamily_protein|K08217|no_pathway_id|Evalue:1.3e-121|gene:000000020	70
k127_5389|flag=0|multi=48.0798|len=123969_10|#|20386|#|20865|#|-1|#|ID=2_10;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.467|unknown:000000006	34
bxy:BXY_41220|no_gene_symbols|Fe-S_oxidoreductase|no_ko_id|no_pathway_id|Evalue:3.8e-83|gene:000000021	51
axl:AXY_19270|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.9e-37|gene:000000022	65
k127_5389|flag=0|multi=48.0798|len=123969_13|#|22811|#|23041|#|-1|#|ID=2_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.403|unknown:000000007	20
k127_5389|flag=0|multi=48.0798|len=123969_14|#|23028|#|23198|#|-1|#|ID=2_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.421|unknown:000000008	6
k127_5389|flag=0|multi=48.0798|len=123969_15|#|23369|#|23566|#|1|#|ID=2_15;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.328|unknown:000000009	9
k127_5389|flag=0|multi=48.0798|len=123969_16|#|23636|#|23767|#|1|#|ID=2_16;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.288|unknown:000000010	4
coo:CCU_08410|no_gene_symbols|Predicted_transcriptional_regulators|no_ko_id|no_pathway_id|Evalue:4.4e-38|gene:000000023	41
cdg:CDBI1_11135|no_gene_symbols|transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:2.5e-19|gene:000000024	12
rob:CK5_26880|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-14|gene:000000025	49
ccb:Clocel_4322|no_gene_symbols|ABC_transporter|K02003|no_pathway_id|Evalue:5.3e-71|gene:000000026	56
rto:RTO_28320|no_gene_symbols|ABC-type_transport_system_involved_in_lipoprotein_release_permease_component|K02004|no_pathway_id|Evalue:1.9e-06|gene:000000027	91
cct:CC1_32080|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.9e-59|gene:000000028	64
fpr:FP2_12450|no_gene_symbols|Predicted_transcription_factor_homolog_of_eukaryotic_MBF1|no_ko_id|no_pathway_id|Evalue:2.8e-77|gene:000000029	59
fpr:FP2_00230|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.9e-49|gene:000000030	57
str:Sterm_4118|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.8e-32|gene:000000031	53
sgy:Sgly_2081|no_gene_symbols|RNA_polymerase_sigma_subunit_ECF_family|no_ko_id|no_pathway_id|Evalue:1.7e-77|gene:000000032	54
sgy:Sgly_2082|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-75|gene:000000033	64
k127_5389|flag=0|multi=48.0798|len=123969_28|#|33980|#|34309|#|-1|#|ID=2_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.348|unknown:000000011	23
fpa:FPR_04720|no_gene_symbols|Antirepressor_regulating_drug_resistance_predicted_signal_transduction_N-terminal_membrane_component|no_ko_id|no_pathway_id|Evalue:1.1e-76|gene:000000034	75
fpa:FPR_04730|no_gene_symbols|transcriptional_repressor_CopY_family|no_ko_id|no_pathway_id|Evalue:1.0e-42|gene:000000035	37
rto:RTO_08140|no_gene_symbols|conserved_hypothetical_protein_(putative_transposase_or_invertase)|no_ko_id|no_pathway_id|Evalue:1.3e-46|gene:000000036	58
k127_5389|flag=0|multi=48.0798|len=123969_32|#|39424|#|40032|#|1|#|ID=2_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.258|unknown:000000012	19
pth:PTH_1895|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.6e-14|gene:000000037	76
css:Cst_c01780|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-04|gene:000000038	73
ccu:Ccur_05330|no_gene_symbols|Fe-S_oxidoreductase|no_ko_id|no_pathway_id|Evalue:4.3e-158|gene:000000039	79
rho:RHOM_09815|no_gene_symbols|MFS_transporter_xanthine/uracil_permease|K06901|no_pathway_id|Evalue:1.5e-181|gene:000000040	77
cct:CC1_25790|no_gene_symbols|Nucleotidyltransferase/DNA_polymerase_involved_in_DNA_repair|K03502|no_pathway_id|Evalue:1.7e-129|gene:000000041	70
bpb:bpr_IV159|no_gene_symbols|YolD-like_protein|no_ko_id|no_pathway_id|Evalue:1.5e-16|gene:000000042	47
rob:CK5_35730|no_gene_symbols|TraX_protein.|no_ko_id|no_pathway_id|Evalue:2.8e-42|gene:000000043	46
k127_5389|flag=0|multi=48.0798|len=123969_40|#|47816|#|48064|#|-1|#|ID=2_40;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.486|unknown:000000013	19
k127_5389|flag=0|multi=48.0798|len=123969_41|#|48107|#|48484|#|-1|#|ID=2_41;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471|unknown:000000014	34
ccb:Clocel_0424|no_gene_symbols|ybaK/ebsC_protein|K03976|no_pathway_id|Evalue:1.7e-50|gene:000000044	41
