target_name	normalized_abundance
scd:Spica_0068|no_gene_symbols|PfkB_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:4.2e-34|gene:000000001	165
k127_69341|flag=0|multi=159.9965|len=24427_2|#|532|#|711|#|-1|#|ID=1_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.389|unknown:000000001	59
rim:ROI_23210|no_gene_symbols|SOS-response_transcriptional_repressor_LexA_(EC:3.4.21.88)|K01356|no_pathway_id|Evalue:9.2e-46|gene:000000002	124
coo:CCU_13550|no_gene_symbols|cation_diffusion_facilitator_family_transporter|no_ko_id|no_pathway_id|Evalue:2.5e-85|gene:000000003	181
k127_69341|flag=0|multi=159.9965|len=24427_5|#|2643|#|3044|#|-1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.415|unknown:000000002	121
cac:CA_C0232|fruB|1-phosphofructokinase|K00882|Fructose_and_mannose_metabolism|Evalue:9.9e-39|gene:000000004	205
cst:CLOST_1648|pfkA|6-phosphofructokinase_I_(EC:2.7.1.11)|K00850|Glycolysis/Gluconeogenesis;Pentose_phosphate_pathway;Fructose_and_mannose_metabolism;Galactose_metabolism;Methane_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:1.2e-103|gene:000000005	320
tpd:Teth39_0681|dnaE|DNA_polymerase_III_DnaE_(EC:2.7.7.7)|K02337|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;DNA_replication;Mismatch_repair;Homologous_recombination|Evalue:1.3e-280|gene:000000006	285
ctc:CTC02493|no_gene_symbols|hypothetical_protein|K09762|no_pathway_id|Evalue:9.0e-43|gene:000000007	187
cad:Curi_c20280|no_gene_symbols|PHP_domain-containing_protein|K04477|no_pathway_id|Evalue:7.6e-40|gene:000000008	123
tid:Thein_0432|no_gene_symbols|UDP-N-acetylenolpyruvoylglucosamine_reductase_(EC:1.1.1.158)|K00075|Amino_sugar_and_nucleotide_sugar_metabolism;Peptidoglycan_biosynthesis;Metabolic_pathways|Evalue:1.9e-39|gene:000000009	160
