target_name	normalized_abundance
k127_2691|flag=1|multi=5.0000|len=4169_1|#|1|#|1872|#|1|#|ID=1_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.407|unknown:000000001	14
ppn:Palpr_0426|no_gene_symbols|RNA_polymerase_sigma-24_subunit_ecf_subfamily|K03088|no_pathway_id|Evalue:1.2e-54|gene:000000001	9
pdi:BDI_0183|no_gene_symbols|hemolysin|no_ko_id|no_pathway_id|Evalue:1.7e-102|gene:000000002	10
afd:Alfi_0489|no_gene_symbols|acetyl-CoA_hydrolase|no_ko_id|no_pathway_id|Evalue:2.5e-165|gene:000000003	13
afd:Alfi_0488|no_gene_symbols|aspartate/tyrosine/aromatic_aminotransferase|no_ko_id|no_pathway_id|Evalue:1.0e-129|gene:000000004	10
pdi:BDI_1799|no_gene_symbols|indolepyruvate_oxidoreductase_subunit_beta_(EC:1.2.7.8)|K00180|no_pathway_id|Evalue:3.8e-60|gene:000000005	8
afd:Alfi_0486|no_gene_symbols|indolepyruvate_ferredoxin_oxidreductase_subunit_alpha/beta|K00179|no_pathway_id|Evalue:3.8e-145|gene:000000006	14
k127_10001|flag=1|multi=7.0000|len=6196_1|#|2|#|148|#|-1|#|ID=3_1;partial=10;start_type=TTG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.374|unknown:000000002	2
pdi:BDI_0925|no_gene_symbols|excinuclease_ABC_subunit_A|K03701|Nucleotide_excision_repair|Evalue:0.0e+00|gene:000000007	17
pdi:BDI_0818|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.9e-52|gene:000000008	13
bvu:BVU_1291|no_gene_symbols|integral_membrane_protein|no_ko_id|no_pathway_id|Evalue:6.2e-88|gene:000000009	8
bxy:BXY_25670|no_gene_symbols|Beta-glucosidase-related_glycosidases_(EC:3.2.1.21)|K05349|Cyanoamino_acid_metabolism;Starch_and_sucrose_metabolism;Phenylpropanoid_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:0.0e+00|gene:000000010	15
afd:Alfi_1571|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-23|gene:000000011	9
tfo:BFO_1428|no_gene_symbols|Ser/Thr_phosphatase_family_protein|K03269|Lipopolysaccharide_biosynthesis;Metabolic_pathways|Evalue:2.4e-67|gene:000000012	10
bsa:Bacsa_1752|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.1e-34|gene:000000013	6
bth:BT_2753|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.3e-09|gene:000000014	10
