target_name	normalized_abundance
oih:OB1770|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.3e-09|gene:000000001	7
bprl:CL2_00840|no_gene_symbols|DNA_replication_and_repair_protein_RecF|K03629|Homologous_recombination|Evalue:2.9e-77|gene:000000002	7
k127_6776|flag=1|multi=6.0000|len=4835_3|#|1623|#|2777|#|1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.495|unknown:000000001	11
tde:TDE0246|no_gene_symbols|TetR_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:1.9e-11|gene:000000003	10
ccl:Clocl_0001|no_gene_symbols|chromosomal_replication_initiator_protein_DnaA|K02313|Two-component_system;Cell_cycle-Caulobacter|Evalue:5.8e-112|gene:000000004	9
k127_10791|flag=1|multi=5.0000|len=3657_1|#|1|#|558|#|1|#|ID=2_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.443|unknown:000000002	5
k127_10791|flag=1|multi=5.0000|len=3657_2|#|650|#|1597|#|1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.514|unknown:000000003	11
bhy:BHWA1_00053|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.5e-19|gene:000000005	5
cpr:CPR_1466|no_gene_symbols|hypothetical_protein|K02051|no_pathway_id|Evalue:3.4e-16|gene:000000006	8
brm:Bmur_2438|no_gene_symbols|binding-protein-dependent_transport_system_inner_membrane_protein|K02050|no_pathway_id|Evalue:6.6e-13|gene:000000007	16
ctx:Clo1313_1218|no_gene_symbols|1-hydroxy-2-methyl-2-(E)-butenyl_4-diphosphate_synthase|K03526|Terpenoid_backbone_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:3.0e-39|gene:000000008	5
fma:FMG_0729|no_gene_symbols|membrane-associated_Zn-dependent_protease|K11749|Cell_cycle-Caulobacter|Evalue:6.8e-44|gene:000000009	7
bacc:BRDCF_01490|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.8e-90|gene:000000010	7
ccs:CCNA_01995|no_gene_symbols|phosphatidate_cytidylyltransferase_(EC:2.7.7.41)|K00981|Glycerophospholipid_metabolism;Metabolic_pathways;Phosphatidylinositol_signaling_system|Evalue:3.7e-16|gene:000000011	4
k127_16229|flag=1|multi=6.0000|len=2862_1|#|1|#|1122|#|1|#|ID=4_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.499|unknown:000000004	10
pjd:Pjdr2_5014|no_gene_symbols|glycoside_hydrolase|no_ko_id|no_pathway_id|Evalue:2.0e-93|gene:000000012	12
