target_name	normalized_abundance
k127_164|flag=1|multi=6.0000|len=2792_2|#|21|#|1421|#|-1|#|ID=1_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.276|unknown:000000001	11
k127_164|flag=1|multi=6.0000|len=2792_3|#|1414|#|2088|#|-1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.284|unknown:000000002	18
k127_164|flag=1|multi=6.0000|len=2792_4|#|2094|#|2531|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.276|unknown:000000003	9
btn:BTF1_02620|no_gene_symbols|ABC_transporter-like_protein|no_ko_id|no_pathway_id|Evalue:5.2e-42|gene:000000001	19
k127_2116|flag=1|multi=12.9969|len=7843_2|#|489|#|1499|#|1|#|ID=2_2;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.201|unknown:000000004	9
ddr:Deide_06730|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-14|gene:000000002	30
k127_2116|flag=1|multi=12.9969|len=7843_4|#|2392|#|3171|#|-1|#|ID=2_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297|unknown:000000005	44
sth:STH1351|no_gene_symbols|hypothetical_protein|K06941|no_pathway_id|Evalue:1.6e-13|gene:000000003	36
cle:Clole_4175|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.4e-84|gene:000000004	25
efc:EFAU004_01643|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.2e-89|gene:000000005	25
k127_2116|flag=1|multi=12.9969|len=7843_8|#|7143|#|7472|#|1|#|ID=2_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.245|unknown:000000006	15
k127_2116|flag=1|multi=12.9969|len=7843_9|#|7500|#|7793|#|-1|#|ID=2_9;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.248|unknown:000000007	8
era:ERE_18010|no_gene_symbols|ABC-type_antimicrobial_peptide_transport_system_permease_component|K02004|no_pathway_id|Evalue:2.6e-116|gene:000000006	27
ert:EUR_23230|no_gene_symbols|Response_regulators_consisting_of_a_CheY-like_receiver_domain_and_a_winged-helix_DNA-binding_domain|no_ko_id|no_pathway_id|Evalue:1.8e-55|gene:000000007	21
k127_5520|flag=1|multi=10.0000|len=3022_3|#|2763|#|3020|#|1|#|ID=3_3;partial=01;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.271|unknown:000000008	9
k127_5655|flag=1|multi=14.0000|len=2955_1|#|1|#|696|#|-1|#|ID=4_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.234|unknown:000000009	15
cct:CC1_33030|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-19|gene:000000008	53
k127_5655|flag=1|multi=14.0000|len=2955_3|#|1935|#|2687|#|-1|#|ID=4_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.214|unknown:000000010	7
bag:Bcoa_0732|no_gene_symbols|glycoside_hydrolase_family_protein|no_ko_id|no_pathway_id|Evalue:6.9e-132|gene:000000009	45
ccl:Clocl_0798|no_gene_symbols|TatD_family_hydrolase|K03424|no_pathway_id|Evalue:3.8e-33|gene:000000010	23
k127_5916|flag=1|multi=20.0000|len=4378_4|#|3607|#|4377|#|-1|#|ID=5_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.263|unknown:000000011	20
k127_6155|flag=0|multi=9.0170|len=5375_1|#|2|#|190|#|-1|#|ID=6_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.275|unknown:000000012	16
k127_6155|flag=0|multi=9.0170|len=5375_2|#|322|#|750|#|-1|#|ID=6_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.282|unknown:000000013	27
bco:Bcell_2324|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.8e-45|gene:000000011	21
cdf:CD630_28100|no_gene_symbols|membrane_protein|no_ko_id|no_pathway_id|Evalue:2.9e-33|gene:000000012	15
rch:RUM_22830|no_gene_symbols|Molecular_chaperone_HSP90_family|K04079|Protein_processing_in_endoplasmic_reticulum;PI3K-Akt_signaling_pathway;Antigen_processing_and_presentation;NOD-like_receptor_signaling_pathway;Plant-pathogen_interaction;Progesterone-mediated_oocyte_maturation;Estrogen_signaling_pathway;Pathways_in_cancer;Prostate_cancer|Evalue:2.9e-202|gene:000000013	21
k127_6155|flag=0|multi=9.0170|len=5375_6|#|4644|#|5021|#|-1|#|ID=6_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.254|unknown:000000014	16
bsu:BSU20500|ligB|DNA_ligase-like_protein_LigB_(EC:6.5.1.1)|K01971|Base_excision_repair;Nucleotide_excision_repair;Mismatch_repair;Non-homologous_end-joining|Evalue:6.2e-09|gene:000000014	5
dec:DCF50_p2125|no_gene_symbols|Ku_domain_protein|K10979|Non-homologous_end-joining|Evalue:2.4e-43|gene:000000015	14
ave:Arcve_1821|no_gene_symbols|aspartate_racemase|K01779|Alanine,_aspartate,_and_glutamate_metabolism;Nonribosomal_peptide_structures|Evalue:1.7e-59|gene:000000016	48
k127_9773|flag=1|multi=17.0000|len=5777_4|#|1767|#|2690|#|-1|#|ID=7_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.289|unknown:000000015	37
mhg:MHY_18170|no_gene_symbols|Dehydrogenases_with_different_specificities_(related_to_short-chain_alcohol_dehydrogenases)|no_ko_id|no_pathway_id|Evalue:8.2e-36|gene:000000017	38
k127_9773|flag=1|multi=17.0000|len=5777_6|#|3643|#|3777|#|1|#|ID=7_6;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.244|unknown:000000016	8
k127_9773|flag=1|multi=17.0000|len=5777_7|#|4246|#|4647|#|1|#|ID=7_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.308|unknown:000000017	56
k127_9773|flag=1|multi=17.0000|len=5777_8|#|4701|#|5777|#|1|#|ID=7_8;partial=01;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.277|unknown:000000018	34
baci:B1NLA3E_11055|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.1e-32|gene:000000018	22
k127_10644|flag=1|multi=15.0000|len=3986_2|#|1082|#|2164|#|-1|#|ID=8_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.277|unknown:000000019	26
dor:Desor_3930|no_gene_symbols|Arylsulfotransferase_(ASST)|no_ko_id|no_pathway_id|Evalue:2.5e-51|gene:000000019	34
abl:A7H1H_2208|no_gene_symbols|conserved_hypothetical_protein_WbqC_family|no_ko_id|no_pathway_id|Evalue:1.1e-18|gene:000000020	6
pcc:PCC21_026710|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.9e-71|gene:000000021	51
bfg:BF638R_2594|no_gene_symbols|putative_acetolactate_synthase|K01652|Valine,_leucine_and_isoleucine_biosynthesis;Butanoate_metabolism;C5-Branched_dibasic_acid_metabolism;Pantothenate_and_CoA_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:1.7e-105|gene:000000022	38
dsa:Desal_3605|no_gene_symbols|carbamoyl-phosphate_synthase_subunit_L|K01955|Pyrimidine_metabolism;Alanine,_aspartate,_and_glutamate_metabolism;Metabolic_pathways|Evalue:3.6e-84|gene:000000023	26
dsa:Desal_3604|no_gene_symbols|metallophosphoesterase|no_ko_id|no_pathway_id|Evalue:1.2e-78|gene:000000024	42
cby:CLM_3080|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.0e-07|gene:000000025	39
ant:Arnit_2601|no_gene_symbols|FkbM_family_methyltransferase|no_ko_id|no_pathway_id|Evalue:1.3e-17|gene:000000026	14
k127_10941|flag=1|multi=17.0000|len=8421_8|#|5754|#|6902|#|1|#|ID=9_8;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.262|unknown:000000020	19
bpb:bpr_I2185|no_gene_symbols|glycosyl_transferase_2|no_ko_id|no_pathway_id|Evalue:1.5e-48|gene:000000027	28
k127_10941|flag=1|multi=17.0000|len=8421_10|#|8204|#|8419|#|1|#|ID=9_10;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.227|unknown:000000021	3
k127_14810|flag=1|multi=15.0000|len=3532_1|#|3|#|845|#|1|#|ID=10_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.254|unknown:000000022	25
sta:STHERM_c09720|no_gene_symbols|hypothetical_protein|K06966|no_pathway_id|Evalue:9.9e-10|gene:000000028	16
cpy:Cphy_2067|no_gene_symbols|glycyl-tRNA_synthetase|K01880|Aminoacyl-tRNA_biosynthesis|Evalue:9.1e-182|gene:000000029	41
k127_14810|flag=1|multi=15.0000|len=3532_4|#|3068|#|3493|#|1|#|ID=10_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.256|unknown:000000023	8
k127_15369|flag=0|multi=19.1281|len=5209_1|#|161|#|994|#|-1|#|ID=11_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.246|unknown:000000024	16
k127_15369|flag=0|multi=19.1281|len=5209_2|#|984|#|1484|#|-1|#|ID=11_2;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.269|unknown:000000025	29
eel:EUBELI_00615|no_gene_symbols|hypothetical_protein|K07089|no_pathway_id|Evalue:1.2e-62|gene:000000030	18
dgg:DGI_2077|no_gene_symbols|putative_conversed_transcriptional_regulator_XRE_family|no_ko_id|no_pathway_id|Evalue:3.2e-04|gene:000000031	28
