target_name	normalized_abundance
rob:CK5_35790|no_gene_symbols|Bacterial_mobilisation_protein_(MobC).|no_ko_id|no_pathway_id|Evalue:8.7e-13|gene:000000001	6
cls:CXIVA_18340|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.3e-11|gene:000000002	29
k127_2205|flag=0|multi=26.9717|len=16017_3|#|1360|#|1572|#|1|#|ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.408|unknown:000000001	13
bmh:BMWSH_2251|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-12|gene:000000003	39
bge:BC1002_0442|no_gene_symbols|hypothetical_protein|K08998|no_pathway_id|Evalue:2.7e-10|gene:000000004	27
k127_2205|flag=0|multi=26.9717|len=16017_6|#|4101|#|4847|#|-1|#|ID=1_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.372|unknown:000000002	37
k127_2205|flag=0|multi=26.9717|len=16017_7|#|4930|#|5523|#|-1|#|ID=1_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.389|unknown:000000003	24
k127_2205|flag=0|multi=26.9717|len=16017_8|#|5538|#|6104|#|-1|#|ID=1_8;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.381|unknown:000000004	42
ere:EUBREC_3228|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-72|gene:000000005	42
k127_2205|flag=0|multi=26.9717|len=16017_10|#|8155|#|8736|#|-1|#|ID=1_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.464|unknown:000000005	39
rob:CK5_35170|no_gene_symbols|DNA-directed_RNA_polymerase_specialized_sigma_subunit_sigma24_homolog|no_ko_id|no_pathway_id|Evalue:2.2e-23|gene:000000006	24
rob:CK5_35160|no_gene_symbols|DNA-directed_RNA_polymerase_specialized_sigma_subunit|no_ko_id|no_pathway_id|Evalue:1.7e-31|gene:000000007	35
dku:Desku_0047|no_gene_symbols|helix-turn-helix_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:1.1e-05|gene:000000008	32
rix:RO1_35760|no_gene_symbols|Replication_initiator_protein_A_(RepA)_N-terminus.|no_ko_id|no_pathway_id|Evalue:6.4e-57|gene:000000009	48
k127_2205|flag=0|multi=26.9717|len=16017_15|#|13603|#|14112|#|-1|#|ID=1_15;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.431|unknown:000000006	39
cso:CLS_09540|no_gene_symbols|putative_phage-type_endonuclease|no_ko_id|no_pathway_id|Evalue:5.4e-55|gene:000000010	53
fpa:FPR_15150|no_gene_symbols|phage/plasmid-related_protein_TIGR03299|no_ko_id|no_pathway_id|Evalue:1.3e-126|gene:000000011	57
