target_name	normalized_abundance
k127_1093|flag=0|multi=355.0000|len=6226_1|#|2|#|658|#|-1|#|ID=1_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.440|unknown:000000001	372
bth:BT_4507|no_gene_symbols|beta-lactamase|K01467|Penicillin_and_cephalosporin_biosynthesis;beta-Lactam_resistance;Biosynthesis_of_secondary_metabolites;Two-component_system|Evalue:1.3e-48|gene:000000001	537
bvu:BVU_3409|no_gene_symbols|exonuclease_V_subunit_alpha|K03581|Homologous_recombination|Evalue:4.0e-293|gene:000000002	440
k127_1093|flag=0|multi=355.0000|len=6226_4|#|3951|#|4307|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.415|unknown:000000002	279
k127_1093|flag=0|multi=355.0000|len=6226_5|#|4368|#|4517|#|-1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=8bp;gc_cont=0.453|unknown:000000003	27
bfg:BF638R_2112|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-23|gene:000000003	194
ppn:Palpr_0257|no_gene_symbols|histone_family_protein_DNA-binding_protein|K03530|no_pathway_id|Evalue:9.6e-30|gene:000000004	118
k127_1093|flag=0|multi=355.0000|len=6226_8|#|5283|#|5576|#|1|#|ID=1_8;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=9bp;gc_cont=0.466|unknown:000000004	91
afd:Alfi_0558|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-09|gene:000000005	102
pgn:PGN_0050|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-11|gene:000000006	136
lsg:lse_0661|no_gene_symbols|internalin-like_protein_membrane_anchor|no_ko_id|no_pathway_id|Evalue:4.3e-13|gene:000000007	370
k127_3743|flag=0|multi=330.0794|len=23669_2|#|1222|#|1713|#|1|#|ID=2_2;partial=00;start_type=GTG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.398|unknown:000000005	239
bxy:BXY_18710|no_gene_symbols|Carbonic_anhydrases/acetyltransferases_isoleucine_patch_superfamily|no_ko_id|no_pathway_id|Evalue:2.4e-53|gene:000000008	391
bxy:BXY_18700|no_gene_symbols|Xaa-Pro_aminopeptidase_(EC:3.4.11.9)|K01262|no_pathway_id|Evalue:5.0e-164|gene:000000009	573
bsa:Bacsa_1298|no_gene_symbols|Ribonuclease_Z|K00784|RNA_transport|Evalue:2.0e-84|gene:000000010	394
pru:PRU_0129|no_gene_symbols|kinase|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000011	550
pdi:BDI_0040|no_gene_symbols|serine_acetyltransferase_hexapeptide_transferase|K00640|Cysteine_and_methionine_metabolism;Sulfur_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:3.2e-36|gene:000000012	294
