target_name	normalized_abundance
lba:Lebu_1027|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-19|gene:000000001	4
lba:Lebu_0782|no_gene_symbols|2-alkenal_reductase|no_ko_id|no_pathway_id|Evalue:1.9e-165|gene:000000002	9
ova:OBV_40390|infB|translation_initiation_factor_IF-2|K02519|no_pathway_id|Evalue:1.2e-132|gene:000000003	10
k127_6330|flag=1|multi=5.0000|len=3410_2|#|1000|#|1146|#|1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.449|unknown:000000001	0
k127_6330|flag=1|multi=5.0000|len=3410_3|#|1143|#|1373|#|-1|#|ID=2_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.597|unknown:000000002	6
ova:OBV_40380|rbfA|ribosome-binding_factor_A|K02834|no_pathway_id|Evalue:5.2e-37|gene:000000004	7
ova:OBV_40370|no_gene_symbols|putative_hydrolase|K06881|no_pathway_id|Evalue:4.5e-95|gene:000000005	13
ova:OBV_40360|truB|tRNA_pseudouridine_synthase_(EC:5.4.99.-)|K03177|no_pathway_id|Evalue:2.5e-29|gene:000000006	3
k127_9949|flag=1|multi=4.0000|len=3866_1|#|2|#|205|#|1|#|ID=3_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.637|unknown:000000003	3
ova:OBV_45850|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.0e-117|gene:000000007	9
k127_9949|flag=1|multi=4.0000|len=3866_3|#|1356|#|1577|#|1|#|ID=3_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.608|unknown:000000004	3
ova:OBV_46140|prmA|ribosomal_protein_L11_methyltransferase_(EC:2.1.1.-)|K02687|no_pathway_id|Evalue:5.5e-101|gene:000000008	6
shi:Shel_05210|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.6e-25|gene:000000009	7
ova:OBV_00580|no_gene_symbols|putative_surface_layer_protein|no_ko_id|no_pathway_id|Evalue:1.6e-88|gene:000000010	8
cst:CLOST_0519|no_gene_symbols|exported_protein_of_unknown_function|no_ko_id|no_pathway_id|Evalue:2.0e-33|gene:000000011	8
ova:OBV_29400|no_gene_symbols|glutamate_synthase_(EC:1.4.1.13)|K00266|Alanine,_aspartate,_and_glutamate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:2.0e-161|gene:000000012	17
rbr:RBR_04390|no_gene_symbols|sulfide_dehydrogenase_(flavoprotein)_subunit_SudB_(EC:1.18.1.2_1.97.-.-)|K00528|no_pathway_id|Evalue:9.2e-116|gene:000000013	10
ova:OBV_29420|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.8e-56|gene:000000014	7
k127_14986|flag=0|multi=5.0000|len=7726_4|#|3273|#|3671|#|-1|#|ID=5_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.647|unknown:000000005	6
ova:OBV_05210|no_gene_symbols|AbrB_family_transcriptional_regulator|K06284|no_pathway_id|Evalue:4.9e-30|gene:000000015	3
ova:OBV_05200|spmA|spore_maturation_protein_A|K06373|no_pathway_id|Evalue:4.2e-67|gene:000000016	6
ova:OBV_05190|spmB|spore_maturation_protein_B|K06374|no_pathway_id|Evalue:4.0e-53|gene:000000017	9
