target_name	normalized_abundance
fco:FCOL_02540|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.7e-26|gene:000000001	78
asl:Aeqsu_3103|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.2e-30|gene:000000002	81
pdi:BDI_2302|no_gene_symbols|methylmalonyl-CoA_mutase_(EC:5.4.99.2)|K01847|Valine,_leucine_and_isoleucine_degradation;Glyoxylate_and_dicarboxylate_metabolism;Propanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:0.0e+00|gene:000000003	97
pdi:BDI_2303|no_gene_symbols|methylmalonyl-CoA_mutase_small_subunit|K01847|Valine,_leucine_and_isoleucine_degradation;Glyoxylate_and_dicarboxylate_metabolism;Propanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:1.3e-218|gene:000000004	70
bsa:Bacsa_0020|no_gene_symbols|SsrA-binding_protein|K03664|no_pathway_id|Evalue:4.4e-56|gene:000000005	51
k127_23033|flag=0|multi=52.0424|len=37530_6|#|6296|#|6856|#|-1|#|ID=1_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.469|unknown:000000001	78
pdi:BDI_1862|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-36|gene:000000006	77
ddr:Deide_02700|folE|GTP_cyclohydrolase_I|K01495|Folate_biosynthesis;Metabolic_pathways|Evalue:9.5e-48|gene:000000007	73
pdi:BDI_2694|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.0e-14|gene:000000008	46
bxy:BXY_30400|no_gene_symbols|triosephosphate_isomerase_(EC:5.3.1.1)|K01803|Glycolysis/Gluconeogenesis;Fructose_and_mannose_metabolism;Inositol_phosphate_metabolism;Carbon_fixation_in_photosynthetic_organisms;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:1.3e-100|gene:000000009	53
pgn:PGN_0664|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.2e-49|gene:000000010	93
pru:PRU_1858|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.2e-69|gene:000000011	61
k127_23033|flag=0|multi=52.0424|len=37530_13|#|11432|#|11605|#|-1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=9bp;gc_cont=0.483|unknown:000000002	12
bsa:Bacsa_0612|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.5e-21|gene:000000012	73
bfs:BF2493|gyrA|DNA_gyrase_subunit_A|K02469|no_pathway_id|Evalue:0.0e+00|gene:000000013	112
k127_23033|flag=0|multi=52.0424|len=37530_16|#|15710|#|15835|#|-1|#|ID=1_16;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=14bp;gc_cont=0.325|unknown:000000003	6
pdi:BDI_1089|no_gene_symbols|negative_regulator_of_genetic_competence|K03696|no_pathway_id|Evalue:0.0e+00|gene:000000014	79
