target_name	normalized_abundance
bpb:bpr_I1485|mreC|rod_shape-determining_protein_MreC|K03570|no_pathway_id|Evalue:2.0e-75|gene:000000001	7
rim:ROI_22930|no_gene_symbols|rod_shape-determining_protein_MreD|K03571|no_pathway_id|Evalue:2.3e-48|gene:000000002	7
bpb:bpr_I1483|pbpA1|penicillin-binding_protein_PbpA1|K05515|Peptidoglycan_biosynthesis|Evalue:4.6e-300|gene:000000003	13
cpy:Cphy_2371|no_gene_symbols|septum_site-determining_protein_MinC|K03610|no_pathway_id|Evalue:1.5e-39|gene:000000004	7
cso:CLS_26130|no_gene_symbols|septum_site-determining_protein_MinD|K03609|no_pathway_id|Evalue:2.1e-109|gene:000000005	7
eel:EUBELI_01002|no_gene_symbols|cell_division_topological_specificity_factor|K03608|no_pathway_id|Evalue:4.0e-20|gene:000000006	2
bpb:bpr_I1482|rodA1|rod_shape-determining_protein_RodA1|K05837|no_pathway_id|Evalue:5.6e-97|gene:000000007	8
cpy:Cphy_3933|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.0e-25|gene:000000008	7
rim:ROI_35710|no_gene_symbols|seryl-tRNA_synthetase_(EC:6.1.1.11)|K01875|Aminoacyl-tRNA_biosynthesis|Evalue:7.2e-189|gene:000000009	14
bpb:bpr_I2949|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.6e-68|gene:000000010	10
k127_1263|flag=1|multi=7.0000|len=2659_1|#|3|#|896|#|-1|#|ID=3_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.409|unknown:000000001	11
k127_1263|flag=1|multi=7.0000|len=2659_2|#|960|#|1361|#|-1|#|ID=3_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.410|unknown:000000002	11
rho:RHOM_01500|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-09|gene:000000011	14
cct:CC1_14950|no_gene_symbols|single-strand_binding_protein|K03111|DNA_replication;Mismatch_repair;Homologous_recombination|Evalue:5.9e-18|gene:000000012	4
elm:ELI_3750|no_gene_symbols|permease|K02004|no_pathway_id|Evalue:2.4e-140|gene:000000013	10
ert:EUR_07750|no_gene_symbols|ABC-type_antimicrobial_peptide_transport_system_ATPase_component|K02003|no_pathway_id|Evalue:7.5e-81|gene:000000014	5
ske:Sked_02250|no_gene_symbols|histidine_kinase|no_ko_id|no_pathway_id|Evalue:5.8e-04|gene:000000015	0
mba:Mbar_A2711|no_gene_symbols|acetyltransferase|K00638|no_pathway_id|Evalue:9.0e-76|gene:000000016	12
eel:EUBELI_00211|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.4e-71|gene:000000017	12
