target_name	normalized_abundance
dti:Desti_1798|no_gene_symbols|NADPH-dependent_glutamate_synthase_beta_chain-like_oxidoreductase|no_ko_id|no_pathway_id|Evalue:2.9e-169|gene:000000001	0
str:Sterm_3272|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.3e-16|gene:000000002	0
cap:CLDAP_37990|ams|amylosucrase|K05341|Starch_and_sucrose_metabolism|Evalue:5.3e-153|gene:000000003	0
k127_12526|flag=1|multi=3.9330|len=3621_2|#|2037|#|2381|#|-1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.426|unknown:000000001	0
bde:BDP_1791|no_gene_symbols|sugar_kinase_(EC:2.7.1.55)|K00881|Fructose_and_mannose_metabolism;Microbial_metabolism_in_diverse_environments|Evalue:1.5e-37|gene:000000004	0
k127_12526|flag=1|multi=3.9330|len=3621_4|#|3339|#|3620|#|-1|#|ID=2_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.465|unknown:000000002	2
rum:CK1_17390|no_gene_symbols|ABC-type_spermidine/putrescine_transport_system_permease_component_II|K11070|ABC_transporters|Evalue:3.0e-89|gene:000000005	0
rum:CK1_17440|no_gene_symbols|Spermidine/putrescine-binding_periplasmic_protein|K11069|ABC_transporters|Evalue:1.7e-135|gene:000000006	0
med:MELS_0486|no_gene_symbols|uncharacterized_domain_HDIG|no_ko_id|no_pathway_id|Evalue:1.8e-81|gene:000000007	0
k127_15819|flag=1|multi=5.0000|len=2584_4|#|2391|#|2582|#|1|#|ID=3_4;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.479|unknown:000000003	1
rto:RTO_06000|no_gene_symbols|Archaeal/vacuolar-type_H+-ATPase_subunit_A_(EC:3.6.3.14)|K02117|Oxidative_phosphorylation;Metabolic_pathways|Evalue:9.5e-154|gene:000000008	0
rum:CK1_24510|no_gene_symbols|Archaeal/vacuolar-type_H+-ATPase_subunit_F_(EC:3.6.3.14)|K02122|Oxidative_phosphorylation;Metabolic_pathways|Evalue:7.4e-34|gene:000000009	0
rum:CK1_24520|no_gene_symbols|Archaeal/vacuolar-type_H+-ATPase_subunit_C_(EC:3.6.3.14)|K02119|Oxidative_phosphorylation;Metabolic_pathways|Evalue:1.4e-104|gene:000000010	0
rum:CK1_24530|no_gene_symbols|Archaeal/vacuolar-type_H+-ATPase_subunit_E_(EC:3.6.3.14)|K02121|Oxidative_phosphorylation;Metabolic_pathways|Evalue:5.2e-25|gene:000000011	0
rto:RTO_06040|no_gene_symbols|ATP_synthase_subunit_C._(EC:3.6.3.14)|K02124|Oxidative_phosphorylation;Metabolic_pathways|Evalue:1.3e-58|gene:000000012	0
bprm:CL3_22840|no_gene_symbols|Archaeal/vacuolar-type_H+-ATPase_subunit_I_(EC:3.6.3.14)|K02123|Oxidative_phosphorylation;Metabolic_pathways|Evalue:1.5e-88|gene:000000013	0
awo:Awo_c20690|mttB17|methyltransferase_1_(EC:2.1.1.-)|no_ko_id|no_pathway_id|Evalue:1.3e-29|gene:000000014	0
tpi:TREPR_3570|no_gene_symbols|major_facilitator_family_transporter|no_ko_id|no_pathway_id|Evalue:7.1e-129|gene:000000015	0
css:Cst_c01000|dkgA|25-diketo-D-gluconic_acid_reductase_A_(EC:1.1.1.274)|no_ko_id|no_pathway_id|Evalue:4.9e-29|gene:000000016	0
bprl:CL2_23070|no_gene_symbols|Cell_surface_heme-binding_protein_Shp.|no_ko_id|no_pathway_id|Evalue:5.2e-42|gene:000000017	0
cct:CC1_09200|no_gene_symbols|heme_ABC_transporter_heme-binding_protein_isdE|no_ko_id|no_pathway_id|Evalue:3.4e-121|gene:000000018	1
cct:CC1_09210|no_gene_symbols|ABC-type_Fe3+-siderophore_transport_system_permease_component|K02015|ABC_transporters|Evalue:1.6e-128|gene:000000019	0
cct:CC1_29100|no_gene_symbols|ABC-type_cobalamin/Fe3+-siderophores_transport_systems_ATPase_components_(EC:3.6.3.34)|K02013|ABC_transporters|Evalue:1.0e-105|gene:000000020	0
k127_30119|flag=1|multi=4.2875|len=4239_5|#|4093|#|4239|#|1|#|ID=6_5;partial=01;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.435|unknown:000000004	1
rum:CK1_22550|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.7e-27|gene:000000021	0
rum:CK1_22530|no_gene_symbols|Cell_division_protein_FtsI/penicillin-binding_protein_2|K08384|no_pathway_id|Evalue:5.4e-173|gene:000000022	0
rix:RO1_11500|no_gene_symbols|Cell_division_protein_FtsI/penicillin-binding_protein_2|K08384|no_pathway_id|Evalue:1.1e-22|gene:000000023	1
rob:CK5_02090|no_gene_symbols|FOG:_FHA_domain|no_ko_id|no_pathway_id|Evalue:1.4e-16|gene:000000024	0
rob:CK5_02110|no_gene_symbols|Uncharacterized_membrane_protein_(homolog_of_Drosophila_rhomboid)|no_ko_id|no_pathway_id|Evalue:2.2e-53|gene:000000025	0
