target_name	normalized_abundance
k127_542|flag=0|multi=735.5678|len=8618_1|#|90|#|548|#|-1|#|ID=1_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.377|unknown:000000001	463
pdi:BDI_1743|no_gene_symbols|chloride_channel_protein|K03281|no_pathway_id|Evalue:3.4e-200|gene:000000001	1052
pdi:BDI_1744|no_gene_symbols|glycosyltransferase|no_ko_id|no_pathway_id|Evalue:5.9e-56|gene:000000002	726
bfs:BF3675|no_gene_symbols|hypothetical_protein|K07566|no_pathway_id|Evalue:8.2e-47|gene:000000003	753
ppn:Palpr_2202|no_gene_symbols|nlp/p60_protein|no_ko_id|no_pathway_id|Evalue:1.4e-22|gene:000000004	758
tfo:BFO_2318|asnA|aspartate--ammonia_ligase|K01914|Alanine,_aspartate,_and_glutamate_metabolism;Cyanoamino_acid_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:3.5e-125|gene:000000005	931
pdi:BDI_1997|dnaK|molecular_chaperone_DnaK|K04043|RNA_degradation;Tuberculosis|Evalue:2.3e-271|gene:000000006	1075
bxy:BXY_37240|no_gene_symbols|DNA_binding_domain_excisionase_family|no_ko_id|no_pathway_id|Evalue:1.1e-39|gene:000000007	584
bvu:BVU_2403|no_gene_symbols|dTDP-4-dehydrorhamnose_35-epimerase|K01790|Streptomycin_biosynthesis;Polyketide_sugar_unit_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:2.9e-10|gene:000000008	96
bsa:Bacsa_0253|no_gene_symbols|glucose-1-phosphate_thymidylyltransferase_(EC:2.7.7.24)|K00973|Streptomycin_biosynthesis;Polyketide_sugar_unit_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:4.7e-150|gene:000000009	901
pdi:BDI_2203|no_gene_symbols|GDP-mannose_46-dehydratase|K01711|Fructose_and_mannose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways|Evalue:2.3e-191|gene:000000010	1257
