target_name	normalized_abundance
pdt:Prede_1299|no_gene_symbols|histidine_kinase|no_ko_id|no_pathway_id|Evalue:1.9e-72|gene:000000001	418
bvu:BVU_1313|no_gene_symbols|two-component_system_response_regulator|no_ko_id|no_pathway_id|Evalue:1.1e-50|gene:000000002	377
bth:BT_3361|no_gene_symbols|erythronate-4-phosphate_dehydrogenase|K03473|Vitamin_B6_metabolism;Metabolic_pathways|Evalue:2.2e-74|gene:000000003	481
k127_2261|flag=1|multi=345.2843|len=46377_4|#|2906|#|3856|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=14bp;gc_cont=0.502|unknown:000000001	509
bvu:BVU_1095|no_gene_symbols|phosphoribosylamine--glycine_ligase|K01945|Purine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:6.3e-154|gene:000000004	436
pdi:BDI_3093|no_gene_symbols|N6-adenine-specific_DNA_methylase|K07444|no_pathway_id|Evalue:1.1e-125|gene:000000005	423
ppn:Palpr_2398|no_gene_symbols|serine_O-acetyltransferase_(EC:2.3.1.30)|K00640|Cysteine_and_methionine_metabolism;Sulfur_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:6.4e-76|gene:000000006	402
bvu:BVU_3900|no_gene_symbols|potassium_channel_subunit|no_ko_id|no_pathway_id|Evalue:1.0e-48|gene:000000007	494
tfo:BFO_0933|no_gene_symbols|tetratricopeptide_repeat_protein|no_ko_id|no_pathway_id|Evalue:3.9e-142|gene:000000008	489
bxy:BXY_27170|no_gene_symbols|arginine_decarboxylase_(EC:4.1.1.19)|K01585|Arginine_and_proline_metabolism;Metabolic_pathways|Evalue:8.6e-279|gene:000000009	563
bsa:Bacsa_0147|no_gene_symbols|tRNA_pseudouridine_synthase_A|K06173|no_pathway_id|Evalue:3.1e-75|gene:000000010	483
bvu:BVU_1414|no_gene_symbols|glutaminase|K01425|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;D-Glutamine_and_D-glutamate_metabolism;Metabolic_pathways;Glutamatergic_synapse;GABAergic_synapse;Proximal_tubule_bicarbonate_reclamation;MicroRNAs_in_cancer|Evalue:1.3e-120|gene:000000011	425
bvu:BVU_2902|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.1e-204|gene:000000012	481
bvu:BVU_1485|no_gene_symbols|peptide_chain_release_factor_RF-2|K02836|no_pathway_id|Evalue:3.2e-152|gene:000000013	477
bsa:Bacsa_3314|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.5e-13|gene:000000014	443
k127_2261|flag=1|multi=345.2843|len=46377_16|#|18938|#|19078|#|1|#|ID=1_16;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.475|unknown:000000002	48
bfg:BF638R_3407|no_gene_symbols|putative_amino_acid_transport_related_membrane_protein|K03310|no_pathway_id|Evalue:3.0e-143|gene:000000015	555
bth:BT_1548|no_gene_symbols|phosphoglucomutase_phosphomannomutase|K01835|Glycolysis/Gluconeogenesis;Pentose_phosphate_pathway;Galactose_metabolism;Purine_metabolism;Starch_and_sucrose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Streptomycin_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments|Evalue:1.0e-201|gene:000000016	435
k127_2261|flag=1|multi=345.2843|len=46377_19|#|23170|#|23334|#|-1|#|ID=1_19;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=8bp;gc_cont=0.576|unknown:000000003	57
k127_2261|flag=1|multi=345.2843|len=46377_20|#|23339|#|23869|#|-1|#|ID=1_20;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=12bp;gc_cont=0.497|unknown:000000004	257
pdt:Prede_1981|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-36|gene:000000017	480
pdt:Prede_1980|no_gene_symbols|outer_membrane_receptor_protein|no_ko_id|no_pathway_id|Evalue:3.6e-259|gene:000000018	532
pdt:Prede_1982|no_gene_symbols|Fe2+-dicitrate_sensor_membrane_component|no_ko_id|no_pathway_id|Evalue:1.6e-32|gene:000000019	435
pdi:BDI_3453|no_gene_symbols|RNA_polymerase_ECF-type_sigma_factor|K03088|no_pathway_id|Evalue:9.3e-34|gene:000000020	280
pdi:BDI_1402|aspS|aspartyl-tRNA_synthetase_(EC:6.1.1.12)|K01876|Aminoacyl-tRNA_biosynthesis|Evalue:1.4e-267|gene:000000021	457
ash:AL1_13600|no_gene_symbols|conserved_hypothetical_protein_TIGR00486|no_ko_id|no_pathway_id|Evalue:1.2e-51|gene:000000022	397
ppn:Palpr_0740|no_gene_symbols|hypothetical_protein|K07164|no_pathway_id|Evalue:3.4e-58|gene:000000023	399
pdi:BDI_2081|no_gene_symbols|peptidyl-prolyl_cis-trans_isomerase_SlyD|K03775|no_pathway_id|Evalue:1.1e-27|gene:000000024	284
pgt:PGTDC60_1693|efp-1|elongation_factor_P|K02356|no_pathway_id|Evalue:2.1e-87|gene:000000025	404
bfs:BF0904|no_gene_symbols|flavoprotein|no_ko_id|no_pathway_id|Evalue:3.8e-115|gene:000000026	517
bxy:BXY_35770|no_gene_symbols|G:T/U_mismatch-specific_DNA_glycosylase|no_ko_id|no_pathway_id|Evalue:4.8e-50|gene:000000027	324
bfs:BF2775|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.5e-60|gene:000000028	386
bxy:BXY_30660|no_gene_symbols|ribulose-5-phosphate_3-epimerase_(EC:5.1.3.1)|K01783|Pentose_phosphate_pathway;Pentose_and_glucuronate_interconversions;Carbon_fixation_in_photosynthetic_organisms;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:2.0e-70|gene:000000029	480
tfo:BFO_1303|no_gene_symbols|putative_S-adenosylmethionine:tRNA_ribosyltransferase-isomerase|K07568|no_pathway_id|Evalue:1.3e-121|gene:000000030	423
ain:Acin_0452|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.6e-30|gene:000000031	389
ppn:Palpr_0935|no_gene_symbols|metallO-beta-lactamase_superfamily_hydrolase|no_ko_id|no_pathway_id|Evalue:4.5e-53|gene:000000032	436
bsa:Bacsa_1664|no_gene_symbols|hypothetical_protein|K07056|no_pathway_id|Evalue:4.9e-68|gene:000000033	405
bsa:Bacsa_2774|no_gene_symbols|FeS_assembly_protein_SufB|K09014|no_pathway_id|Evalue:1.7e-234|gene:000000034	474
k127_2261|flag=1|multi=345.2843|len=46377_39|#|42919|#|43521|#|-1|#|ID=1_39;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=15bp;gc_cont=0.537|unknown:000000005	393
