target_name	normalized_abundance
esl:O3K_22615|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.5e-156|gene:000000001	424
elw:ECW_m4566|rplI|50S_ribosomal_protein_L9|K02939|Ribosome|Evalue:5.7e-72|gene:000000002	240
senr:STMDT2_42411|rpsR|30s_ribosomal_subunit_protein_S18|no_ko_id|no_pathway_id|Evalue:6.2e-35|gene:000000003	121
elw:ECW_m4564|priB|primosomal_protein_N|K02686|Homologous_recombination|Evalue:1.3e-54|gene:000000004	158
ecm:EcSMS35_4671|rpsF|30S_ribosomal_protein_S6|K02990|Ribosome|Evalue:1.7e-67|gene:000000005	202
elw:ECW_m4562|yjfY|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.9e-44|gene:000000006	146
esm:O3M_22550|no_gene_symbols|inner_membrane_protein_yagU|K08996|no_pathway_id|Evalue:3.4e-103|gene:000000007	284
ecs:ECs5174|sgaE|L-ribulose-5-phosphate_4-epimerase_(EC:5.1.3.4)|K03077|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments|Evalue:5.7e-132|gene:000000008	401
ecx:EcHS_A4441|ulaE|L-xylulose_5-phosphate_3-epimerase_(EC:5.1.3.22)|K03079|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments|Evalue:2.3e-162|gene:000000009	274
elc:i14_4788|ulaD|3-keto-L-gulonate-6-phosphate_decarboxylase|K03078|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments|Evalue:5.2e-119|gene:000000010	233
esm:O3M_22570|no_gene_symbols|PTS_system_L-ascorbate-specific_transporter_subunit_IIA|K02821|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Phosphotransferase_system_(PTS)|Evalue:2.4e-81|gene:000000011	204
sbo:SBO_4261|sgaB|PTS_system_L-ascorbate-specific_transporter_subunit_IIB|K02822|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Phosphotransferase_system_(PTS)|Evalue:4.1e-50|gene:000000012	201
ebe:B21_04022|ulaA|ulaA_subunit_of_L-ascorbate_transporting_phosphotransferase_system|K03475|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Phosphotransferase_system_(PTS)|Evalue:5.2e-257|gene:000000013	394
ecy:ECSE_4490|no_gene_symbols|putative_L-ascorbate_6-phosphate_lactonase|K03476|Ascorbate_and_aldarate_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments|Evalue:2.1e-218|gene:000000014	377
elo:EC042_4671|ulaR|DeoR-family_transcriptional_regulator|K03477|no_pathway_id|Evalue:1.3e-134|gene:000000015	279
esl:O3K_22690|no_gene_symbols|esterase|K06889|no_pathway_id|Evalue:1.5e-141|gene:000000016	295
eco:b4189|bsmA|bioflm_peroxide_resistance_protein|no_ko_id|no_pathway_id|Evalue:1.6e-52|gene:000000017	232
ebd:ECBD_3846|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.6e-43|gene:000000018	203
esl:O3K_22705|no_gene_symbols|isovaleryl_CoA_dehydrogenase|K09456|no_pathway_id|Evalue:0.0e+00|gene:000000019	358
ecoa:APECO78_01860|no_gene_symbols|synthetase/amidase|no_ko_id|no_pathway_id|Evalue:2.2e-237|gene:000000020	411
ecw:EcE24377A_4745|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-120|gene:000000021	282
elh:ETEC_4530|no_gene_symbols|hypothetical_protein|K08989|no_pathway_id|Evalue:9.2e-66|gene:000000022	253
ell:WFL_22105|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.5e-126|gene:000000023	248
ecd:ECDH10B_4377|yjfJ|transcriptional_regulator_effector_protein|no_ko_id|no_pathway_id|Evalue:3.7e-110|gene:000000024	218
eoi:ECO111_5033|yjfI|hypothetical_protein|K09980|no_pathway_id|Evalue:2.4e-66|gene:000000025	118
elc:i14_4772|yjfH|23S_rRNA_(guanosine-2'-O-)-methyltransferase|K03218|no_pathway_id|Evalue:1.6e-132|gene:000000026	309
elw:ECW_m4541|rnr|exoribonuclease_R_RNase_R|K12573|RNA_degradation|Evalue:0.0e+00|gene:000000027	352
ekf:KO11_22515|nsrR|transcriptional_repressor_NsrR|K13771|Salmonella_infection|Evalue:5.4e-72|gene:000000028	205
elc:i14_4769|purA|adenylosuccinate_synthetase|K01939|Purine_metabolism;Alanine,_aspartate,_and_glutamate_metabolism;Metabolic_pathways|Evalue:2.6e-250|gene:000000029	377
edj:ECDH1ME8569_4033|yjeT|hypothetical_protein|K09937|no_pathway_id|Evalue:4.4e-29|gene:000000030	51
ebr:ECB_04042|hflC|FtsH_protease_regulator_HflC|K04087|no_pathway_id|Evalue:2.2e-164|gene:000000031	330
eso:O3O_02610|no_gene_symbols|FtsH_protease_regulator_HflK|K04088|no_pathway_id|Evalue:1.3e-182|gene:000000032	340
ell:WFL_22055|hflX|GTPase_HflX|K03665|no_pathway_id|Evalue:4.9e-238|gene:000000033	343
sgl:SG0337|hfq|RNA-binding_protein_Hfq|K03666|RNA_degradation|Evalue:6.3e-30|gene:000000034	168
ecw:EcE24377A_4729|miaA|tRNA_delta(2)-isopentenylpyrophosphate_transferase_(EC:2.5.1.75)|K00791|Zeatin_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:6.2e-177|gene:000000035	266
elw:ECW_m4532|mutL|methyl-directed_mismatch_repair_protein|K03572|Mismatch_repair|Evalue:0.0e+00|gene:000000036	334
eoj:ECO26_5335|amiB|N-acetylmuramoyl-l-alanine_amidase_II|K01448|no_pathway_id|Evalue:1.3e-241|gene:000000037	299
esm:O3M_22710|no_gene_symbols|ADP-binding_protein|K06925|no_pathway_id|Evalue:8.6e-84|gene:000000038	256
eck:EC55989_4722|yjeF|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.0e-294|gene:000000039	345
elh:ETEC_4512|no_gene_symbols|putative_4Fe-4S_binding_protein|no_ko_id|no_pathway_id|Evalue:3.0e-226|gene:000000040	334
elu:UM146_21060|no_gene_symbols|oligoribonuclease_(EC:3.1.-.-)|K13288|Ribosome_biogenesis_in_eukaryotes|Evalue:7.0e-101|gene:000000041	232
ssn:SSON_4346|yjeQ|ribosome-associated_GTPase|K06949|no_pathway_id|Evalue:2.0e-200|gene:000000042	349
sfe:SFxv_4707|psd|phosphatidylserine_decarboxylase|K01613|Glycerophospholipid_metabolism;Metabolic_pathways|Evalue:6.3e-185|gene:000000043	339
eoj:ECO26_5328|yjeP|hypothetical_protein|K05802|no_pathway_id|Evalue:0.0e+00|gene:000000044	330
ecr:ECIAI1_4393|yjeM|putative_transporter|no_ko_id|no_pathway_id|Evalue:1.3e-271|gene:000000045	370
ecs:ECs5136|no_gene_symbols|lysyl-tRNA_synthetase_(EC:6.1.1.6)|K04568|Aminoacyl-tRNA_biosynthesis|Evalue:7.5e-186|gene:000000046	338
eoj:ECO26_5323|frdA|fumarate_reductase_flavoprotein_subunit|K00244|Citrate_cycle(TCA_cycle);Oxidative_phosphorylation;Toluene_degradation;Butanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Two-component_system|Evalue:0.0e+00|gene:000000047	340
sfv:SFV_4312|frdB|fumarate_reductase_iron-sulfur_subunit_(EC:1.3.99.1)|K00245|Citrate_cycle(TCA_cycle);Oxidative_phosphorylation;Toluene_degradation;Butanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Two-component_system|Evalue:4.1e-144|gene:000000048	346
elh:ETEC_4501|no_gene_symbols|fumarate_reductase_subunit_C|K00246|Citrate_cycle(TCA_cycle);Oxidative_phosphorylation;Toluene_degradation;Butanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Two-component_system|Evalue:3.9e-69|gene:000000049	239
eso:O3O_02510|no_gene_symbols|fumarate_reductase_subunit_D|K00247|Citrate_cycle(TCA_cycle);Oxidative_phosphorylation;Toluene_degradation;Butanoate_metabolism;Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Two-component_system|Evalue:9.5e-62|gene:000000050	247
ecx:EcHS_A4394|ampC|beta-lactamase_(EC:3.5.2.6)|K01467|Penicillin_and_cephalosporin_biosynthesis;beta-Lactam_resistance;Biosynthesis_of_secondary_metabolites;Two-component_system|Evalue:7.2e-225|gene:000000051	365
eck:EC55989_4706|blc|outer_membrane_lipoprotein_Blc|K03098|no_pathway_id|Evalue:5.8e-100|gene:000000052	246
eko:EKO11_4165|no_gene_symbols|small_multidrug_resistance_protein|K11741|no_pathway_id|Evalue:2.0e-47|gene:000000053	203
elc:i14_4743|ecnB|entericidin_B_membrane_lipoprotein|K16348|no_pathway_id|Evalue:3.2e-16|gene:000000054	12
sdy:SDY_4391|no_gene_symbols|entericidin_A|K16347|no_pathway_id|Evalue:9.8e-14|gene:000000055	14
ecoa:APECO78_01680|no_gene_symbols|elongation_factor_P|K02356|no_pathway_id|Evalue:4.1e-104|gene:000000056	262
elw:ECW_m4507|yjeK|lysine_aminomutase|no_ko_id|no_pathway_id|Evalue:1.2e-194|gene:000000057	301
eoh:ECO103_4941|yjeJ|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-157|gene:000000058	333
ecoa:APECO78_05845|no_gene_symbols|hypothetical_protein|K05802|no_pathway_id|Evalue:0.0e+00|gene:000000059	344
sbc:SbBS512_E0396|acrR|DNA-binding_transcriptional_repressor_AcrR|K03577|no_pathway_id|Evalue:2.9e-117|gene:000000060	236
ecol:LY180_02655|no_gene_symbols|multidrug_transporter|K03585|no_pathway_id|Evalue:6.1e-214|gene:000000061	422
ecd:ECDH10B_0418|acrB|multidrug_efflux_system_protein|K03296|no_pathway_id|Evalue:0.0e+00|gene:000000062	397
elo:EC042_0499|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-68|gene:000000063	114
elo:EC042_0498|hha|hemolysin_expression_modulating_protein|K05839|no_pathway_id|Evalue:1.5e-33|gene:000000064	69
ecl:EcolC_3157|no_gene_symbols|maltose_O-acetyltransferase|K00661|no_pathway_id|Evalue:2.9e-86|gene:000000065	223
ebd:ECBD_3198|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-81|gene:000000066	205
eoh:ECO103_0433|ylaB|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-301|gene:000000067	365
ecol:LY180_02620|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-61|gene:000000068	148
elh:ETEC_0507|no_gene_symbols|putative_DNA_binding_protein|K07443|no_pathway_id|Evalue:4.8e-54|gene:000000069	113
ecl:EcolC_3162|no_gene_symbols|glycoprotein/polysaccharide_metabolism|K09914|no_pathway_id|Evalue:1.1e-93|gene:000000070	228
ecy:ECSE_0478|no_gene_symbols|acyl-CoA_thioesterase_II|K10805|Biosynthesis_of_unsaturated_fatty_acids|Evalue:1.7e-165|gene:000000071	243
esl:O3K_19235|no_gene_symbols|ammonium_transporter|K03320|no_pathway_id|Evalue:4.4e-210|gene:000000072	317
ect:ECIAI39_0223|glnK|nitrogen_regulatory_protein_P-II_2|K04752|no_pathway_id|Evalue:5.2e-54|gene:000000073	137
ecy:ECSE_0475|no_gene_symbols|putative_multidrug_transporter_membrane\ATP-binding_components|K06148|ABC_transporters|Evalue:0.0e+00|gene:000000074	358
ecw:EcE24377A_0484|mdlA|multidrug_transporter_membrane\ATP-binding_components_(EC:3.6.3.44)|K06147|no_pathway_id|Evalue:0.0e+00|gene:000000075	337
eci:UTI89_C0475|ybaO|transcriptional_regulator_YbaO|K05800|no_pathway_id|Evalue:3.1e-81|gene:000000076	192
ebe:B21_00402|cof|HMP-PP_hydrolase_/_pyridoxal_phosphatase_(EC:3.1.3.74)|K11938|no_pathway_id|Evalue:1.2e-160|gene:000000077	251
sbo:SBO_0339|ybaE|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000078	363
sfl:SF0389|ybaX|queuosine_biosynthesis_protein_QueC|K06920|Folate_biosynthesis;Metabolic_pathways|Evalue:1.5e-132|gene:000000079	239
ecm:EcSMS35_0486|no_gene_symbols|thioesterase_family_protein|K12500|no_pathway_id|Evalue:8.3e-67|gene:000000080	206
eoj:ECO26_0477|ybaV|hypothetical_protein|K02237|no_pathway_id|Evalue:5.6e-49|gene:000000081	216
ecy:ECSE_0467|no_gene_symbols|peptidyl-prolyl_cis-trans_isomerase_(rotamase_D)|K03770|no_pathway_id|Evalue:0.0e+00|gene:000000082	308
eoh:ECO103_0417|hupB|HU_DNA-binding_transcriptional_regulator_beta_subunit|K03530|no_pathway_id|Evalue:1.7e-39|gene:000000083	116
ecc:c0555|lon|DNA-binding_ATP-dependent_protease_La_(EC:3.4.21.53)|K01338|Cell_cycle-Caulobacter|Evalue:0.0e+00|gene:000000084	378
ecz:ECS88_0435|clpX|ATP-dependent_protease_ATP-binding_subunit_ClpX|K03544|Cell_cycle-Caulobacter|Evalue:2.6e-239|gene:000000085	312
elh:ETEC_0490|no_gene_symbols|ATP-dependent_clp_protease_proteolytic_subunit|K01358|Cell_cycle-Caulobacter|Evalue:2.2e-114|gene:000000086	271
elr:ECO55CA74_02670|tig|trigger_factor_(EC:5.2.1.8)|K03545|no_pathway_id|Evalue:5.2e-235|gene:000000087	269
esl:O3K_19315|no_gene_symbols|transcriptional_regulator_BolA|K05527|no_pathway_id|Evalue:9.2e-53|gene:000000088	124
ena:ECNA114_0411|yajG|Putative_lipoprotein|K07286|no_pathway_id|Evalue:5.4e-99|gene:000000089	231
sfl:SF0377|ampG|muropeptide_transporter|K08218|no_pathway_id|Evalue:6.4e-274|gene:000000090	312
ssn:SSON_0415|cyoA|cytochrome_o_ubiquinol_oxidase_subunit_II|K02297|Oxidative_phosphorylation;Metabolic_pathways|Evalue:1.3e-179|gene:000000091	345
ecoa:APECO78_05665|no_gene_symbols|cytochrome_o_ubiquinol_oxidase_subunit_I|K02298|Oxidative_phosphorylation;Metabolic_pathways|Evalue:0.0e+00|gene:000000092	399
eso:O3O_05955|no_gene_symbols|cytochrome_o_ubiquinol_oxidase_subunit_III|K02299|Oxidative_phosphorylation;Metabolic_pathways|Evalue:1.1e-113|gene:000000093	245
edj:ECDH1ME8569_0414|cyoD|cytochrome_O_ubiquinol_oxidase_protein_CyoD|K02300|Oxidative_phosphorylation;Metabolic_pathways|Evalue:5.6e-53|gene:000000094	235
eok:G2583_0540|cyoE|Protoheme_IX_farnesyltransferase|K02301|Oxidative_phosphorylation;Porphyrin_and_chlorophyll_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:1.2e-161|gene:000000095	345
