target_name	normalized_abundance
pmz:HMPREF0659_A5680|no_gene_symbols|site-specific_recombinase_phage_integrase_family|no_ko_id|no_pathway_id|Evalue:3.5e-34|gene:000000001	937
ash:AL1_31310|no_gene_symbols|Response_regulator_containing_CheY-like_receiver_AAA-type_ATPase_and_DNA-binding_domains|no_ko_id|no_pathway_id|Evalue:2.4e-235|gene:000000002	1078
ash:AL1_31320|no_gene_symbols|Signal_transduction_histidine_kinase|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000003	1223
k127_296|flag=0|multi=784.0490|len=6902_4|#|4559|#|4813|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.294|unknown:000000001	122
ash:AL1_09250|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000004	763
bxy:BXY_27020|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.8e-127|gene:000000005	1276
pgi:PG0874|no_gene_symbols|mobilizable_transposon_int_protein|no_ko_id|no_pathway_id|Evalue:5.4e-108|gene:000000006	1218
bxy:BXY_27050|no_gene_symbols|DNA_binding_domain_excisionase_family|no_ko_id|no_pathway_id|Evalue:5.3e-37|gene:000000007	737
bxy:BXY_27060|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.1e-67|gene:000000008	1002
afd:Alfi_1600|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.6e-166|gene:000000009	1181
mmk:MU9_1807|no_gene_symbols|putative_lipoprotein|no_ko_id|no_pathway_id|Evalue:1.3e-06|gene:000000010	977
bsa:Bacsa_0423|no_gene_symbols|N-acetyltransferase_GCN5|no_ko_id|no_pathway_id|Evalue:1.4e-05|gene:000000011	245
str:Sterm_3030|no_gene_symbols|4-oxalocrotonate_tautomerase|K01821|Benzoate_degradation;Dioxin_degradation;Xylene_degradation;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Degradation_of_aromatic_compounds|Evalue:1.3e-15|gene:000000012	156
k127_321|flag=0|multi=973.5162|len=11759_9|#|6569|#|6928|#|-1|#|ID=2_9;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.406|unknown:000000002	598
ova:OBV_21210|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.1e-90|gene:000000013	1226
cbn:CbC4_6010|no_gene_symbols|putative_esterase/lipase|no_ko_id|no_pathway_id|Evalue:3.1e-57|gene:000000014	1157
slu:KE3_0040|no_gene_symbols|aminoglycoside_nucleotidyltransferase_putative|no_ko_id|no_pathway_id|Evalue:5.4e-50|gene:000000015	628
