target_name	normalized_abundance
bhl:Bache_1130|no_gene_symbols|MATE_efflux_family_protein|K03327|no_pathway_id|Evalue:1.4e-43|gene:000000001	360
bhl:Bache_0197|no_gene_symbols|trigger_factor|K03545|no_pathway_id|Evalue:1.2e-74|gene:000000002	382
tfo:BFO_1982|no_gene_symbols|alpha_amylase|no_ko_id|no_pathway_id|Evalue:4.1e-119|gene:000000003	453
ppn:Palpr_2803|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.0e-05|gene:000000004	456
pgn:PGN_1883|no_gene_symbols|glutaminyl-tRNA_synthetase|K01886|Aminoacyl-tRNA_biosynthesis;Metabolic_pathways|Evalue:3.7e-241|gene:000000005	408
bsa:Bacsa_1894|no_gene_symbols|RND_family_efflux_transporter_MFP_subunit|no_ko_id|no_pathway_id|Evalue:4.2e-57|gene:000000006	358
bsa:Bacsa_1893|no_gene_symbols|acriflavin_resistance_protein|no_ko_id|no_pathway_id|Evalue:3.8e-271|gene:000000007	459
pdi:BDI_0791|no_gene_symbols|outer_membrane_protein|no_ko_id|no_pathway_id|Evalue:1.0e-81|gene:000000008	415
sli:Slin_6168|no_gene_symbols|integrase_family_protein|no_ko_id|no_pathway_id|Evalue:5.1e-50|gene:000000009	390
bth:BT_2139|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.1e-55|gene:000000010	335
bhl:Bache_0398|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-137|gene:000000011	446
pdt:Prede_0738|no_gene_symbols|putative_N-acetylglucosamine_kinase|no_ko_id|no_pathway_id|Evalue:1.1e-55|gene:000000012	418
bxy:BXY_26810|no_gene_symbols|MAC/Perforin_domain.|no_ko_id|no_pathway_id|Evalue:2.0e-22|gene:000000013	427
bfr:BF0962|no_gene_symbols|5-formyltetrahydrofolate_cyclo-ligase|K01934|One_carbon_pool_by_folate;Metabolic_pathways|Evalue:8.3e-33|gene:000000014	347
pdi:BDI_0205|no_gene_symbols|carboxy-terminal_processing_protease|K03797|no_pathway_id|Evalue:7.8e-148|gene:000000015	466
bsa:Bacsa_0095|no_gene_symbols|CMP/dCMP_deaminase_zinc-binding_protein|K01493|Pyrimidine_metabolism;Metabolic_pathways|Evalue:1.2e-56|gene:000000016	317
k127_460|flag=0|multi=323.9039|len=67349_7|#|6984|#|7247|#|1|#|ID=2_7;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.409|unknown:000000001	172
bxy:BXY_37220|no_gene_symbols|Heat_shock_protein|no_ko_id|no_pathway_id|Evalue:2.3e-16|gene:000000017	459
bxy:BXY_12850|no_gene_symbols|Xaa-Pro_aminopeptidase|no_ko_id|no_pathway_id|Evalue:9.3e-98|gene:000000018	477
pdi:BDI_2053|no_gene_symbols|tRNA_nucleotidyltransferase|no_ko_id|no_pathway_id|Evalue:7.1e-180|gene:000000019	439
bhl:Bache_1577|no_gene_symbols|6-pyruvoyl_tetrahydrobiopterin_synthase|K01737|Folate_biosynthesis;Metabolic_pathways|Evalue:1.0e-41|gene:000000020	229
bth:BT_4454|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.3e-64|gene:000000021	385
bacc:BRDCF_02775|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.5e-52|gene:000000022	481
pah:Poras_0908|no_gene_symbols|hypothetical_protein|K09922|no_pathway_id|Evalue:6.8e-39|gene:000000023	293
bfr:BF0599|no_gene_symbols|collagenase|K08303|Epithelial_cell_signaling_in_Helicobacter_pylori_infection|Evalue:1.1e-140|gene:000000024	467
bhl:Bache_0236|no_gene_symbols|AraC_family_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:3.0e-57|gene:000000025	342
k127_460|flag=0|multi=323.9039|len=67349_17|#|17562|#|17804|#|-1|#|ID=2_17;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.337|unknown:000000002	71
ppn:Palpr_2149|no_gene_symbols|signal_peptide_peptidase_a|K04773|no_pathway_id|Evalue:3.3e-115|gene:000000026	448
bxy:BXY_17760|no_gene_symbols|lipid-A-disaccharide_kinase_(EC:2.7.1.130)|K00912|Lipopolysaccharide_biosynthesis;Metabolic_pathways|Evalue:4.6e-96|gene:000000027	461
bth:BT_1881|no_gene_symbols|purine_nucleoside_phosphorylase_(EC:2.4.2.1)|K03783|Purine_metabolism;Pyrimidine_metabolism;Nicotinate_and_nicotinamide_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:4.3e-102|gene:000000028	417
bth:BT_1882|no_gene_symbols|thiamine-monophosphate_kinase|K00946|Thiamine_metabolism;Metabolic_pathways|Evalue:2.3e-145|gene:000000029	390
k127_460|flag=0|multi=323.9039|len=67349_22|#|22877|#|23395|#|-1|#|ID=2_22;partial=00;start_type=TTG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.447|unknown:000000003	321
k127_460|flag=0|multi=323.9039|len=67349_23|#|23639|#|24871|#|1|#|ID=2_23;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.540|unknown:000000004	440
pdi:BDI_0773|no_gene_symbols|hypothetical_protein|K11720|ABC_transporters|Evalue:1.9e-118|gene:000000030	527
bvu:BVU_3162|no_gene_symbols|queuine_tRNA-ribosyltransferase|K00773|no_pathway_id|Evalue:1.5e-174|gene:000000031	446
bvu:BVU_0206|no_gene_symbols|FKBP-type_peptidyl-prolyl_cis-trans_isomerase_FkpA|no_ko_id|no_pathway_id|Evalue:3.7e-17|gene:000000032	396
pgt:PGTDC60_1476|no_gene_symbols|hypothetical_protein|K03744|no_pathway_id|Evalue:8.9e-54|gene:000000033	325
bxy:BXY_29090|no_gene_symbols|glycyl-tRNA_synthetase_(EC:6.1.1.14)|K01880|Aminoacyl-tRNA_biosynthesis|Evalue:3.8e-253|gene:000000034	455
pdi:BDI_3081|no_gene_symbols|zinc_ABC_transporter_zinc-binding_protein|K09815|ABC_transporters|Evalue:1.3e-51|gene:000000035	403
tfo:BFO_1451|no_gene_symbols|ABC_transporter_ATP-binding_protein|K09817|ABC_transporters|Evalue:1.6e-49|gene:000000036	396
bth:BT_4574|no_gene_symbols|hypothetical_protein|K06199|no_pathway_id|Evalue:8.0e-27|gene:000000037	246
bvu:BVU_0143|no_gene_symbols|GTP_cyclohydrolase_II|K14652|Riboflavin_metabolism;Metabolic_pathways|Evalue:8.3e-190|gene:000000038	481
pdi:BDI_3493|no_gene_symbols|hypothetical_protein|K07091|ABC_transporters|Evalue:1.1e-164|gene:000000039	452
tfo:BFO_1447|no_gene_symbols|outer_membrane_protein|K06142|no_pathway_id|Evalue:1.5e-17|gene:000000040	266
pdi:BDI_3700|no_gene_symbols|cationic_outer_membrane_protein_OmpH|K06142|no_pathway_id|Evalue:4.7e-54|gene:000000041	302
bxy:BXY_47860|no_gene_symbols|outer_membrane_protein_assembly_complex_YaeT_protein|K07277|no_pathway_id|Evalue:7.8e-286|gene:000000042	509
pdi:BDI_3698|no_gene_symbols|UDP_pyrophosphate_synthetase|K00806|Terpenoid_backbone_biosynthesis;Biosynthesis_of_secondary_metabolites|Evalue:1.2e-82|gene:000000043	357
pdi:BDI_3697|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.2e-40|gene:000000044	325
pdi:BDI_3696|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-31|gene:000000045	503
bfg:BF638R_3795|no_gene_symbols|putative_DNA_primase|K02316|DNA_replication|Evalue:8.2e-172|gene:000000046	465
ppn:Palpr_0267|ser-tRNA(thr)|Evalue:0.0e+00|gene:000000047	471
pdi:BDI_0661|infC|translation_initiation_factor_IF-3|K02520|no_pathway_id|Evalue:4.1e-75|gene:000000048	273
pdi:BDI_0662|rpmI|50S_ribosomal_protein_L35|K02916|Ribosome|Evalue:4.5e-21|gene:000000049	86
bsa:Bacsa_1681|no_gene_symbols|50S_ribosomal_protein_L20|K02887|Ribosome|Evalue:3.9e-52|gene:000000050	274
bvu:BVU_0770|no_gene_symbols|O-acetylhomoserine_(thiol)-lyase|K01740|Cysteine_and_methionine_metabolism;Metabolic_pathways|Evalue:1.7e-217|gene:000000051	477
k127_460|flag=0|multi=323.9039|len=67349_46|#|51131|#|51385|#|1|#|ID=2_46;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.576|unknown:000000005	148
bfr:BF2098|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.9e-169|gene:000000052	463
bvu:BVU_2004|no_gene_symbols|2-isopropylmalate_synthase|K01649|Valine,_leucine_and_isoleucine_biosynthesis;Pyruvate_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:2.6e-230|gene:000000053	453
ppn:Palpr_0053|no_gene_symbols|3-isopropylmalate_dehydratase_large_subunit_(EC:4.2.1.33)|K01703|Valine,_leucine_and_isoleucine_biosynthesis;C5-Branched_dibasic_acid_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:1.6e-210|gene:000000054	486
pdi:BDI_2062|no_gene_symbols|3-isopropylmalate_dehydratase_small_subunit|K01704|Valine,_leucine_and_isoleucine_biosynthesis;C5-Branched_dibasic_acid_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:1.5e-88|gene:000000055	335
afd:Alfi_1453|no_gene_symbols|isopropylmalate/homocitrate/citramalate_synthase|K09011|Valine,_leucine_and_isoleucine_biosynthesis;Metabolic_pathways;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:2.9e-192|gene:000000056	464
bvu:BVU_2008|no_gene_symbols|3-isopropylmalate_dehydrogenase|K00052|Valine,_leucine_and_isoleucine_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;2-Oxocarboxylic_acid_metabolism;Biosynthesis_of_amino_acids|Evalue:2.0e-176|gene:000000057	388
ppn:Palpr_0426|no_gene_symbols|RNA_polymerase_sigma-24_subunit_ecf_subfamily|K03088|no_pathway_id|Evalue:1.2e-59|gene:000000058	312
bsa:Bacsa_1442|no_gene_symbols|GMP_synthase_(EC:6.3.5.2)|K01951|Purine_metabolism;Drug_metabolism-other_enzymes;Metabolic_pathways|Evalue:1.3e-269|gene:000000059	448
bvu:BVU_0039|no_gene_symbols|beta-xylosidase/alpha-L-arabinofuranosidase|K01209|Amino_sugar_and_nucleotide_sugar_metabolism;Biosynthesis_of_secondary_metabolites|Evalue:6.7e-131|gene:000000060	430
bsa:Bacsa_3467|no_gene_symbols|3-deoxy-D-manno-octulosonate_8-phosphate_phosphatase_(EC:2.7.7.43_3.1.3.45)|K00983|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:9.8e-54|gene:000000061	279
tfo:BFO_2525|no_gene_symbols|hypothetical_protein|K09125|no_pathway_id|Evalue:1.3e-64|gene:000000062	358
pdi:BDI_2508|no_gene_symbols|HAD_superfamily_hydrolase|K07025|no_pathway_id|Evalue:2.1e-24|gene:000000063	354
bth:BT_1840|hisS|histidyl-tRNA_synthetase_(EC:6.1.1.21)|K01892|Aminoacyl-tRNA_biosynthesis|Evalue:1.6e-181|gene:000000064	304
pdi:BDI_2401|no_gene_symbols|ABC_transporter_permease|K02066|no_pathway_id|Evalue:3.8e-73|gene:000000065	374
bsa:Bacsa_3063|no_gene_symbols|Phosphonate-transporting_ATPase_(EC:3.6.3.28)|K02065|no_pathway_id|Evalue:7.0e-94|gene:000000066	307
pru:PRU_2852|nrdG_2|anaerobic_ribonucleoside-triphosphate_reductase_activating_protein_(EC:1.97.1.-)|K04068|no_pathway_id|Evalue:1.6e-46|gene:000000067	276
pdi:BDI_3407|no_gene_symbols|anaerobic_ribonucleoside_triphosphate_reductase_(EC:1.17.4.2)|K00527|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways|Evalue:0.0e+00|gene:000000068	407
msu:MS1490|no_gene_symbols|hypothetical_protein|K07025|no_pathway_id|Evalue:4.7e-27|gene:000000069	286
bfg:BF638R_3041|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.9e-17|gene:000000070	196
bvu:BVU_2239|murB|UDP-N-acetylenolpyruvoylglucosamine_reductase_(EC:1.1.1.158)|K00075|Amino_sugar_and_nucleotide_sugar_metabolism;Peptidoglycan_biosynthesis;Metabolic_pathways|Evalue:2.5e-75|gene:000000071	342
pdi:BDI_0477|no_gene_symbols|UDP-N-acetylglucosamine_1-carboxyvinyltransferase_(EC:2.5.1.7)|K00790|Amino_sugar_and_nucleotide_sugar_metabolism;Peptidoglycan_biosynthesis;Metabolic_pathways|Evalue:1.2e-167|gene:000000072	406
bsa:Bacsa_1550|no_gene_symbols|RelA/SpoT_family_protein_(EC:2.7.6.5)|K00951|Purine_metabolism|Evalue:1.8e-227|gene:000000073	342
k127_513|flag=0|multi=253.9994|len=42835_12|#|12058|#|12912|#|1|#|ID=3_12;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.490|unknown:000000006	294
pdi:BDI_0357|no_gene_symbols|ribonuclease_BN|K07058|no_pathway_id|Evalue:2.6e-83|gene:000000074	367
pru:PRU_2834|no_gene_symbols|endoribonuclease_L-PSP|K07567|no_pathway_id|Evalue:5.9e-38|gene:000000075	190
pdi:BDI_0359|no_gene_symbols|serine_protease|no_ko_id|no_pathway_id|Evalue:2.2e-131|gene:000000076	327
bth:BT_4317|no_gene_symbols|lipoprotein|no_ko_id|no_pathway_id|Evalue:8.7e-28|gene:000000077	324
bfg:BF638R_2338|no_gene_symbols|putative_peptidase|no_ko_id|no_pathway_id|Evalue:3.7e-47|gene:000000078	355
k127_513|flag=0|multi=253.9994|len=42835_18|#|19254|#|19907|#|1|#|ID=3_18;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=10bp;gc_cont=0.466|unknown:000000007	308
bxy:BXY_44810|no_gene_symbols|Glycosyltransferases_probably_involved_in_cell_wall_biogenesis|no_ko_id|no_pathway_id|Evalue:2.0e-47|gene:000000079	344
pdt:Prede_2713|no_gene_symbols|dihydroneopterin_aldolase|K01633|Folate_biosynthesis;Metabolic_pathways|Evalue:7.2e-22|gene:000000080	192
bhl:Bache_3210|no_gene_symbols|cobalamin_synthesis_protein_P47K|no_ko_id|no_pathway_id|Evalue:7.0e-139|gene:000000081	365
pdi:BDI_2033|no_gene_symbols|ABC_transporter_ATP-binding_protein|K15738|no_pathway_id|Evalue:6.6e-172|gene:000000082	328
pdi:BDI_3598|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.8e-11|gene:000000083	164
bth:BT_4744|no_gene_symbols|multiple_inositol_polyphosphate_histidine_phosphatase_1|no_ko_id|no_pathway_id|Evalue:1.8e-54|gene:000000084	367
mrs:Murru_0336|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-53|gene:000000085	352
