target_name	normalized_abundance
tfo:BFO_1428|no_gene_symbols|Ser/Thr_phosphatase_family_protein|K03269|Lipopolysaccharide_biosynthesis;Metabolic_pathways|Evalue:1.6e-58|gene:000000001	755
bfg:BF638R_0492|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-38|gene:000000002	377
pdi:BDI_2299|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.7e-29|gene:000000003	624
k127_1235|flag=0|multi=656.9281|len=4078_5|#|2170|#|2580|#|-1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.477|unknown:000000001	515
pdi:BDI_3706|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.2e-11|gene:000000004	769
pdi:BDI_2770|rpsO|30S_ribosomal_protein_S15|K02956|Ribosome|Evalue:2.0e-27|gene:000000005	149
afd:Alfi_2135|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.7e-05|gene:000000006	671
pro:HMPREF0669_01841|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.9e-39|gene:000000007	1054
k127_3463|flag=0|multi=651.2407|len=12311_1|#|149|#|586|#|-1|#|ID=3_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.434|unknown:000000002	200
k127_3463|flag=0|multi=651.2407|len=12311_2|#|537|#|944|#|-1|#|ID=3_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.358|unknown:000000003	230
pmz:HMPREF0659_A7041|no_gene_symbols|RHS_repeat-associated_core_domain_protein|no_ko_id|no_pathway_id|Evalue:1.9e-67|gene:000000008	966
k127_3463|flag=0|multi=651.2407|len=12311_4|#|3878|#|4327|#|-1|#|ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.393|unknown:000000004	535
bfs:BF3764|no_gene_symbols|acylhydrolase|no_ko_id|no_pathway_id|Evalue:1.4e-69|gene:000000009	602
pru:PRU_2308|no_gene_symbols|glycosyl_hydrolase|no_ko_id|no_pathway_id|Evalue:9.2e-292|gene:000000010	973
amu:Amuc_0494|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-56|gene:000000011	578
bsa:Bacsa_0171|no_gene_symbols|N-acetyltransferase_GCN5|no_ko_id|no_pathway_id|Evalue:5.5e-66|gene:000000012	589
pit:PIN17_0523|trxA_1|thioredoxin|no_ko_id|no_pathway_id|Evalue:6.7e-22|gene:000000013	368
