target_name	normalized_abundance
bth:BT_1610|no_gene_symbols|DNA_polymerase_III_subunit_gamma/tau|K02343|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways;DNA_replication;Mismatch_repair;Homologous_recombination|Evalue:1.8e-146|gene:000000001	455
bhl:Bache_2329|no_gene_symbols|DEAD/DEAH_box_helicase_domain_protein|no_ko_id|no_pathway_id|Evalue:1.2e-145|gene:000000002	456
pgt:PGTDC60_2173|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.9e-45|gene:000000003	499
k127_237|flag=0|multi=321.9827|len=16723_4|#|5376|#|5996|#|1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.589|unknown:000000001	478
k127_237|flag=0|multi=321.9827|len=16723_5|#|5993|#|6496|#|1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538|unknown:000000002	323
osp:Odosp_0556|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-29|gene:000000004	246
smut:SMUGS5_09310|no_gene_symbols|zinc_transporter_ZupT|K07238|no_pathway_id|Evalue:9.2e-57|gene:000000005	492
pdi:BDI_3008|leuS|leucyl-tRNA_synthetase_(EC:6.1.1.4)|K01869|Aminoacyl-tRNA_biosynthesis|Evalue:0.0e+00|gene:000000006	559
bvu:BVU_1145|no_gene_symbols|quinolinate_synthetase|K03517|Nicotinate_and_nicotinamide_metabolism;Metabolic_pathways|Evalue:2.3e-131|gene:000000007	299
bxy:BXY_16650|no_gene_symbols|ABC-type_multidrug_transport_system_ATPase_component|K01990|no_pathway_id|Evalue:1.7e-85|gene:000000008	440
k127_237|flag=0|multi=321.9827|len=16723_11|#|13241|#|14092|#|1|#|ID=1_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.440|unknown:000000003	585
bth:BT_1304|no_gene_symbols|transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:5.8e-30|gene:000000009	306
k127_237|flag=0|multi=321.9827|len=16723_13|#|14469|#|15287|#|1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.436|unknown:000000004	404
k127_237|flag=0|multi=321.9827|len=16723_14|#|15589|#|16353|#|-1|#|ID=1_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586|unknown:000000005	357
osp:Odosp_2570|no_gene_symbols|TonB-dependent_receptor_plug|no_ko_id|no_pathway_id|Evalue:7.6e-198|gene:000000010	462
osp:Odosp_2571|no_gene_symbols|RagB/SusD_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:5.2e-88|gene:000000011	477
k127_417|flag=0|multi=296.2218|len=52617_4|#|3788|#|4699|#|1|#|ID=2_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.416|unknown:000000006	394
osp:Odosp_2573|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.1e-27|gene:000000012	374
scn:Solca_0972|no_gene_symbols|thiol-disulfide_isomerase-like_thioredoxin|no_ko_id|no_pathway_id|Evalue:3.5e-33|gene:000000013	333
osp:Odosp_2574|no_gene_symbols|thioredoxin|no_ko_id|no_pathway_id|Evalue:1.4e-39|gene:000000014	451
