target_name	normalized_abundance
k127_310|flag=0|multi=731.9869|len=19429_1|#|3|#|623|#|1|#|ID=1_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.567|unknown:000000001	738
pdi:BDI_2807|no_gene_symbols|oxidoreductase|K00174|Citrate_cycle(TCA_cycle);Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:1.6e-234|gene:000000001	754
tfo:BFO_1761|no_gene_symbols|thiamine_pyrophosphate_enzyme_C-terminal_TPP_binding_domain-containing_protein|K00175|Citrate_cycle(TCA_cycle);Carbon_fixation_pathways_in_prokaryotes;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:2.9e-140|gene:000000002	906
pdi:BDI_1743|no_gene_symbols|chloride_channel_protein|K03281|no_pathway_id|Evalue:2.0e-45|gene:000000003	787
ash:AL1_18260|no_gene_symbols|Outer_membrane_protein/protective_antigen_OMA87|no_ko_id|no_pathway_id|Evalue:1.1e-195|gene:000000004	1043
bfs:BF3101|ruvC|Holliday_junction_resolvase_(EC:3.1.22.4)|K01159|Homologous_recombination|Evalue:9.7e-62|gene:000000005	525
k127_310|flag=0|multi=731.9869|len=19429_7|#|8083|#|8382|#|-1|#|ID=1_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.550|unknown:000000002	394
tfo:BFO_1042|no_gene_symbols|putative_PGL/P-HBAD_biosynthesis_glycosyltransferase|no_ko_id|no_pathway_id|Evalue:6.2e-63|gene:000000006	848
pdi:BDI_3760|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-77|gene:000000007	766
bth:BT_0426|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.5e-45|gene:000000008	840
pdi:BDI_2717|no_gene_symbols|Na+/H+_antiporter|K03315|no_pathway_id|Evalue:5.2e-98|gene:000000009	992
tfo:BFO_2021|no_gene_symbols|arylsulfatase|no_ko_id|no_pathway_id|Evalue:9.7e-32|gene:000000010	1094
pdi:BDI_2338|no_gene_symbols|glycoside_hydrolase_family_protein|no_ko_id|no_pathway_id|Evalue:7.4e-245|gene:000000011	1172
ppn:Palpr_1840|no_gene_symbols|metallophosphoesterase|K01081|Purine_metabolism;Pyrimidine_metabolism;Nicotinate_and_nicotinamide_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:1.5e-52|gene:000000012	1077
pru:PRU_2457|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.3e-71|gene:000000013	823
k127_739|flag=0|multi=767.8631|len=25669_2|#|983|#|2557|#|1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.416|unknown:000000003	795
pru:PRU_0923|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.4e-13|gene:000000014	623
bfr:BF1702|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.8e-93|gene:000000015	1014
bhl:Bache_2800|no_gene_symbols|polysaccharide_export_protein|no_ko_id|no_pathway_id|Evalue:3.7e-210|gene:000000016	1133
pgi:PG0048|ychF|GTP-dependent_nucleic_acid-binding_protein_EngD|K06942|no_pathway_id|Evalue:1.8e-164|gene:000000017	832
k127_739|flag=0|multi=767.8631|len=25669_7|#|7859|#|8407|#|1|#|ID=2_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639|unknown:000000004	699
bsa:Bacsa_1339|no_gene_symbols|family_2_glycosyl_transferase|no_ko_id|no_pathway_id|Evalue:1.7e-145|gene:000000018	942
pdi:BDI_0174|no_gene_symbols|nitroreductase|no_ko_id|no_pathway_id|Evalue:5.6e-42|gene:000000019	829
k127_739|flag=0|multi=767.8631|len=25669_10|#|9939|#|10457|#|1|#|ID=2_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603|unknown:000000005	674
bvu:BVU_2632|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.9e-24|gene:000000020	919
pit:PIN17_A0089|no_gene_symbols|OmpA_family_protein|no_ko_id|no_pathway_id|Evalue:7.8e-20|gene:000000021	725
pgi:PG1748|tkt|transketolase|K00615|Pentose_phosphate_pathway;Carbon_fixation_in_photosynthetic_organisms;Biosynthesis_of_ansamycins;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:5.8e-257|gene:000000022	840
bxy:BXY_15740|no_gene_symbols|Fucose_permease|K02429|no_pathway_id|Evalue:6.9e-182|gene:000000023	843
tfo:BFO_0243|no_gene_symbols|pyridoxal_phosphate_enzyme_YggS_family|K06997|no_pathway_id|Evalue:3.6e-51|gene:000000024	645
bxy:BXY_42980|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-46|gene:000000025	546
bsa:Bacsa_2869|no_gene_symbols|TonB-dependent_receptor_plug|no_ko_id|no_pathway_id|Evalue:5.9e-288|gene:000000026	1099
bsa:Bacsa_2870|no_gene_symbols|RagB/SusD_domain-containing_protein|no_ko_id|no_pathway_id|Evalue:5.9e-119|gene:000000027	925
k127_739|flag=0|multi=767.8631|len=25669_19|#|23130|#|25169|#|1|#|ID=2_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532|unknown:000000006	1134
pdi:BDI_2122|trmE|tRNA_modification_GTPase_TrmE|K03650|no_pathway_id|Evalue:1.6e-104|gene:000000028	847
bth:BT_0432|no_gene_symbols|endonuclease|K01173|Apoptosis|Evalue:1.1e-58|gene:000000029	764
ppn:Palpr_2071|no_gene_symbols|polyprenyl_synthetase|K13789|Terpenoid_backbone_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:1.2e-60|gene:000000030	556
bvu:BVU_1940|no_gene_symbols|hypothetical_protein|K03424|no_pathway_id|Evalue:5.0e-55|gene:000000031	673
bvu:BVU_2435|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-55|gene:000000032	858
bth:BT_2038|no_gene_symbols|cation_efflux_system_protein|no_ko_id|no_pathway_id|Evalue:7.0e-45|gene:000000033	736
bsa:Bacsa_1319|no_gene_symbols|CzcA_family_heavy_metal_efflux_pump|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000034	1001
bth:BT_2040|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.7e-19|gene:000000035	686
ppn:Palpr_0146|no_gene_symbols|superoxide_dismutase_(EC:1.15.1.1)|K04564|Peroxisome;Huntington's_disease|Evalue:1.2e-66|gene:000000036	497
ppn:Palpr_1813|no_gene_symbols|cellobiose_phosphorylase_(EC:2.4.1.20)|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000037	958
k127_1087|flag=0|multi=625.5427|len=21606_11|#|15182|#|15901|#|-1|#|ID=3_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586|unknown:000000007	655
