target_name	normalized_abundance
afd:Alfi_2581|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.4e-07|gene:000000001	273
bvu:BVU_0280|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-71|gene:000000002	931
bhl:Bache_0522|no_gene_symbols|glycoside_hydrolase_3|K05349|Cyanoamino_acid_metabolism;Starch_and_sucrose_metabolism;Phenylpropanoid_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:4.5e-311|gene:000000003	969
bsa:Bacsa_1681|no_gene_symbols|50S_ribosomal_protein_L20|K02887|Ribosome|Evalue:1.1e-51|gene:000000004	260
pdi:BDI_0662|rpmI|50S_ribosomal_protein_L35|K02916|Ribosome|Evalue:3.1e-22|gene:000000005	93
pdi:BDI_0661|infC|translation_initiation_factor_IF-3|K02520|no_pathway_id|Evalue:4.4e-67|gene:000000006	567
pdi:BDI_0660|thrS|threonyl-tRNA_synthetase|K01868|Aminoacyl-tRNA_biosynthesis|Evalue:7.3e-302|gene:000000007	925
pru:PRU_2063|no_gene_symbols|family_43_glycosyl_hydrolase|no_ko_id|no_pathway_id|Evalue:7.6e-188|gene:000000008	900
k127_1443|flag=0|multi=708.7963|len=9082_1|#|3|#|785|#|-1|#|ID=2_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.444|unknown:000000001	671
k127_1443|flag=0|multi=708.7963|len=9082_2|#|782|#|3304|#|-1|#|ID=2_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.452|unknown:000000002	1045
pdi:BDI_3042|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-21|gene:000000009	920
pdi:BDI_1616|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.1e-36|gene:000000010	673
afd:Alfi_2758|no_gene_symbols|acyl-ACP_thioesterase|no_ko_id|no_pathway_id|Evalue:1.8e-22|gene:000000011	770
pdi:BDI_0184|no_gene_symbols|peptidyl-prolyl_cis-trans_isomerase|K03770|no_pathway_id|Evalue:3.1e-56|gene:000000012	845
k127_1443|flag=0|multi=708.7963|len=9082_7|#|8655|#|9080|#|-1|#|ID=2_7;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.552|unknown:000000003	383
tfo:BFO_1832|no_gene_symbols|putative_cardiolipin_synthetase|K06131|Glycerophospholipid_metabolism;Metabolic_pathways|Evalue:8.9e-111|gene:000000013	1093
bfg:BF638R_1069|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.0e-39|gene:000000014	748
bsa:Bacsa_1857|no_gene_symbols|YjeF-like_protein|no_ko_id|no_pathway_id|Evalue:3.2e-90|gene:000000015	828
afd:Alfi_3251|no_gene_symbols|homoserine_dehydrogenase_(EC:1.1.1.3)|K00003|Glycine,_serine,_and_threonine_metabolism;Cysteine_and_methionine_metabolism;Lysine_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:4.2e-162|gene:000000016	1035
afd:Alfi_3250|no_gene_symbols|homoserine_O-acetyltransferase_(EC:2.3.1.31)|K00641|Cysteine_and_methionine_metabolism;Metabolic_pathways|Evalue:8.7e-137|gene:000000017	871
oac:Oscil6304_2262|no_gene_symbols|O-acetylhomoserine_sulfhydrylase_(EC:2.5.1.49)|K01740|Cysteine_and_methionine_metabolism;Metabolic_pathways|Evalue:4.8e-132|gene:000000018	939
osp:Odosp_2779|no_gene_symbols|periplasmic_binding_protein|K02016|ABC_transporters|Evalue:3.2e-132|gene:000000019	813
osp:Odosp_2782|no_gene_symbols|transport_system_permease|K02015|ABC_transporters|Evalue:2.7e-111|gene:000000020	954
osp:Odosp_2783|no_gene_symbols|Iron-chelate-transporting_ATPase_(EC:3.6.3.34)|no_ko_id|no_pathway_id|Evalue:1.1e-93|gene:000000021	950
osp:Odosp_2784|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.8e-63|gene:000000022	620
k127_1514|flag=0|multi=774.0957|len=23572_13|#|12285|#|12695|#|-1|#|ID=3_13;partial=00;start_type=ATG;rbs_motif=AACAA;rbs_spacer=10bp;gc_cont=0.494|unknown:000000004	629
bsa:Bacsa_0892|no_gene_symbols|alpha-L-fucosidase_(EC:3.2.1.51)|K15923|Other_glycan_degradation|Evalue:5.6e-283|gene:000000023	1183
pru:PRU_0972|no_gene_symbols|FKBP_family_peptidyl-prolyl_cis-trans_isomerase|no_ko_id|no_pathway_id|Evalue:7.6e-44|gene:000000024	515
psu:Psesu_2290|no_gene_symbols|glycoside_hydrolase_family_protein|no_ko_id|no_pathway_id|Evalue:5.9e-101|gene:000000025	1023
bxy:BXY_29230|no_gene_symbols|Beta-xylosidase|no_ko_id|no_pathway_id|Evalue:1.4e-171|gene:000000026	1116
bth:BT_2276|no_gene_symbols|permease|no_ko_id|no_pathway_id|Evalue:9.3e-52|gene:000000027	1091
ash:AL1_04820|no_gene_symbols|FOG:_WD40-like_repeat|no_ko_id|no_pathway_id|Evalue:2.7e-72|gene:000000028	1018
pdn:HMPREF9137_0402|rpmH|50S_ribosomal_protein_L34|K02914|Ribosome|Evalue:1.6e-13|gene:000000029	44
bsa:Bacsa_1818|no_gene_symbols|Glutamate_synthase_(NADPH)_(EC:1.4.1.13)|K00266|Alanine,_aspartate,_and_glutamate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:7.5e-149|gene:000000030	1094
k127_1514|flag=0|multi=774.0957|len=23572_22|#|23076|#|23363|#|1|#|ID=3_22;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.573|unknown:000000005	338
bxy:BXY_36520|no_gene_symbols|Type_I_restriction-modification_system_methyltransferase_subunit_(EC:2.1.1.72)|K03427|no_pathway_id|Evalue:1.2e-157|gene:000000031	799
bxy:BXY_36510|no_gene_symbols|type_I_site-specific_deoxyribonuclease_HsdR_family_(EC:3.1.21.3)|K01153|no_pathway_id|Evalue:0.0e+00|gene:000000032	1029
bvu:BVU_3740|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-18|gene:000000033	213
cmr:Cycma_4295|no_gene_symbols|excisionase|no_ko_id|no_pathway_id|Evalue:4.5e-14|gene:000000034	225
k127_1580|flag=0|multi=589.8601|len=15592_5|#|5283|#|5540|#|1|#|ID=4_5;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.512|unknown:000000006	262
bfr:BF2457|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-30|gene:000000035	567
bfr:BF2456|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-07|gene:000000036	358
k127_1580|flag=0|multi=589.8601|len=15592_8|#|6357|#|6677|#|1|#|ID=4_8;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.660|unknown:000000007	366
k127_1580|flag=0|multi=589.8601|len=15592_9|#|6683|#|7183|#|1|#|ID=4_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.523|unknown:000000008	635
k127_1580|flag=0|multi=589.8601|len=15592_10|#|7170|#|7568|#|1|#|ID=4_10;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=13bp;gc_cont=0.612|unknown:000000009	398
k127_1580|flag=0|multi=589.8601|len=15592_11|#|7596|#|8066|#|1|#|ID=4_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586|unknown:000000010	403
k127_1580|flag=0|multi=589.8601|len=15592_12|#|8063|#|8362|#|1|#|ID=4_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603|unknown:000000011	167
k127_1580|flag=0|multi=589.8601|len=15592_13|#|8775|#|8999|#|1|#|ID=4_13;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=7bp;gc_cont=0.427|unknown:000000012	112
k127_1580|flag=0|multi=589.8601|len=15592_14|#|8909|#|9106|#|-1|#|ID=4_14;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=14bp;gc_cont=0.465|unknown:000000013	72
cls:CXIVA_01700|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.1e-26|gene:000000037	767
k127_1580|flag=0|multi=589.8601|len=15592_16|#|12441|#|14732|#|1|#|ID=4_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.620|unknown:000000014	804
k127_1580|flag=0|multi=589.8601|len=15592_17|#|14725|#|15015|#|1|#|ID=4_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595|unknown:000000015	308
k127_1580|flag=0|multi=589.8601|len=15592_18|#|15064|#|15591|#|1|#|ID=4_18;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644|unknown:000000016	326
rbi:RB2501_02945|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-16|gene:000000038	1051
ppn:Palpr_3010|no_gene_symbols|alpha_amylase|no_ko_id|no_pathway_id|Evalue:3.3e-122|gene:000000039	1147
pdi:BDI_2279|rpsU|30S_ribosomal_protein_S21|K02970|Ribosome|Evalue:3.4e-18|gene:000000040	88
bxy:BXY_32220|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.8e-49|gene:000000041	755
fte:Fluta_3727|no_gene_symbols|hypothetical_protein|K09805|no_pathway_id|Evalue:3.5e-52|gene:000000042	809
pah:Poras_0290|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.6e-82|gene:000000043	960
bvu:BVU_3634|rplU|50S_ribosomal_protein_L21|K02888|Ribosome|Evalue:2.2e-33|gene:000000044	296
ppn:Palpr_1281|no_gene_symbols|50S_ribosomal_protein_L25|K02899|Ribosome|Evalue:4.8e-31|gene:000000045	228
k127_1766|flag=0|multi=726.9907|len=61156_9|#|11902|#|13077|#|1|#|ID=5_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555|unknown:000000017	987
cpb:Cphamn1_1620|tpx|thiol_peroxidase|K11065|no_pathway_id|Evalue:2.6e-49|gene:000000046	682
bhl:Bache_0254|no_gene_symbols|ROK_family_protein|K00845|Glycolysis/Gluconeogenesis;Galactose_metabolism;Starch_and_sucrose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Streptomycin_biosynthesis;Butirosin_and_neomycin_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Carbon_metabolism|Evalue:4.3e-131|gene:000000047	957
bvu:BVU_2896|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-27|gene:000000048	1055
bxy:BXY_34210|no_gene_symbols|glycogen_synthase_(UDP-glucose)_(EC:2.4.1.21)|K00703|Starch_and_sucrose_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:4.7e-77|gene:000000049	897
pdi:BDI_3793|no_gene_symbols|thiol:disulfide_interchange_protein|K04084|no_pathway_id|Evalue:1.3e-18|gene:000000050	418
pdi:BDI_3793|no_gene_symbols|thiol:disulfide_interchange_protein|K04084|no_pathway_id|Evalue:1.7e-189|gene:000000051	969
bsa:Bacsa_1513|no_gene_symbols|MazG_family_protein|K02428|Purine_metabolism;Pyrimidine_metabolism;Metabolic_pathways|Evalue:6.6e-100|gene:000000052	747
tfo:BFO_1535|no_gene_symbols|DNA_topoisomerase|K03169|no_pathway_id|Evalue:7.7e-241|gene:000000053	830
k127_1766|flag=0|multi=726.9907|len=61156_18|#|22653|#|22826|#|1|#|ID=5_18;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=8bp;gc_cont=0.466|unknown:000000018	87
bvu:BVU_1311|no_gene_symbols|D-alanyl-D-alanine_dipeptidase|K08641|no_pathway_id|Evalue:1.9e-55|gene:000000054	695
bth:BT_1353|no_gene_symbols|glycosyltransferase|no_ko_id|no_pathway_id|Evalue:7.0e-46|gene:000000055	1052
tfo:BFO_1303|no_gene_symbols|putative_S-adenosylmethionine:tRNA_ribosyltransferase-isomerase|K07568|no_pathway_id|Evalue:7.2e-122|gene:000000056	887
pdt:Prede_1536|no_gene_symbols|DNA/RNA_helicase_superfamily_I|K03657|Nucleotide_excision_repair;Mismatch_repair|Evalue:3.5e-76|gene:000000057	1048
ppn:Palpr_2119|no_gene_symbols|glycoside_hydrolase|K01811|no_pathway_id|Evalue:2.2e-284|gene:000000058	1101
pgt:PGTDC60_1366|no_gene_symbols|putative_lipoprotein|no_ko_id|no_pathway_id|Evalue:2.5e-12|gene:000000059	590
pro:HMPREF0669_01841|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.6e-52|gene:000000060	1103
bxy:BXY_12870|no_gene_symbols|Serine_proteases_of_the_peptidase_family_S9A_(EC:3.4.21.26)|K01322|no_pathway_id|Evalue:1.1e-234|gene:000000061	1069
bvu:BVU_2380|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.5e-07|gene:000000062	1011
pdt:Prede_0479|no_gene_symbols|metal-dependent_hydrolase_beta-lactamase_superfamily_I|K06167|Phosphonate_and_phosphinate_metabolism|Evalue:4.7e-71|gene:000000063	869
pdn:HMPREF9137_0720|no_gene_symbols|arylsulfatase_(EC:3.1.6.-)|no_ko_id|no_pathway_id|Evalue:6.3e-66|gene:000000064	987
