target_name	normalized_abundance
bxy:BXY_16310|no_gene_symbols|sulfate_adenylyltransferase_subunit_1_(EC:2.7.7.4)|no_ko_id|no_pathway_id|Evalue:2.5e-256|gene:000000001	33
bth:BT_0416|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.3e-214|gene:000000002	24
bxy:BXY_16330|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:7.7e-183|gene:000000003	30
bxy:BXY_16340|no_gene_symbols|Outer_membrane_protein_and_related_peptidoglycan-associated_(lipo)proteins|no_ko_id|no_pathway_id|Evalue:1.2e-211|gene:000000004	32
bxy:BXY_16350|no_gene_symbols|conserved_hypothetical_protein_TIGR00250|K07447|no_pathway_id|Evalue:5.4e-69|gene:000000005	20
bxy:BXY_16360|no_gene_symbols|peptide_deformylase_(EC:3.5.1.88)|K01462|no_pathway_id|Evalue:4.2e-101|gene:000000006	28
bxy:BXY_16370|no_gene_symbols|Tetratricopeptide_repeat.|no_ko_id|no_pathway_id|Evalue:6.4e-139|gene:000000007	35
bxy:BXY_16380|no_gene_symbols|threonyl-tRNA_synthetase/Ser-tRNA(Thr)_hydrolase_(EC:3.1.1.-_6.1.1.3)|K01868|Aminoacyl-tRNA_biosynthesis|Evalue:0.0e+00|gene:000000008	36
bxy:BXY_16390|no_gene_symbols|bacterial_translation_initiation_factor_3_(bIF-3)|K02520|no_pathway_id|Evalue:1.2e-101|gene:000000009	21
bth:BT_0424|rpmI|50S_ribosomal_protein_L35|K02916|Ribosome|Evalue:1.4e-27|gene:000000010	6
bth:BT_0425|rplT|50S_ribosomal_protein_L20|K02887|Ribosome|Evalue:2.8e-58|gene:000000011	16
bxy:BXY_16430|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-147|gene:000000012	25
bxy:BXY_16440|no_gene_symbols|xanthine_phosphoribosyltransferase_(EC:2.4.2.22)|K03816|Purine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:9.7e-101|gene:000000013	31
bth:BT_0428|no_gene_symbols|phenylacetate-coenzyme_A_ligase|K01912|Phenylalanine_metabolism;Microbial_metabolism_in_diverse_environments|Evalue:2.0e-239|gene:000000014	30
bxy:BXY_16470|no_gene_symbols|Pyruvate:ferredoxin_oxidoreductase_and_related_2-oxoacid:ferredoxin_oxidoreductases_gamma_subunit_(EC:1.2.7.8)|K00180|no_pathway_id|Evalue:2.9e-100|gene:000000015	33
bxy:BXY_16480|no_gene_symbols|Indolepyruvate_ferredoxin_oxidoreductase_alpha_and_beta_subunits_(EC:1.2.7.8)|K00179|no_pathway_id|Evalue:2.4e-306|gene:000000016	34
bxy:BXY_16490|no_gene_symbols|Predicted_periplasmic_solute-binding_protein|K07082|no_pathway_id|Evalue:3.4e-189|gene:000000017	36
bxy:BXY_16500|no_gene_symbols|DNA/RNA_endonuclease_G_NUC1|K01173|Apoptosis|Evalue:3.1e-138|gene:000000018	31
bxy:BXY_16510|no_gene_symbols|hypothetical_protein|K09765|no_pathway_id|Evalue:4.2e-112|gene:000000019	21
bxy:BXY_16520|no_gene_symbols|Protein_of_unknown_function_(DUF3352)./MORN_repeat_variant.|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000020	28
bth:BT_0433|no_gene_symbols|xylose_repressor|no_ko_id|no_pathway_id|Evalue:1.5e-220|gene:000000021	27
bxy:BXY_16550|no_gene_symbols|FAD_binding_domain.|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000022	30
bxy:BXY_16560|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.2e-213|gene:000000023	27
bth:BT_0436|no_gene_symbols|arabinose-proton_symporter|no_ko_id|no_pathway_id|Evalue:8.1e-161|gene:000000024	31
bth:BT_0541|no_gene_symbols|polyphosphate_kinase_(EC:2.7.4.1)|K00937|Oxidative_phosphorylation;RNA_degradation|Evalue:1.9e-103|gene:000000025	20
bth:BT_0542|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-89|gene:000000026	11
bth:BT_0543|no_gene_symbols|glutamine_synthetase|K01915|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;Glyoxylate_and_dicarboxylate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids;Two-component_system;Glutamatergic_synapse;GABAergic_synapse|Evalue:0.0e+00|gene:000000027	33
bsa:Bacsa_2485|no_gene_symbols|ammonium_transporter|K03320|no_pathway_id|Evalue:1.2e-184|gene:000000028	32
bvu:BVU_4003|no_gene_symbols|nitrogen_regulatory_protein_P-II|K04751|Two-component_system|Evalue:3.2e-54|gene:000000029	24
bth:BT_0546|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.1e-124|gene:000000030	25
bxy:BXY_01110|no_gene_symbols|LL-diaminopimelate_aminotransferase_apoenzyme_(EC:2.6.1.83)|K10206|Lysine_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Biosynthesis_of_amino_acids|Evalue:4.9e-243|gene:000000031	36
bxy:BXY_01120|no_gene_symbols|diaminopimelate_epimerase_(EC:5.1.1.7)|K01778|Lysine_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:1.3e-143|gene:000000032	30
bxy:BXY_01130|no_gene_symbols|Thioredoxin.|no_ko_id|no_pathway_id|Evalue:4.4e-49|gene:000000033	13
bxy:BXY_01140|no_gene_symbols|Glycerophosphoryl_diester_phosphodiesterase_(EC:3.1.4.46)|K01126|Glycerophospholipid_metabolism|Evalue:5.0e-137|gene:000000034	25
bxy:BXY_01150|no_gene_symbols|asparagine_synthase_(glutamine-hydrolyzing)_(EC:6.3.5.4)|K01953|Alanine,_aspartate,_and_glutamate_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:0.0e+00|gene:000000035	37
bxy:BXY_01160|no_gene_symbols|glutamate_synthase_(NADH)_small_subunit_(EC:1.4.1.14_1.4.1.13)|K00266|Alanine,_aspartate,_and_glutamate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:2.4e-259|gene:000000036	22
bxy:BXY_01170|no_gene_symbols|glutamate_synthase_(NADH)_large_subunit_(EC:1.4.1.13_1.4.1.14)|K00265|Alanine,_aspartate,_and_glutamate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments;Biosynthesis_of_amino_acids|Evalue:0.0e+00|gene:000000037	22
hhy:Halhy_1578|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.8e-23|gene:000000038	13
bfs:BF2302|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.7e-13|gene:000000039	15
k127_10459|flag=1|multi=11.0000|len=8529_3|#|1708|#|1878|#|-1|#|ID=3_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;gc_cont=0.345|unknown:000000001	5
bxy:BXY_08000|no_gene_symbols|Site-specific_recombinase_XerD|no_ko_id|no_pathway_id|Evalue:8.9e-229|gene:000000040	31
bxy:BXY_07990|no_gene_symbols|Response_regulator_of_the_LytR/AlgR_family|no_ko_id|no_pathway_id|Evalue:7.6e-124|gene:000000041	20
bxy:BXY_07980|no_gene_symbols|Putative_regulator_of_cell_autolysis|no_ko_id|no_pathway_id|Evalue:2.1e-194|gene:000000042	36
