target_name	normalized_abundance
tfo:BFO_1428|no_gene_symbols|Ser/Thr_phosphatase_family_protein|K03269|Lipopolysaccharide_biosynthesis;Metabolic_pathways|Evalue:1.6e-58|gene:000000001	29
bfg:BF638R_0492|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.3e-38|gene:000000002	27
pdi:BDI_2299|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:4.7e-29|gene:000000003	63
k127_1235|flag=0|multi=656.9281|len=4078_5|#|2170|#|2580|#|-1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.477|unknown:000000001	33
pdi:BDI_3706|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:2.2e-11|gene:000000004	36
pdi:BDI_2770|rpsO|30S_ribosomal_protein_S15|K02956|Ribosome|Evalue:2.0e-27|gene:000000005	183
afd:Alfi_2135|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.7e-05|gene:000000006	26
pro:HMPREF0669_01841|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:5.9e-39|gene:000000007	33
k127_3463|flag=0|multi=651.2407|len=12311_1|#|149|#|586|#|-1|#|ID=3_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.434|unknown:000000002	29
k127_3463|flag=0|multi=651.2407|len=12311_2|#|537|#|944|#|-1|#|ID=3_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.358|unknown:000000003	17
pmz:HMPREF0659_A7041|no_gene_symbols|RHS_repeat-associated_core_domain_protein|no_ko_id|no_pathway_id|Evalue:1.9e-67|gene:000000008	30
k127_3463|flag=0|multi=651.2407|len=12311_4|#|3878|#|4327|#|-1|#|ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.393|unknown:000000004	22
bfs:BF3764|no_gene_symbols|acylhydrolase|no_ko_id|no_pathway_id|Evalue:1.4e-69|gene:000000009	29
pru:PRU_2308|no_gene_symbols|glycosyl_hydrolase|no_ko_id|no_pathway_id|Evalue:9.2e-292|gene:000000010	46
amu:Amuc_0494|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.1e-56|gene:000000011	30
bsa:Bacsa_0171|no_gene_symbols|N-acetyltransferase_GCN5|no_ko_id|no_pathway_id|Evalue:5.5e-66|gene:000000012	34
pit:PIN17_0523|trxA_1|thioredoxin|no_ko_id|no_pathway_id|Evalue:6.7e-22|gene:000000013	21
pru:PRU_1567|no_gene_symbols|iron-sulfur_cluster-binding_protein|no_ko_id|no_pathway_id|Evalue:5.6e-95|gene:000000014	28
pru:PRU_1566|no_gene_symbols|LysR_family_transcriptional_regulator|K04761|no_pathway_id|Evalue:1.8e-120|gene:000000015	22
k127_3463|flag=0|multi=651.2407|len=12311_12|#|10684|#|10842|#|1|#|ID=3_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484|unknown:000000005	23
ccm:Ccan_04310|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.2e-44|gene:000000016	22
bfr:BF3648|no_gene_symbols|glycosyltransferase|no_ko_id|no_pathway_id|Evalue:1.5e-64|gene:000000017	20
fsu:Fisuc_0961|no_gene_symbols|nucleotide_sugar_dehydrogenase_(EC:1.1.1.22)|K00012|Pentose_and_glucuronate_interconversions;Ascorbate_and_aldarate_metabolism;Starch_and_sucrose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:2.6e-194|gene:000000018	38
bfs:BF1903|wcfX|LPS_biosynthesis_UDP-glucuronic_acid_epimerase|K08679|Starch_and_sucrose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways|Evalue:4.2e-150|gene:000000019	31
bhl:Bache_2457|no_gene_symbols|nucleotide_sugar_dehydrogenase_(EC:1.1.1.22)|K02472|Amino_sugar_and_nucleotide_sugar_metabolism|Evalue:4.5e-164|gene:000000020	38
tfo:BFO_1050|no_gene_symbols|UDP-N-acetylglucosamine_2-epimerase|no_ko_id|no_pathway_id|Evalue:6.3e-155|gene:000000021	27
bvu:BVU_0702|no_gene_symbols|tyrosine-protein_kinase_ptk|no_ko_id|no_pathway_id|Evalue:3.4e-187|gene:000000022	30
bvu:BVU_0703|no_gene_symbols|BexD/CtrA/VexA_family_polysaccharide_export_protein|K01991|no_pathway_id|Evalue:2.6e-72|gene:000000023	35
pdi:BDI_3242|no_gene_symbols|LPS_biosynthesis_glycosyltransferase|no_ko_id|no_pathway_id|Evalue:1.2e-86|gene:000000024	39
k127_3500|flag=0|multi=749.3103|len=22701_9|#|11004|#|11183|#|1|#|ID=4_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.450|unknown:000000006	39
pdi:BDI_3031|no_gene_symbols|sulfate_transporter_permease|K03321|no_pathway_id|Evalue:2.2e-161|gene:000000025	24
k127_3500|flag=0|multi=749.3103|len=22701_11|#|13178|#|13393|#|1|#|ID=4_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.500|unknown:000000007	122
