target_name	normalized_abundance
bvu:BVU_0638|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.0e-27|gene:000000001	43
pdi:BDI_2824|no_gene_symbols|transmembrane_transport_protein|no_ko_id|no_pathway_id|Evalue:6.9e-77|gene:000000002	32
bsa:Bacsa_1979|no_gene_symbols|regulatory_protein_MarR|no_ko_id|no_pathway_id|Evalue:4.2e-16|gene:000000003	23
sbu:SpiBuddy_0153|no_gene_symbols|DSBA_oxidoreductase|no_ko_id|no_pathway_id|Evalue:8.9e-72|gene:000000004	22
k127_192|flag=0|multi=912.1091|len=21287_5|#|3498|#|4646|#|-1|#|ID=1_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.400|unknown:000000001	95
pdi:BDI_2329|no_gene_symbols|lysophospholipase|no_ko_id|no_pathway_id|Evalue:1.8e-81|gene:000000005	122
bfs:BF3634|rprY|two-component_system_transcriptional_regulator|no_ko_id|no_pathway_id|Evalue:5.7e-111|gene:000000006	1047
bth:BT_2166|no_gene_symbols|two-component_system_sensor_histidine_kinase|no_ko_id|no_pathway_id|Evalue:3.0e-127|gene:000000007	178
bfr:BF1259|no_gene_symbols|alkyl_hydroperoxide_reductase|K03386|no_pathway_id|Evalue:8.7e-78|gene:000000008	166
osp:Odosp_0598|no_gene_symbols|Inositol-phosphate_phosphatase_(EC:3.1.3.25)|K01092|Streptomycin_biosynthesis;Inositol_phosphate_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Phosphatidylinositol_signaling_system|Evalue:2.7e-66|gene:000000009	70
afd:Alfi_1186|no_gene_symbols|signal_transduction_histidine_kinase|no_ko_id|no_pathway_id|Evalue:2.0e-54|gene:000000010	52
bxy:BXY_02870|no_gene_symbols|Predicted_permease|K07085|no_pathway_id|Evalue:1.8e-163|gene:000000011	74
k127_192|flag=0|multi=912.1091|len=21287_13|#|14302|#|15036|#|1|#|ID=1_13;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=9bp;gc_cont=0.465|unknown:000000002	531
k127_192|flag=0|multi=912.1091|len=21287_14|#|15033|#|15491|#|1|#|ID=1_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.475|unknown:000000003	413
pru:PRU_0787|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.4e-248|gene:000000012	167
bfg:BF638R_2636|uvrB|UvrABC_SOS-repair_system_protein_B|K03702|Nucleotide_excision_repair|Evalue:7.1e-258|gene:000000013	114
bsa:Bacsa_1662|no_gene_symbols|Enoyl-ACP_reductase_(NADH)_(EC:1.3.1.9)|K00208|Fatty_acid_biosynthesis;Biotin_metabolism;Metabolic_pathways;Fatty_acid_metabolism|Evalue:5.6e-137|gene:000000014	221
k127_192|flag=0|multi=912.1091|len=21287_18|#|20909|#|21286|#|-1|#|ID=1_18;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362|unknown:000000004	118
bxy:BXY_27330|no_gene_symbols|FeS_assembly_ATPase_SufC|K09013|no_pathway_id|Evalue:2.0e-109|gene:000000015	166
bfs:BF0224|no_gene_symbols|ABC_transporter|K09015|no_pathway_id|Evalue:2.1e-122|gene:000000016	110
bth:BT_3409|no_gene_symbols|cysteine_desulfurase|K11717|Selenocompound_metabolism;Thiamine_metabolism;Metabolic_pathways|Evalue:1.9e-154|gene:000000017	112
trs:Terro_2837|no_gene_symbols|glycosyl_transferase_family_protein|no_ko_id|no_pathway_id|Evalue:1.2e-15|gene:000000018	113
tfo:BFO_2570|no_gene_symbols|putative_peroxiredoxin_bcp|K03564|no_pathway_id|Evalue:1.7e-44|gene:000000019	250
sli:Slin_5374|no_gene_symbols|glycoside_hydrolase_family_protein|no_ko_id|no_pathway_id|Evalue:4.0e-115|gene:000000020	243
bvu:BVU_1815|no_gene_symbols|carbohydrate_esterase_family_8_protein|K01051|Pentose_and_glucuronate_interconversions;Starch_and_sucrose_metabolism;Metabolic_pathways|Evalue:2.5e-84|gene:000000021	189
bsa:Bacsa_3399|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.3e-283|gene:000000022	310
bth:BT_4145|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.7e-283|gene:000000023	231
bsa:Bacsa_3006|no_gene_symbols|glycosyl_hydrolase_family_protein|no_ko_id|no_pathway_id|Evalue:8.5e-149|gene:000000024	397
tfo:BFO_1379|no_gene_symbols|cytochrome_C_biogenesis_protein_transmembrane_region|K04084|no_pathway_id|Evalue:1.6e-193|gene:000000025	124
k127_463|flag=0|multi=910.9778|len=63773_12|#|16722|#|17309|#|1|#|ID=2_12;partial=00;start_type=TTG;rbs_motif=AAAAAA;rbs_spacer=15bp;gc_cont=0.468|unknown:000000005	63
pdi:BDI_0258|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:9.1e-35|gene:000000026	71
pdi:BDI_1743|no_gene_symbols|chloride_channel_protein|K03281|no_pathway_id|Evalue:5.9e-91|gene:000000027	99
