target_name	normalized_abundance
pdt:Prede_1299|no_gene_symbols|histidine_kinase|no_ko_id|no_pathway_id|Evalue:1.9e-72|gene:000000001	235
bvu:BVU_1313|no_gene_symbols|two-component_system_response_regulator|no_ko_id|no_pathway_id|Evalue:1.1e-50|gene:000000002	277
bth:BT_3361|no_gene_symbols|erythronate-4-phosphate_dehydrogenase|K03473|Vitamin_B6_metabolism;Metabolic_pathways|Evalue:2.2e-74|gene:000000003	187
k127_2261|flag=1|multi=345.2843|len=46377_4|#|2906|#|3856|#|-1|#|ID=1_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=14bp;gc_cont=0.502|unknown:000000001	192
bvu:BVU_1095|no_gene_symbols|phosphoribosylamine--glycine_ligase|K01945|Purine_metabolism;Metabolic_pathways;Biosynthesis_of_secondary_metabolites|Evalue:6.3e-154|gene:000000004	628
pdi:BDI_3093|no_gene_symbols|N6-adenine-specific_DNA_methylase|K07444|no_pathway_id|Evalue:1.1e-125|gene:000000005	413
ppn:Palpr_2398|no_gene_symbols|serine_O-acetyltransferase_(EC:2.3.1.30)|K00640|Cysteine_and_methionine_metabolism;Sulfur_metabolism;Metabolic_pathways;Microbial_metabolism_in_diverse_environments;Carbon_metabolism;Biosynthesis_of_amino_acids|Evalue:6.4e-76|gene:000000006	331
bvu:BVU_3900|no_gene_symbols|potassium_channel_subunit|no_ko_id|no_pathway_id|Evalue:1.0e-48|gene:000000007	173
tfo:BFO_0933|no_gene_symbols|tetratricopeptide_repeat_protein|no_ko_id|no_pathway_id|Evalue:3.9e-142|gene:000000008	3699
bxy:BXY_27170|no_gene_symbols|arginine_decarboxylase_(EC:4.1.1.19)|K01585|Arginine_and_proline_metabolism;Metabolic_pathways|Evalue:8.6e-279|gene:000000009	901
bsa:Bacsa_0147|no_gene_symbols|tRNA_pseudouridine_synthase_A|K06173|no_pathway_id|Evalue:3.1e-75|gene:000000010	297
bvu:BVU_1414|no_gene_symbols|glutaminase|K01425|Alanine,_aspartate,_and_glutamate_metabolism;Arginine_and_proline_metabolism;D-Glutamine_and_D-glutamate_metabolism;Metabolic_pathways;Glutamatergic_synapse;GABAergic_synapse;Proximal_tubule_bicarbonate_reclamation;MicroRNAs_in_cancer|Evalue:1.3e-120|gene:000000011	315
bvu:BVU_2902|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.1e-204|gene:000000012	299
bvu:BVU_1485|no_gene_symbols|peptide_chain_release_factor_RF-2|K02836|no_pathway_id|Evalue:3.2e-152|gene:000000013	820
bsa:Bacsa_3314|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:6.5e-13|gene:000000014	446
k127_2261|flag=1|multi=345.2843|len=46377_16|#|18938|#|19078|#|1|#|ID=1_16;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.475|unknown:000000002	62
bfg:BF638R_3407|no_gene_symbols|putative_amino_acid_transport_related_membrane_protein|K03310|no_pathway_id|Evalue:3.0e-143|gene:000000015	247
bth:BT_1548|no_gene_symbols|phosphoglucomutase_phosphomannomutase|K01835|Glycolysis/Gluconeogenesis;Pentose_phosphate_pathway;Galactose_metabolism;Purine_metabolism;Starch_and_sucrose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Streptomycin_biosynthesis;Metabolic_pathways;Biosynthesis_of_secondary_metabolites;Microbial_metabolism_in_diverse_environments|Evalue:1.0e-201|gene:000000016	2636
k127_2261|flag=1|multi=345.2843|len=46377_19|#|23170|#|23334|#|-1|#|ID=1_19;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=8bp;gc_cont=0.576|unknown:000000003	260
