target_name	normalized_abundance
ekf:KO11_12037|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:3.4e-55|gene:000000001	55
ecr:ECIAI1_2191|yehI|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000002	165
eoh:ECO103_2591|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:0.0e+00|gene:000000003	135
eoc:CE10_2428|metG|methionyl-tRNA_synthetase|K01874|Selenocompound_metabolism;Aminoacyl-tRNA_biosynthesis|Evalue:0.0e+00|gene:000000004	293
ebw:BWG_1899|mrp|putative_ATPase|K03593|no_pathway_id|Evalue:1.7e-210|gene:000000005	749
edh:EcDH1_1545|no_gene_symbols|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.8e-47|gene:000000006	106
eso:O3O_16745|no_gene_symbols|fimbrial-like_protein|no_ko_id|no_pathway_id|Evalue:1.1e-93|gene:000000007	152
ecw:EcE24377A_2400|no_gene_symbols|pilus_assembly_chaperone|no_ko_id|no_pathway_id|Evalue:1.1e-122|gene:000000008	43
ecr:ECIAI1_2184|yehB|hypothetical_protein|K07347|Pertussis|Evalue:0.0e+00|gene:000000009	154
elw:ECW_m2310|yehA|fimbrial-like_adhesin_protein|no_ko_id|no_pathway_id|Evalue:4.3e-184|gene:000000010	94
edj:ECDH1ME8569_2041|yohN|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:1.4e-59|gene:000000011	132
ssn:SSON_2154|yohM|nickel/cobalt_efflux_protein_RcnA|K08970|no_pathway_id|Evalue:9.0e-108|gene:000000012	132
ssn:SSON_2153|yohL|hypothetical_protein|no_ko_id|no_pathway_id|Evalue:8.3e-42|gene:000000013	114
eoj:ECO26_3013|thiM|hydroxyethylthiazole_kinase|K00878|Thiamine_metabolism;Metabolic_pathways|Evalue:5.9e-141|gene:000000014	128
eun:UMNK88_2646|thiD|phosphomethylpyrimidine_kinase_ThiD|K00941|Thiamine_metabolism;Metabolic_pathways|Evalue:5.6e-147|gene:000000015	170
